bar,beat,note,chord
1,1,45,D-7
1,2,50,D-7
1,3,50,D-7
1,4,45,D-7
2,1,50,D-7
2,2,47,D-7
2,3,50,D-7
2,4,50,D-7
3,1,50,D-7
3,2,50,D-7
3,3,50,D-7
3,4,50,D-7
4,1,51,D-7
4,2,45,D-7
4,3,50,D-7
4,4,50,D-7
5,1,38,D-7
5,2,38,D-7
5,3,38,D-7
5,4,50,D-7
6,1,50,D-7
6,2,48,D-7
6,3,50,D-7
6,4,43,D-7
7,1,47,D-7
7,2,45,D-7
7,3,50,D-7
7,4,47,D-7
8,1,48,D-7
8,2,50,D-7
8,3,50,D-7
8,4,50,D-7
9,1,48,D-7
9,2,48,D-7
9,3,47,D-7
9,4,47,D-7
10,1,45,D-7
10,2,45,D-7
10,3,50,D-7
10,4,50,D-7
11,1,48,D-7
11,2,48,D-7
11,3,50,D-7
11,4,50,D-7
12,1,50,D-7
12,2,37,D-7
12,3,37,D-7
12,4,47,D-7
13,1,37,D-7
13,2,37,D-7
13,3,38,D-7
13,4,38,D-7
14,1,38,D-7
14,2,50,D-7
14,3,38,D-7
14,4,50,D-7
15,1,37,D-7
15,2,37,D-7
15,3,37,D-7
15,4,37,D-7
16,1,37,D-7
16,2,37,D-7
16,3,37,D-7
16,4,38,D-7
17,1,38,Eb-7
17,2,42,Eb-7
17,3,37,Eb-7
17,4,51,Eb-7
18,1,38,Eb-7
18,2,42,Eb-7
18,3,47,Eb-7
18,4,37,Eb-7
19,1,37,Eb-7
19,2,51,Eb-7
19,3,38,Eb-7
19,4,42,Eb-7
20,1,37,Eb-7
20,2,37,Eb-7
20,3,37,Eb-7
20,4,37,Eb-7
21,1,37,Eb-7
21,2,37,Eb-7
21,3,42,Eb-7
21,4,38,Eb-7
22,1,38,Eb-7
22,2,47,Eb-7
22,3,47,Eb-7
22,4,50,Eb-7
23,1,50,Eb-7
23,2,49,Eb-7
23,3,48,Eb-7
23,4,47,Eb-7
24,1,45,Eb-7
24,2,51,Eb-7
24,3,34,Eb-7
24,4,50,Eb-7
25,1,50,D-7
25,2,50,D-7
25,3,50,D-7
25,4,50,D-7
26,1,50,D-7
26,2,50,D-7
26,3,49,D-7
26,4,45,D-7
27,1,42,D-7
27,2,47,D-7
27,3,45,D-7
27,4,42,D-7
28,1,47,D-7
28,2,45,D-7
28,3,50,D-7
28,4,48,D-7
29,1,51,D-7
29,2,45,D-7
29,3,50,D-7
29,4,47,D-7
30,1,48,D-7
30,2,50,D-7
30,3,50,D-7
30,4,50,D-7
31,1,50,D-7
31,2,48,D-7
31,3,50,D-7
31,4,45,D-7
32,1,50,D-7
32,2,50,D-7
32,3,50,D-7
32,4,49,D-7
33,1,45,D-7
33,2,50,D-7
33,3,50,D-7
33,4,49,D-7
34,1,45,D-7
34,2,41,D-7
34,3,50,D-7
34,4,50,D-7
35,1,48,D-7
35,2,50,D-7
35,3,50,D-7
35,4,48,D-7
36,1,50,D-7
36,2,50,D-7
36,3,37,D-7
36,4,50,D-7
37,1,50,D-7
37,2,50,D-7
37,3,50,D-7
37,4,45,D-7
38,1,37,D-7
38,2,50,D-7
38,3,50,D-7
38,4,48,D-7
39,1,45,D-7
39,2,43,D-7
39,3,47,D-7
39,4,40,D-7
40,1,45,D-7
40,2,42,D-7
40,3,47,D-7
40,4,45,D-7
41,1,50,D-7
41,2,47,D-7
41,3,48,D-7
41,4,45,D-7
42,1,50,D-7
42,2,50,D-7
42,3,37,D-7
42,4,37,D-7
43,1,37,D-7
43,2,37,D-7
43,3,37,D-7
43,4,38,D-7
44,1,42,D-7
44,2,37,D-7
44,3,37,D-7
44,4,37,D-7
45,1,37,D-7
45,2,37,D-7
45,3,37,D-7
45,4,42,D-7
46,1,47,D-7
46,2,38,D-7
46,3,38,D-7
46,4,37,D-7
47,1,37,D-7
47,2,37,D-7
47,3,37,D-7
47,4,37,D-7
48,1,45,D-7
48,2,50,D-7
48,3,37,D-7
48,4,47,D-7
49,1,45,Eb-7
49,2,38,Eb-7
49,3,37,Eb-7
49,4,37,Eb-7
50,1,37,Eb-7
50,2,37,Eb-7
50,3,37,Eb-7
50,4,37,Eb-7
51,1,37,Eb-7
51,2,37,Eb-7
51,3,37,Eb-7
51,4,37,Eb-7
52,1,37,Eb-7
52,2,37,Eb-7
52,3,38,Eb-7
52,4,38,Eb-7
53,1,37,Eb-7
53,2,37,Eb-7
53,3,47,Eb-7
53,4,42,Eb-7
54,1,37,Eb-7
54,2,37,Eb-7
54,3,37,Eb-7
54,4,37,Eb-7
55,1,37,Eb-7
55,2,37,Eb-7
55,3,37,Eb-7
55,4,42,Eb-7
56,1,37,Eb-7
56,2,37,Eb-7
56,3,37,Eb-7
56,4,38,Eb-7
57,1,38,D-7
57,2,50,D-7
57,3,50,D-7
57,4,37,D-7
58,1,45,D-7
58,2,50,D-7
58,3,37,D-7
58,4,37,D-7
59,1,37,D-7
59,2,45,D-7
59,3,50,D-7
59,4,50,D-7
60,1,50,D-7
60,2,50,D-7
60,3,48,D-7
60,4,48,D-7
61,1,50,D-7
61,2,50,D-7
61,3,50,D-7
61,4,37,D-7
62,1,50,D-7
62,2,48,D-7
62,3,37,D-7
62,4,45,D-7
63,1,42,D-7
63,2,42,D-7
63,3,37,D-7
63,4,42,D-7
64,1,47,D-7
64,2,45,D-7
64,3,50,D-7
64,4,48,D-7
65,1,38,D-7
65,2,50,D-7
65,3,50,D-7
65,4,49,D-7
66,1,37,D-7
66,2,43,D-7
66,3,47,D-7
66,4,45,D-7
67,1,50,D-7
67,2,47,D-7
67,3,49,D-7
67,4,50,D-7
68,1,50,D-7
68,2,50,D-7
68,3,50,D-7
68,4,50,D-7
69,1,50,D-7
69,2,50,D-7
69,3,50,D-7
69,4,50,D-7
70,1,38,D-7
70,2,41,D-7
70,3,50,D-7
70,4,50,D-7
71,1,50,D-7
71,2,50,D-7
71,3,45,D-7
71,4,50,D-7
72,1,50,D-7
72,2,50,D-7
72,3,50,D-7
72,4,50,D-7
73,1,50,D-7
73,2,50,D-7
73,3,50,D-7
73,4,50,D-7
74,1,50,D-7
74,2,50,D-7
74,3,48,D-7
74,4,48,D-7
75,1,37,D-7
75,2,50,D-7
75,3,50,D-7
75,4,50,D-7
76,1,50,D-7
76,2,48,D-7
76,3,45,D-7
76,4,50,D-7
77,1,50,D-7
77,2,47,D-7
77,3,40,D-7
77,4,45,D-7
78,1,42,D-7
78,2,47,D-7
78,3,45,D-7
78,4,50,D-7
79,1,50,D-7
79,2,37,D-7
79,3,45,D-7
79,4,50,D-7
80,1,50,D-7
80,2,50,D-7
80,3,50,D-7
80,4,47,D-7
81,1,37,Eb-7
81,2,51,Eb-7
81,3,51,Eb-7
81,4,50,Eb-7
82,1,37,Eb-7
82,2,42,Eb-7
82,3,47,Eb-7
82,4,47,Eb-7
83,1,37,Eb-7
83,2,37,Eb-7
83,3,42,Eb-7
83,4,37,Eb-7
84,1,37,Eb-7
84,2,37,Eb-7
84,3,37,Eb-7
84,4,37,Eb-7
85,1,37,Eb-7
85,2,37,Eb-7
85,3,37,Eb-7
85,4,37,Eb-7
86,1,37,Eb-7
86,2,37,Eb-7
86,3,37,Eb-7
86,4,37,Eb-7
87,1,37,Eb-7
87,2,37,Eb-7
87,3,42,Eb-7
87,4,42,Eb-7
88,1,37,Eb-7
88,2,37,Eb-7
88,3,37,Eb-7
88,4,37,Eb-7
89,1,37,D-7
89,2,42,D-7
89,3,42,D-7
89,4,37,D-7
90,1,37,D-7
90,2,37,D-7
90,3,38,D-7
90,4,37,D-7
91,1,47,D-7
91,2,47,D-7
91,3,37,D-7
91,4,42,D-7
92,1,37,D-7
92,2,37,D-7
92,3,37,D-7
92,4,37,D-7
93,1,37,D-7
93,2,42,D-7
93,3,37,D-7
93,4,37,D-7
94,1,38,D-7
94,2,37,D-7
94,3,37,D-7
94,4,37,D-7
95,1,37,D-7
95,2,37,D-7
95,3,37,D-7
95,4,38,D-7
