bar,beat,note,chord
1,1,38,Ab
1,2,37,Ab
1,3,37,Ab
1,4,37,Ab
2,1,37,Ab
2,2,37,Ab
2,3,37,Ab
2,4,37,Ao
3,1,37,Eb7
3,2,50,Eb7
3,3,50,Eb7
3,4,38,Eb7
4,1,37,Eb7
4,2,42,Eb7
4,3,38,Eb7
4,4,50,Eb7
5,1,37,Ab
5,2,37,Ab
5,3,47,Ab
5,4,37,Ab
6,1,37,Ab
6,2,37,Ab
6,3,37,Ab
6,4,37,Ao
7,1,50,Eb7
7,2,50,Eb7
7,3,37,Eb7
7,4,37,Eb7
8,1,42,Eb7
8,2,37,Eb7
8,3,37,Eb7
8,4,37,Eb7
9,1,37,Ab
9,2,37,Ab
9,3,37,Ab
9,4,37,Ab
10,1,37,Ab7
10,2,42,Ab7
10,3,51,Ab7
10,4,37,Ab7
11,1,37,Db
11,2,37,Db
11,3,39,Db
11,4,37,Db
12,1,37,Db7
12,2,37,Db7
12,3,42,C7
12,4,38,B7
13,1,37,Bb7
13,2,37,Bb7
13,3,50,Bb7
13,4,50,Bb7
14,1,50,Bb7
14,2,50,Bb7
14,3,38,Bb7
14,4,38,Bb7
15,1,37,Eb7
15,2,50,NC
15,3,50,NC
15,4,50,NC
16,1,50,NC
16,2,50,NC
16,3,50,NC
16,4,37,NC
17,1,38,Ab
17,2,40,Ab
17,3,37,Ab
17,4,37,Ab
18,1,38,Ab
18,2,39,Ab
18,3,37,Ab
18,4,37,Ao
19,1,37,Eb7
19,2,42,Eb7
19,3,37,Eb7
19,4,37,Eb7
20,1,37,Eb7
20,2,37,Eb7
20,3,37,Eb7
20,4,37,Eb7
21,1,37,Ab7
21,2,37,Ab7
21,3,37,Ab7
21,4,37,Ab7
22,1,37,Ab7
22,2,37,Ab7
22,3,37,Ab7
22,4,37,Ab7
23,1,37,Db
23,2,37,Db
23,3,38,Db
23,4,37,Db
24,1,37,Db
24,2,37,Db
24,3,51,Db
24,4,37,Db
25,1,37,Db-
25,2,37,Db-
25,3,38,Db-
25,4,37,Db-
26,1,37,Db-
26,2,48,Db-
26,3,39,Db-
26,4,37,Db-
27,1,37,Ab
27,2,37,Ab
27,3,37,Ab
27,4,37,Ab
28,1,37,F7
28,2,38,F7
28,3,37,F7
28,4,37,F7
29,1,37,Bb7
29,2,38,Bb7
29,3,50,Bb7
29,4,37,Bb7
30,1,42,Eb7
30,2,37,Eb7
30,3,42,Eb7
30,4,37,Eb7
31,1,37,Ab
31,2,37,Ab
31,3,37,Ab
31,4,37,Ab
