bar,beat,note,chord
1,1,37,Ab
1,2,37,Ab
1,3,47,Ab
1,4,37,Ab
2,1,51,Ab
2,2,38,Ab
2,3,45,Ab
2,4,37,Ab
3,1,47,F7
3,2,37,F7
3,3,37,F7
3,4,37,F7
4,1,48,F7
4,2,37,F7
4,3,48,F7
4,4,37,F7
5,1,48,F-7
5,2,39,F-7
5,3,47,F-7
5,4,37,F-7
6,1,42,F-7
6,2,37,F-7
6,3,45,F-7
6,4,37,F-7
7,1,42,Bb7
7,2,42,Bb7
7,3,39,Bb7
7,4,37,Bb7
8,1,42,Bb7
8,2,37,Bb7
8,3,47,Bb7
8,4,37,Bb7
9,1,39,Eb
9,2,37,Eb
9,3,45,Eb
9,4,37,Eb
10,1,45,Eb
10,2,37,Eb
10,3,44,Eb
10,4,37,Eb
11,1,47,C7
11,2,39,C7
11,3,47,C7
11,4,37,C7
12,1,51,C7
12,2,37,C7
12,3,51,C7
12,4,51,C7
13,1,44,Ab
13,2,37,Ab
13,3,42,Ab
13,4,37,Ab
14,1,42,Ab
14,2,37,Ab
14,3,41,Ab
14,4,37,Ab
15,1,37,Eb7
15,2,37,Eb7
15,3,44,Eb7
15,4,37,Eb7
16,1,48,Eb7
16,2,37,Eb7
16,3,50,Eb7
16,4,50,Eb7
17,1,51,Ab
17,2,51,Ab
17,3,39,Ab
17,4,37,Ab
18,1,51,Ab
18,2,51,Ab
18,3,45,Ab
18,4,37,Ab
19,1,37,F7
19,2,38,F7
19,3,47,F7
19,4,37,F7
20,1,45,F7
20,2,37,F7
20,3,47,F7
20,4,39,F7
21,1,48,Bb7
21,2,37,Bb7
21,3,39,Bb7
21,4,37,Bb7
22,1,42,Bb7
22,2,37,Bb7
22,3,37,Bb7
22,4,37,Bb7
23,1,42,Bb7
23,2,41,Bb7
23,3,42,Bb7
23,4,37,Bb7
24,1,47,Bb7
24,2,48,Bb7
24,3,45,Bb7
24,4,37,Bb7
25,1,44,F-
25,2,44,F-
25,3,51,F-
25,4,48,F-
26,1,47,F-
26,2,37,F-
26,3,47,F-
26,4,51,F-
27,1,47,Eo
27,2,37,Eo
27,3,44,Eo
27,4,44,Eo
28,1,51,Eo
28,2,50,Eo
28,3,44,Eo
28,4,44,Eo
29,1,45,Ab
29,2,38,Ab
29,3,37,Ab
29,4,37,Ab
30,1,48,Ab
30,2,37,Ab
30,3,48,Ab
30,4,48,Ab
31,1,47,Bb-
31,2,44,Bb-
31,3,44,Bb-
31,4,37,Bb-
32,1,37,Eb7
32,2,37,Eb7
32,3,45,Eb7
32,4,37,Eb7
33,1,45,Ab
33,2,45,Ab
33,3,47,Ab
33,4,45,Ab
34,1,45,Ab
34,2,48,Ab
34,3,37,C7
34,4,45,C7
35,1,45,F7
35,2,37,F7
35,3,45,F7
35,4,37,F7
36,1,47,F7
36,2,50,F7
36,3,50,F7
36,4,51,F7
37,1,42,Bb7
37,2,37,Bb7
37,3,42,Bb7
37,4,37,Bb7
38,1,47,Eb7
38,2,37,Eb7
38,3,45,Eb7
38,4,37,Eb7
39,1,47,Ab
39,2,44,Ab
39,3,45,Ab
39,4,37,Ab
40,1,47,Ab
40,2,42,Ab
40,3,42,Ab
40,4,45,Ab
41,1,47,Ab
41,2,48,Ab
41,3,42,Ab
41,4,37,Ab
42,1,45,Ab
42,2,37,Ab
