bar,beat,note,chord
1,1,44,Cj7
1,2,45,Cj7
1,3,47,Cj7
1,4,49,Cj7
2,1,51,Cj7
2,2,43,Cj7
2,3,48,Cj7
2,4,51,Cj7
3,1,44,Cj7
3,2,45,Cj7
3,3,48,Cj7
3,4,49,Cj7
4,1,51,Eb-7
4,2,48,Eb-7
4,3,51,Ab79
4,4,47,Ab79
5,1,45,D-7
5,2,47,D-7
5,3,49,D-7
5,4,50,D-7
6,1,51,G7
6,2,51,G7
6,3,51,G7
6,4,44,G7
7,1,38,D-7
7,2,44,D-7
7,3,44,D-7
7,4,44,D-7
8,1,51,G7
8,2,44,G7
8,3,51,G7
8,4,51,G7
9,1,44,Cj7
9,2,45,Cj7
9,3,48,Cj7
9,4,49,Cj7
10,1,51,Cj7
10,2,48,Cj7
10,3,48,Cj7
10,4,51,Cj7
11,1,44,Cj7
11,2,45,Cj7
11,3,48,Cj7
11,4,51,Cj7
12,1,47,Eb-7
12,2,51,Eb-7
12,3,51,Ab79
12,4,47,Ab79
13,1,45,D-7
13,2,50,D-7
13,3,49,D-7
13,4,45,D-7
14,1,51,G7
14,2,43,G7
14,3,44,G7
14,4,44,G7
15,1,45,D-7
15,2,47,D-7
15,3,49,D-7
15,4,50,D-7
16,1,51,G7
16,2,51,G7
16,3,50,G7
16,4,43,G7
17,1,44,G-7
17,2,44,G-7
17,3,44,G-7
17,4,44,G-7
18,1,51,G-7
18,2,44,G-7
18,3,51,G-7
18,4,52,G-7
19,1,51,Csus79
19,2,51,Csus79
19,3,45,Csus79
19,4,45,Csus79
20,1,44,C7
20,2,44,C7
20,3,51,C7
20,4,43,C7
21,1,49,Fj7
21,2,37,Fj7
21,3,51,Fj7
21,4,51,Fj7
22,1,51,Fj7
22,2,44,Fj7
22,3,38,Fj7
22,4,44,Fj7
23,1,38,Bb7
23,2,44,Bb7
23,3,50,A7
23,4,43,A7
24,1,51,Ab7
24,2,44,Ab7
24,3,51,G7
24,4,51,G7
25,1,44,Cj7
25,2,44,Cj7
25,3,51,Cj7
25,4,51,Cj7
26,1,44,Cj7
26,2,44,Cj7
26,3,38,Cj7
26,4,51,Cj7
27,1,44,Cj7
27,2,44,Cj7
27,3,51,Cj7
27,4,51,Cj7
28,1,44,Eb-7
28,2,44,Eb-7
28,3,51,Ab79
28,4,47,Ab79
29,1,34,D-7
29,2,44,D-7
29,3,38,D-7
29,4,45,D-7
30,1,51,G7
30,2,51,G7
30,3,45,G7
30,4,51,G7
31,1,44,C6
31,2,47,C6
31,3,47,C6
31,4,49,C6
32,1,51,D-7
32,2,51,D-7
32,3,51,G7
32,4,51,G7
33,1,43,Cj7
33,2,43,Cj7
33,3,42,Cj7
33,4,43,Cj7
34,1,40,Cj7
34,2,44,Cj7
34,3,38,Cj7
34,4,40,Cj7
35,1,51,Cj7
35,2,52,Cj7
35,3,47,Cj7
35,4,47,Cj7
36,1,47,Eb-7
36,2,43,Eb-7
36,3,51,Ab79
36,4,52,Ab79
37,1,45,D-7
37,2,47,D-7
37,3,48,D-7
37,4,49,D-7
38,1,51,G7
38,2,51,G7
38,3,51,G7
38,4,44,G7
39,1,42,D-7
39,2,45,D-7
39,3,47,D-7
39,4,50,D-7
40,1,51,G7
40,2,51,G7
40,3,50,G7
40,4,44,G7
41,1,44,Cj7
41,2,44,Cj7
41,3,43,Cj7
41,4,44,Cj7
42,1,42,Cj7
42,2,43,Cj7
42,3,38,Cj7
42,4,44,Cj7
43,1,51,Cj7
43,2,48,Cj7
43,3,44,Cj7
43,4,48,Cj7
44,1,47,Eb-7
44,2,42,Eb-7
44,3,51,Ab79
44,4,47,Ab79
45,1,34,D-7
45,2,34,D-7
45,3,51,D-7
45,4,44,D-7
46,1,34,G7
46,2,51,G7
46,3,51,G7
46,4,45,G7
47,1,51,D-7
47,2,51,D-7
47,3,38,D-7
47,4,44,D-7
48,1,41,G7
48,2,42,G7
48,3,43,G7
48,4,43,G7
49,1,44,G-7
49,2,34,G-7
49,3,47,G-7
49,4,47,G-7
50,1,49,G-7
50,2,49,G-7
50,3,50,G-7
50,4,51,G-7
51,1,51,Csus79
51,2,42,Csus79
51,3,43,Csus79
51,4,38,Csus79
52,1,44,C7
52,2,44,C7
52,3,38,C7
52,4,32,C7
53,1,42,Fj7
53,2,44,Fj7
53,3,32,Fj7
53,4,32,Fj7
54,1,38,Fj7
54,2,44,Fj7
54,3,44,Fj7
54,4,44,Fj7
55,1,44,Bb7
55,2,44,Bb7
55,3,44,A7
55,4,44,A7
56,1,51,Ab7
56,2,38,Ab7
56,3,51,G7
56,4,44,G7
57,1,44,Cj7
57,2,44,Cj7
57,3,44,Cj7
57,4,44,Cj7
58,1,38,Cj7
58,2,44,Cj7
58,3,51,Cj7
58,4,38,Cj7
59,1,51,Cj7
59,2,44,Cj7
59,3,47,Cj7
59,4,51,Cj7
60,1,51,Eb-7
60,2,44,Eb-7
60,3,47,Ab79
60,4,51,Ab79
61,1,34,D-7
61,2,44,D-7
61,3,47,D-7
61,4,49,D-7
62,1,51,G7
62,2,51,G7
62,3,50,G7
62,4,51,G7
63,1,44,C6
63,2,44,C6
63,3,43,C6
63,4,44,C6
64,1,50,D-7
64,2,44,D-7
64,3,51,G7
64,4,51,G7
65,1,44,Cj7
65,2,44,Cj7
65,3,51,Cj7
65,4,44,Cj7
66,1,44,Cj7
66,2,44,Cj7
66,3,51,Cj7
66,4,44,Cj7
67,1,44,Cj7
67,2,51,Cj7
67,3,51,Cj7
67,4,37,Cj7
68,1,47,Eb-7
68,2,51,Eb-7
68,3,51,Ab79
68,4,47,Ab79
69,1,45,D-7
69,2,51,D-7
69,3,49,D-7
69,4,45,D-7
70,1,51,G7
70,2,43,G7
70,3,44,G7
70,4,45,G7
71,1,45,D-7
71,2,47,D-7
71,3,49,D-7
71,4,50,D-7
72,1,51,G7
72,2,51,G7
72,3,45,G7
72,4,51,G7
73,1,44,Cj7
73,2,43,Cj7
73,3,51,Cj7
73,4,44,Cj7
74,1,44,Cj7
74,2,44,Cj7
74,3,51,Cj7
74,4,44,Cj7
75,1,44,Cj7
75,2,44,Cj7
75,3,51,Cj7
75,4,48,Cj7
76,1,47,Eb-7
76,2,42,Eb-7
76,3,51,Ab79
76,4,47,Ab79
77,1,45,D-7
77,2,51,D-7
77,3,49,D-7
77,4,45,D-7
78,1,51,G7
78,2,51,G7
78,3,51,G7
78,4,44,G7
79,1,38,D-7
79,2,45,D-7
79,3,47,D-7
79,4,50,D-7
80,1,51,G7
80,2,38,G7
80,3,50,G7
80,4,44,G7
81,1,44,G-7
81,2,44,G-7
81,3,51,G-7
81,4,44,G-7
82,1,40,G-7
82,2,44,G-7
82,3,38,G-7
82,4,44,G-7
83,1,51,Csus79
83,2,50,Csus79
83,3,45,Csus79
83,4,44,Csus79
84,1,44,C7
84,2,44,C7
84,3,45,C7
