bar,beat,note,chord
1,1,38,Eb7
1,2,44,Eb7
1,3,37,Eb7
1,4,51,Eb7
2,1,38,D-6
2,2,38,D-6
2,3,44,D-6
2,4,48,D-6
3,1,51,Eb7
3,2,44,Eb7
3,3,50,Eb7
3,4,41,Eb7
4,1,50,D-6
4,2,50,D-6
4,3,48,D-6
4,4,47,D-6
5,1,47,Eb7
5,2,44,Eb7
5,3,51,Eb7
5,4,38,Eb7
6,1,51,D-6
6,2,45,D-6
6,3,50,D-6
6,4,50,D-6
7,1,48,Em7b5
7,2,47,Em7b5
7,3,51,A7
7,4,47,A7
8,1,45,D-6
8,2,50,D-6
8,3,45,D-6
8,4,45,D-6
9,1,41,Eb7
9,2,44,Eb7
9,3,50,Eb7
9,4,51,Eb7
10,1,51,D-6
10,2,38,D-6
10,3,51,D-6
10,4,51,D-6
11,1,38,Eb7
11,2,38,Eb7
11,3,50,Eb7
11,4,51,Eb7
12,1,51,D-6
12,2,50,D-6
12,3,50,D-6
12,4,50,D-6
13,1,50,Eb7
13,2,50,Eb7
13,3,50,Eb7
13,4,48,Eb7
14,1,47,D-6
14,2,45,D-6
14,3,43,D-6
14,4,51,D-6
15,1,51,Em7b5
15,2,42,Em7b5
15,3,43,A7
15,4,45,A7
16,1,47,D-6
16,2,48,D-6
16,3,50,D-6
16,4,33,D-6
17,1,51,Am7b5
17,2,45,Am7b5
17,3,47,Am7b5
17,4,45,Am7b5
18,1,37,D79b
18,2,48,D79b
18,3,47,D79b
18,4,45,D79b
19,1,50,G-7
19,2,50,G-7
19,3,50,G-7
19,4,50,G-7
20,1,50,G-7
20,2,50,G-7
20,3,50,G-7
20,4,50,G-7
21,1,50,Cm7b5
21,2,50,Cm7b5
21,3,50,Cm7b5
21,4,50,Cm7b5
22,1,50,C79b
22,2,50,C79b
22,3,43,C79b
22,4,48,C79b
23,1,48,Fj7
23,2,50,Fj7
23,3,50,Fj7
23,4,48,Fj7
24,1,48,Em7b5
24,2,45,Em7b5
24,3,43,A7
24,4,51,A7
25,1,44,Eb7
25,2,50,Eb7
25,3,50,Eb7
25,4,48,Eb7
26,1,45,D-6
26,2,50,D-6
26,3,48,D-6
26,4,48,D-6
27,1,44,Eb7
27,2,50,Eb7
27,3,50,Eb7
27,4,50,Eb7
28,1,50,D-6
28,2,50,D-6
28,3,48,D-6
28,4,47,D-6
29,1,47,Eb7
29,2,48,Eb7
29,3,50,Eb7
29,4,50,Eb7
30,1,50,D-6
30,2,50,D-6
30,3,48,D-6
30,4,45,D-6
31,1,51,Em7b5
31,2,51,Em7b5
31,3,47,A7
31,4,47,A7
32,1,45,D-6
32,2,50,D-6
32,3,45,D-6
32,4,45,D-6
33,1,41,Eb7
33,2,37,Eb7
33,3,44,Eb7
33,4,38,Eb7
34,1,38,D-6
34,2,38,D-6
34,3,42,D-6
34,4,40,D-6
35,1,41,Eb7
35,2,50,Eb7
35,3,50,Eb7
35,4,50,Eb7
36,1,37,D-6
36,2,48,D-6
36,3,48,D-6
36,4,50,D-6
37,1,50,Eb7
37,2,38,Eb7
37,3,47,Eb7
37,4,38,Eb7
38,1,45,D-6
38,2,37,D-6
