bar,beat,note,chord
1,1,51,Eb-
1,2,51,Eb-
1,3,51,Eb-j7
1,4,51,Eb-7
2,1,51,Ab7
2,2,51,Ab7
2,3,51,Ab7
2,4,51,Ab7
3,1,51,Eb-
3,2,51,Eb-
3,3,51,Eb-j7
3,4,51,Eb-7
4,1,51,Ab7
4,2,51,Ab7
4,3,51,Ab7
4,4,51,Ab7
5,1,51,Db/Ab
5,2,51,Db/Ab
5,3,51,Db/Ab
5,4,51,Db/Ab
6,1,51,F+/Ab
6,2,51,F+/Ab
6,3,51,G+/Ab
6,4,51,G+/Ab
7,1,51,F-7/Ab
7,2,51,F-7/Ab
7,3,51,F-7/Ab
7,4,47,F-7/Ab
8,1,47,E-7
8,2,47,E-7
8,3,51,A7
8,4,39,A7
9,1,51,Absus
9,2,51,Absus
9,3,51,Absus
9,4,51,Absus
10,1,51,Absus
10,2,51,Absus
10,3,51,Absus
10,4,51,Absus
11,1,51,Ab7
11,2,51,Ab7
11,3,51,Ab7
11,4,42,Ab7
12,1,42,B7911#
12,2,42,B7911#
12,3,44,B7911#
12,4,47,B7911#
13,1,51,F+/Ab
13,2,51,F+/Ab
13,3,51,G+/Ab
13,4,51,G+/Ab
14,1,51,F+/Ab
14,2,51,F+/Ab
14,3,51,G+/Ab
14,4,51,G+/Ab
15,1,51,F+/Ab
15,2,51,F+/Ab
15,3,51,Ab79b
15,4,47,Ab79b
16,1,44,Db
16,2,43,Db
16,3,48,F79b13b
16,4,41,Bb+7
17,1,51,Eb-
17,2,51,Eb-
17,3,51,Eb-j7
17,4,51,Eb-7
18,1,51,Ab7
18,2,51,Ab7
18,3,51,Ab7
18,4,51,Ab7
19,1,51,Eb-
19,2,51,Eb-
19,3,51,Eb-j7
19,4,51,Eb-7
20,1,51,Ab7
20,2,51,Ab7
20,3,51,Ab7
20,4,51,Ab7
21,1,51,Db/Ab
21,2,51,Db/Ab
21,3,51,Db/Ab
21,4,51,Db/Ab
22,1,51,F+/Ab
22,2,51,F+/Ab
22,3,51,G+/Ab
22,4,51,G+/Ab
23,1,51,F-7/Ab
23,2,51,F-7/Ab
23,3,51,F-7/Ab
23,4,51,F-7/Ab
24,1,47,E-7
24,2,47,E-7
24,3,51,A7
24,4,39,A7
25,1,51,Absus
25,2,51,Absus
25,3,51,Absus
25,4,51,Absus
26,1,51,Absus
26,2,51,Absus
26,3,51,Absus
26,4,51,Absus
27,1,51,Ab7
27,2,51,Ab7
27,3,51,Ab7
27,4,51,Ab7
28,1,42,B7911#
28,2,42,B7911#
28,3,44,B7911#
28,4,47,B7911#
29,1,51,F+/Ab
29,2,51,F+/Ab
29,3,51,G+/Ab
29,4,51,G+/Ab
30,1,51,F+/Ab
30,2,51,F+/Ab
30,3,51,G+/Ab
30,4,51,G+/Ab
31,1,51,F+/Ab
31,2,51,F+/Ab
31,3,51,Ab79b
