bar,beat,note,chord
1,1,49,Bbj7
1,2,49,Bbj7
1,3,37,Bbj7
1,4,42,Bbj7
2,1,42,Bbj7
2,2,42,Bbj7
2,3,50,Bbj7
2,4,42,Bbj7
3,1,48,F-7
3,2,42,F-7
3,3,42,F-7
3,4,45,F-7
4,1,50,Bb7
4,2,48,Bb7
4,3,47,Bb7
4,4,42,Bb7
5,1,44,Ebj7
5,2,45,Ebj7
5,3,47,Ebj7
5,4,50,Ebj7
6,1,50,Ebj7
6,2,42,Ebj7
6,3,42,Ebj7
6,4,42,Ebj7
7,1,42,Ab7
7,2,37,Ab7
7,3,38,Ab7
7,4,42,Ab7
8,1,45,Ab7
8,2,37,Ab7
8,3,42,Ab7
8,4,42,Ab7
9,1,38,Bbj7
9,2,45,Bbj7
9,3,50,Bbj7
9,4,50,Bbj7
10,1,45,G-7
10,2,45,G-7
10,3,45,G-7
10,4,42,G-7
11,1,43,C7
11,2,45,C7
11,3,47,C7
11,4,47,C7
12,1,50,C7
12,2,37,C7
12,3,50,C7
12,4,42,C7
13,1,42,C-7
13,2,38,C-7
13,3,43,C-7
13,4,37,C-7
14,1,42,Bo
14,2,43,Bo
14,3,42,Bo
14,4,42,Bo
15,1,50,C-7
15,2,50,C-7
15,3,50,C-7
15,4,37,C-7
16,1,37,F+7
16,2,42,F+7
16,3,48,F+7
16,4,48,F+7
17,1,41,Bbj7
17,2,45,Bbj7
17,3,50,Bbj7
17,4,47,Bbj7
18,1,47,Bbj7
18,2,49,Bbj7
18,3,51,Bbj7
18,4,47,Bbj7
19,1,42,F-7
19,2,33,F-7
19,3,50,F-7
19,4,47,F-7
20,1,48,Bb7
20,2,47,Bb7
20,3,44,Bb7
20,4,45,Bb7
21,1,47,Ebj7
21,2,50,Ebj7
21,3,37,Ebj7
21,4,47,Ebj7
22,1,47,Ebj7
22,2,37,Ebj7
22,3,42,Ebj7
22,4,50,Ebj7
23,1,51,Ab7
23,2,47,Ab7
23,3,42,Ab7
23,4,42,Ab7
24,1,39,Ab7
24,2,50,Ab7
24,3,51,Ab7
24,4,47,Ab7
25,1,42,Bbj7
25,2,42,Bbj7
25,3,50,Bbj7
25,4,48,Bbj7
26,1,48,G-7
26,2,48,G-7
26,3,47,G-7
26,4,42,G-7
27,1,43,C7
27,2,47,C7
27,3,47,C7
27,4,47,C7
28,1,49,C7
28,2,50,C7
28,3,47,C7
28,4,47,C7
29,1,47,C-7
29,2,45,C-7
29,3,50,C-7
29,4,47,C-7
30,1,47,F7
30,2,47,F7
30,3,48,F7
30,4,48,F7
31,1,37,Bb6
31,2,45,Bb6
31,3,50,Bb6
31,4,47,Bb6
32,1,48,Bb6
32,2,50,Bb6
32,3,42,Bb6
32,4,42,Bb6
33,1,50,C#-7
33,2,37,C#-7
33,3,37,C#-7
33,4,47,C#-7
34,1,37,F#7
34,2,37,F#7
34,3,37,F#7
34,4,37,F#7
35,1,39,Bj7
35,2,42,Bj7
35,3,37,Bj7
35,4,37,Bj7
36,1,37,Bj7
36,2,37,Bj7
36,3,42,Bj7
36,4,37,Bj7
37,1,49,B-7
37,2,49,B-7
37,3,50,B-7
37,4,50,B-7
38,1,42,E7
38,2,47,E7
38,3,47,E7
38,4,37,E7
39,1,37,Aj7
39,2,42,Aj7
39,3,42,Aj7
39,4,37,Aj7
40,1,37,Aj7
40,2,37,Aj7
40,3,50,Aj7
40,4,50,Aj7
41,1,52,A-7
41,2,37,A-7
41,3,47,A-7
41,4,47,A-7
42,1,40,D7
42,2,45,D7
42,3,45,D7
42,4,49,D7
43,1,50,Gj7
43,2,50,Gj7
43,3,42,Gj7
43,4,47,Gj7
44,1,47,Gj7
44,2,37,Gj7
44,3,37,Gj7
44,4,37,Gj7
45,1,37,G-7
45,2,33,G-7
45,3,45,G-7
45,4,50,G-7
46,1,50,C7
46,2,33,C7
46,3,42,C7
46,4,47,C7
47,1,47,C-7
47,2,48,C-7
47,3,48,C-7
47,4,50,C-7
48,1,50,F+7
48,2,51,F+7
48,3,52,F+7
48,4,42,F+7
49,1,40,Bbj7
49,2,33,Bbj7
49,3,45,Bbj7
49,4,47,Bbj7
50,1,48,Bbj7
50,2,40,Bbj7
50,3,40,Bbj7
50,4,33,Bbj7
51,1,42,F-7
51,2,48,F-7
51,3,37,F-7
51,4,47,F-7
52,1,41,Bb7
52,2,45,Bb7
52,3,48,Bb7
52,4,48,Bb7
53,1,41,Ebj7
53,2,47,Ebj7
53,3,47,Ebj7
53,4,50,Ebj7
54,1,50,Ebj7
54,2,34,Ebj7
54,3,34,Ebj7
54,4,51,Ebj7
55,1,51,Ab7
55,2,50,Ab7
55,3,50,Ab7
55,4,50,Ab7
56,1,50,Ab7
56,2,50,Ab7
56,3,52,Ab7
56,4,52,Ab7
57,1,40,Bbj7
57,2,44,Bbj7
57,3,45,Bbj7
57,4,50,Bbj7
58,1,50,G-7
58,2,50,G-7
58,3,50,G-7
58,4,42,G-7
59,1,41,C7
59,2,43,C7
59,3,43,C7
59,4,45,C7
60,1,47,C7
60,2,47,C7
60,3,48,C7
60,4,50,C7
61,1,50,C-7
61,2,37,C-7
61,3,42,C-7
61,4,48,C-7
62,1,48,F7
62,2,42,F7
62,3,42,F7
62,4,42,F7
63,1,37,Bb6
63,2,45,Bb6
63,3,50,Bb6
63,4,47,Bb6
64,1,48,Bb6
64,2,49,Bb6
64,3,51,Bb6
64,4,37,Bb6
65,1,47,Bbj7
65,2,47,Bbj7
65,3,37,Bbj7
65,4,47,Bbj7
66,1,37,Bbj7
66,2,45,Bbj7
66,3,50,Bbj7
66,4,50,Bbj7
67,1,43,F-7
67,2,42,F-7
67,3,42,F-7
67,4,45,F-7
68,1,50,Bb7
68,2,47,Bb7
68,3,47,Bb7
68,4,42,Bb7
69,1,47,Ebj7
69,2,50,Ebj7
69,3,50,Ebj7
69,4,42,Ebj7
70,1,42,Ebj7
70,2,42,Ebj7
70,3,37,Ebj7
70,4,37,Ebj7
71,1,42,Ab7
71,2,42,Ab7
71,3,37,Ab7
71,4,37,Ab7
72,1,37,Ab7
72,2,37,Ab7
72,3,42,Ab7
72,4,37,Ab7
73,1,42,Bbj7
73,2,42,Bbj7
73,3,48,Bbj7
73,4,48,Bbj7
74,1,42,G-7
74,2,33,G-7
74,3,50,G-7
74,4,50,G-7
75,1,42,C7
75,2,50,C7
75,3,47,C7
75,4,47,C7
76,1,50,C7
76,2,37,C7
76,3,42,C7
76,4,42,C7
77,1,42,C-7
77,2,37,C-7
77,3,43,C-7
77,4,37,C-7
78,1,42,Bo
78,2,47,Bo
78,3,37,Bo
78,4,37,Bo
79,1,37,C-7
79,2,50,C-7
79,3,50,C-7
79,4,47,C-7
80,1,37,F+7
80,2,37,F+7
80,3,37,F+7
80,4,42,F+7
81,1,49,Bbj7
81,2,49,Bbj7
81,3,37,Bbj7
81,4,47,Bbj7
82,1,42,Bbj7
82,2,37,Bbj7
82,3,37,Bbj7
82,4,42,Bbj7
83,1,42,F-7
83,2,47,F-7
83,3,50,F-7
83,4,47,F-7
84,1,47,Bb7
84,2,47,Bb7
84,3,42,Bb7
84,4,45,Bb7
85,1,47,Ebj7
85,2,47,Ebj7
85,3,50,Ebj7
85,4,37,Ebj7
86,1,50,Ebj7
86,2,50,Ebj7
86,3,51,Ebj7
86,4,47,Ebj7
87,1,37,Ab7
87,2,47,Ab7
87,3,42,Ab7
87,4,37,Ab7
88,1,50,Ab7
88,2,50,Ab7
88,3,48,Ab7
88,4,48,Ab7
89,1,42,Bbj7
89,2,47,Bbj7
89,3,45,Bbj7
89,4,50,Bbj7
90,1,50,G-7
90,2,42,G-7
90,3,40,G-7
90,4,42,G-7
91,1,42,C7
91,2,45,C7
91,3,45,C7
91,4,47,C7
92,1,37,C7
92,2,37,C7
92,3,37,C7
92,4,42,C7
93,1,42,C-7
93,2,45,C-7
93,3,50,C-7
93,4,45,C-7
94,1,43,F7
94,2,47,F7
94,3,47,F7
94,4,48,F7
95,1,37,Bbj7
95,2,45,Bbj7
95,3,50,Bbj7
95,4,47,Bbj7
96,1,47,Bbj7
96,2,50,Bbj7
96,3,50,Bbj7
96,4,43,Bbj7
97,1,47,C#-7
97,2,47,C#-7
97,3,37,C#-7
97,4,47,C#-7
98,1,47,F#7
98,2,37,F#7
98,3,37,F#7
98,4,42,F#7
99,1,42,Bj7
99,2,47,Bj7
99,3,47,Bj7
99,4,37,Bj7
100,1,37,Bj7
100,2,37,Bj7
100,3,42,Bj7
100,4,37,Bj7
101,1,37,B-7
101,2,37,B-7
101,3,42,B-7
101,4,42,B-7
102,1,43,E7
102,2,42,E7
102,3,37,E7
102,4,37,E7
103,1,38,Aj7
103,2,42,Aj7
103,3,42,Aj7
103,4,47,Aj7
104,1,42,Aj7
104,2,37,Aj7
104,3,38,Aj7
104,4,37,Aj7
105,1,37,A-7
105,2,51,A-7
105,3,50,A-7
105,4,47,A-7
106,1,33,D7
106,2,33,D7
106,3,42,D7
106,4,33,D7
107,1,50,Gj7
107,2,50,Gj7
107,3,42,Gj7
107,4,45,Gj7
108,1,33,Gj7
108,2,37,Gj7
108,3,49,Gj7
108,4,47,Gj7
109,1,45,G-7
109,2,50,G-7
109,3,42,G-7
109,4,42,G-7
110,1,42,C7
110,2,47,C7
110,3,50,C7
110,4,50,C7
111,1,42,C-7
111,2,33,C-7
111,3,50,C-7
111,4,50,C-7
