bar,beat,note,chord
1,1,50,G-
1,2,37,G-
1,3,37,G-
1,4,37,G-
2,1,37,G-
2,2,44,G-
2,3,37,G-
2,4,44,G-
3,1,45,D7
3,2,45,D7
3,3,48,D7
3,4,44,D7
4,1,44,D7
4,2,44,D7
4,3,44,D7
4,4,45,D7
5,1,44,D7
5,2,44,D7
5,3,37,D7
5,4,44,D7
6,1,44,D7
6,2,41,D7
6,3,37,D7
6,4,37,D7
7,1,50,G-
7,2,50,G-
7,3,48,G-
7,4,48,G-
8,1,47,G-
8,2,45,G-
8,3,45,D7
8,4,45,D7
9,1,50,G-
9,2,50,G-
9,3,44,G-
9,4,44,G-
10,1,44,G-
10,2,45,G-
10,3,44,G-
10,4,44,G-
11,1,44,D7
11,2,44,D7
11,3,44,D7
11,4,44,D7
12,1,44,D7
12,2,44,D7
12,3,44,D7
12,4,37,D7
13,1,45,D7
13,2,45,D7
13,3,37,D7
13,4,45,D7
14,1,44,D7
14,2,41,D7
14,3,44,D7
14,4,33,D7
15,1,50,G-
15,2,50,G-
15,3,44,A7
15,4,45,A7
16,1,45,D7
16,2,45,D7
16,3,45,D7
16,4,45,D7
17,1,45,G
17,2,44,G
17,3,44,G
17,4,44,G
18,1,44,G
18,2,44,G
18,3,44,G
18,4,44,G
19,1,45,G
19,2,45,G
19,3,40,G
19,4,38,G
20,1,44,G7
20,2,45,G7
20,3,44,G7
20,4,44,G7
21,1,44,C7
21,2,44,C7
21,3,45,C7
21,4,44,C7
22,1,38,C7
22,2,44,C7
22,3,44,D7
22,4,44,D7
23,1,45,G
23,2,44,G
23,3,37,G
23,4,43,G
24,1,44,G
24,2,42,G
24,3,37,G
24,4,33,G
25,1,34,D7
25,2,39,D7
25,3,45,D7
25,4,42,D7
26,1,44,A7
26,2,44,A7
26,3,44,D7
26,4,44,D7
27,1,45,G
27,2,45,G
27,3,44,G
27,4,44,G
28,1,44,D7
28,2,44,D7
28,3,44,D7
28,4,44,D7
29,1,44,G
29,2,45,G
29,3,44,G
29,4,38,G
30,1,44,G
30,2,44,G
30,3,44,G
30,4,45,G
31,1,44,G
31,2,44,G
31,3,44,G
31,4,44,G
32,1,44,G7
32,2,45,G7
32,3,44,G7
32,4,44,G7
33,1,44,C7
33,2,44,C7
33,3,44,C7
33,4,45,C7
34,1,44,C7
34,2,44,C7
34,3,44,D7
34,4,44,D7
35,1,44,G
35,2,44,G
35,3,44,G
35,4,33,G
36,1,44,G
36,2,45,G
36,3,38,G
36,4,45,G
37,1,44,D7
37,2,40,D7
37,3,44,D7
37,4,45,D7
38,1,44,A7
38,2,44,A7
38,3,44,D7
38,4,44,D7
39,1,44,G
39,2,45,G
39,3,44,G
39,4,44,G
40,1,44,D7
40,2,44,D7
40,3,44,D7
40,4,38,D7
41,1,44,G
41,2,44,G
41,3,32,G
41,4,32,G
42,1,44,G
42,2,38,G
42,3,44,G
42,4,44,G
43,1,45,G
43,2,44,G
43,3,44,G
43,4,44,G
44,1,44,G7
44,2,44,G7
44,3,44,G7
44,4,44,G7
45,1,39,C7
45,2,33,C7
45,3,45,C7
45,4,45,C7
46,1,44,C7
46,2,44,C7
46,3,44,D7
46,4,44,D7
47,1,44,G
47,2,45,G
47,3,44,G
47,4,38,G
48,1,44,G
48,2,42,G
48,3,44,G
48,4,39,G
49,1,37,D7
49,2,37,D7
49,3,50,D7
49,4,37,D7
50,1,37,A7
50,2,49,A7
50,3,37,D7
50,4,37,D7
51,1,50,G
51,2,44,G
51,3,44,G
51,4,45,G
52,1,45,G7
52,2,45,G7
52,3,44,G7
52,4,44,G7
53,1,37,G7
53,2,44,G7
