bar,beat,note,chord
1,1,44,F7
1,2,38,F7
1,3,40,F7
1,4,43,F7
2,1,41,Bb7
2,2,41,Bb7
2,3,48,Bb7
2,4,42,Bb7
3,1,43,F7
3,2,34,F7
3,3,50,F7
3,4,49,F7
4,1,48,F7
4,2,44,F7
4,3,44,F7
4,4,42,F7
5,1,43,Bb7
5,2,43,Bb7
5,3,45,Bb7
5,4,43,Bb7
6,1,41,Bb7
6,2,41,Bb7
6,3,44,Bb7
6,4,43,Bb7
7,1,44,F7
7,2,42,F7
7,3,50,F7
7,4,50,F7
8,1,38,A-7
8,2,40,A-7
8,3,45,D7
8,4,44,D7
9,1,38,G-7
9,2,45,G-7
9,3,50,G-7
9,4,45,G-7
10,1,50,C7
10,2,44,C7
10,3,43,C7
10,4,49,C7
11,1,48,F7
11,2,40,F7
11,3,45,F7
11,4,41,F7
12,1,38,G-7
12,2,44,G-7
12,3,43,C7
12,4,47,C7
13,1,48,F7
13,2,48,F7
13,3,48,F7
13,4,48,F7
14,1,48,Bb7
14,2,41,Bb7
14,3,42,Bb7
14,4,45,Bb7
15,1,43,F7
15,2,34,F7
15,3,50,F7
15,4,48,F7
16,1,43,F7
16,2,43,F7
16,3,38,F7
16,4,43,F7
17,1,42,Bb7
17,2,41,Bb7
17,3,44,Bb7
17,4,44,Bb7
18,1,43,Bb7
18,2,42,Bb7
18,3,42,Bb7
18,4,44,Bb7
19,1,43,F7
19,2,37,F7
19,3,48,F7
19,4,43,F7
20,1,40,A-7
20,2,47,A-7
20,3,43,D7
20,4,37,D7
21,1,50,G-7
21,2,44,G-7
21,3,43,G-7
21,4,42,G-7
22,1,43,C7
22,2,44,C7
22,3,43,C7
22,4,43,C7
23,1,38,F7
23,2,40,F7
23,3,45,F7
23,4,45,F7
24,1,50,G-7
24,2,42,G-7
24,3,43,C7
24,4,47,C7
25,1,48,F7
25,2,43,F7
25,3,34,F7
25,4,50,F7
26,1,48,Bb7
26,2,41,Bb7
26,3,48,Bb7
26,4,42,Bb7
27,1,43,F7
27,2,34,F7
27,3,50,F7
27,4,42,F7
28,1,44,F7
28,2,43,F7
28,3,49,F7
28,4,42,F7
29,1,48,Bb7
29,2,47,Bb7
29,3,48,Bb7
29,4,42,Bb7
30,1,47,Bb7
30,2,48,Bb7
30,3,42,Bb7
30,4,42,Bb7
31,1,43,F7
31,2,50,F7
31,3,48,F7
31,4,47,F7
32,1,45,A-7
32,2,33,A-7
32,3,45,D7
32,4,44,D7
33,1,38,G-7
33,2,45,G-7
33,3,50,G-7
33,4,44,G-7
34,1,43,C7
34,2,38,C7
34,3,43,C7
34,4,44,C7
35,1,37,F7
35,2,40,F7
35,3,34,F7
35,4,45,F7
36,1,42,G-7
36,2,44,G-7
36,3,43,C7
36,4,50,C7
37,1,48,F7
37,2,44,F7
37,3,44,F7
37,4,44,F7
38,1,44,Bb7
38,2,44,Bb7
