bar,beat,note,chord
1,1,48,Bb6
1,2,49,Bb6
1,3,50,G7
1,4,49,G7
2,1,50,C-7
2,2,47,C-7
2,3,48,F7
2,4,49,F7
3,1,45,Bb
3,2,49,Bb
3,3,48,G-7
3,4,49,G-7
4,1,50,C-7
4,2,45,C-7
4,3,45,F7
4,4,40,F7
5,1,40,F-7
5,2,39,F-7
5,3,38,Bb7
5,4,38,Bb7
6,1,38,Eb7
6,2,38,Eb7
6,3,47,Ab7
6,4,47,Ab7
7,1,48,D-7
7,2,37,D-7
7,3,37,G7
7,4,45,G7
8,1,43,C-7
8,2,41,C-7
8,3,40,F7
8,4,43,F7
9,1,45,Bb6
9,2,43,Bb6
9,3,42,G7
9,4,42,G7
10,1,45,C-7
10,2,44,C-7
10,3,43,F7
10,4,47,F7
11,1,45,Bb
11,2,45,Bb
11,3,48,G-7
11,4,38,G-7
12,1,50,C-7
12,2,34,C-7
12,3,43,F7
12,4,49,F7
13,1,48,F-7
13,2,45,F-7
13,3,41,Bb7
13,4,38,Bb7
14,1,49,Eb7
14,2,41,Eb7
14,3,42,Ab7
14,4,44,Ab7
15,1,45,C-7
15,2,45,C-7
15,3,48,F7
15,4,50,F7
16,1,37,Bb6
16,2,37,Bb6
16,3,48,Bb6
16,4,51,Bb6
17,1,49,D7
17,2,49,D7
17,3,49,D7
17,4,44,D7
18,1,42,D7
18,2,42,D7
18,3,40,D7
18,4,38,D7
19,1,38,G7
19,2,40,G7
19,3,40,G7
19,4,41,G7
20,1,42,G7
20,2,43,G7
20,3,45,G7
20,4,47,G7
21,1,49,C7
21,2,49,C7
21,3,50,C7
21,4,37,C7
22,1,41,C7
22,2,42,C7
22,3,43,C7
22,4,37,C7
23,1,37,F7
23,2,50,F7
23,3,41,F7
23,4,37,F7
24,1,37,F7
24,2,48,F7
24,3,37,F7
24,4,50,F7
25,1,50,Bb
25,2,37,Bb
25,3,50,G7
25,4,50,G7
26,1,48,C-7
26,2,49,C-7
26,3,41,F7
26,4,40,F7
27,1,48,Bb
27,2,45,Bb
27,3,37,G-7
27,4,50,G-7
28,1,34,C-7
28,2,43,C-7
28,3,49,F7
28,4,48,F7
29,1,45,F-7
29,2,42,F-7
29,3,41,Bb7
29,4,45,Bb7
30,1,49,Eb7
30,2,47,Eb7
30,3,47,Ab7
30,4,50,Ab7
31,1,48,C-7
31,2,50,C-7
31,3,50,F7
31,4,41,F7
32,1,37,Bb6
32,2,48,Bb6
32,3,37,Bb6
32,4,49,Bb6
33,1,48,Bb6
33,2,48,Bb6
33,3,47,G7
33,4,47,G7
34,1,47,C-7
34,2,47,C-7
34,3,41,F7
34,4,41,F7
35,1,48,Bb
35,2,47,Bb
35,3,48,G-7
35,4,49,G-7
36,1,43,C-7
36,2,41,C-7
36,3,40,F7
36,4,49,F7
37,1,49,F-7
37,2,40,F-7
37,3,41,Bb7
37,4,45,Bb7
38,1,45,Eb7
38,2,43,Eb7
38,3,40,Ab7
38,4,43,Ab7
39,1,45,D-7
39,2,43,D-7
39,3,42,G7
39,4,37,G7
40,1,43,C-7
40,2,47,C-7
