bar,beat,note,chord
1,1,45,Dm7b5
1,2,48,Dm7b5
1,3,51,Dm7b5
1,4,37,Dm7b5
2,1,42,G+7
2,2,42,G+7
2,3,42,G+7
2,4,37,G+7
3,1,51,Abj7
3,2,43,Abj7
3,3,49,Gbj7
3,4,41,Gbj7
4,1,47,E-7
4,2,42,E-7
4,3,40,A7
4,4,40,A7
5,1,38,F-7
5,2,42,F-7
5,3,50,Bb7
5,4,47,Bb7
6,1,48,Ebj7
6,2,37,Ebj7
6,3,45,Dm7b5
6,4,42,G7
7,1,42,C-7
7,2,37,C-7
7,3,50,C-7/Bb
7,4,50,C-7/Bb
8,1,51,Ab-7
8,2,42,Ab-7
8,3,44,Db7
8,4,50,Db7
9,1,50,G+7
9,2,50,G+7
9,3,49,Gb7
9,4,49,Gb7
10,1,48,F7
10,2,48,F7
10,3,50,F7
10,4,48,F7
11,1,47,Ej7
11,2,47,Ej7
11,3,47,Ej7
11,4,47,Ej7
12,1,38,F-7
12,2,38,F-7
12,3,41,Bb+7
12,4,38,Bb+7
13,1,37,Ebj7
13,2,50,Ebj7
13,3,50,Ebj7
13,4,34,Ebj7
14,1,45,Dm7b5
14,2,43,Dm7b5
14,3,42,G+7
14,4,50,G+7
15,1,38,Dm7b5
15,2,44,Dm7b5
15,3,45,Dm7b5
15,4,50,Dm7b5
16,1,42,G+7
16,2,38,G+7
16,3,48,G+7
16,4,42,G+7
17,1,51,Abj7
17,2,51,Abj7
17,3,49,Gbj7
17,4,43,Gbj7
18,1,47,E-7
18,2,42,E-7
18,3,37,A7
18,4,40,A7
19,1,48,F-7
19,2,51,F-7
19,3,41,Bb7
19,4,47,Bb7
20,1,47,Ebj7
20,2,42,Ebj7
20,3,45,Dm7b5
20,4,48,G7
21,1,44,C-7
21,2,45,C-7
21,3,34,C-7/Bb
21,4,50,C-7/Bb
22,1,51,Ab-7
22,2,42,Ab-7
22,3,37,Db7
22,4,50,Db7
23,1,50,G+7
23,2,49,G+7
23,3,49,Gb7
23,4,48,Gb7
24,1,48,F7
24,2,48,F7
24,3,48,F7
24,4,47,F7
25,1,47,Ej7
25,2,47,Ej7
25,3,47,Ej7
25,4,47,Ej7
26,1,48,F-7
26,2,43,F-7
26,3,50,Bb+7
26,4,45,Bb+7
27,1,34,Ebj7
27,2,42,Ebj7
27,3,50,Ebj7
27,4,47,Ebj7
28,1,45,Dm7b5
28,2,38,Dm7b5
28,3,37,G+7
28,4,48,G+7
29,1,42,Dm7b5
