bar,beat,note,chord
1,1,37,Eb
1,2,37,Eb
1,3,37,Eb
1,4,38,Eb
2,1,38,Bb+7
2,2,37,Bb+7
2,3,38,Bb+7
2,4,38,Bb+7
3,1,38,Eb
3,2,38,Eb
3,3,38,Eb
3,4,38,Eb
4,1,37,Do
4,2,37,Do
4,3,37,Do
4,4,48,Do
5,1,37,Eb7
5,2,38,Eb7
5,3,37,Eb7
5,4,37,Eb7
6,1,37,Ab7
6,2,37,Ab7
6,3,37,Ab7
6,4,38,Ab7
7,1,38,F-7
7,2,38,F-7
7,3,38,F-7
7,4,38,F-7
8,1,38,Bb7
8,2,37,Bb7
8,3,37,Bb7
8,4,37,Bb7
9,1,38,Bb7
9,2,37,Bb7
9,3,38,Bb7
9,4,38,Bb7
10,1,38,Bb7
10,2,38,Bb7
10,3,38,Bb7
10,4,38,Bb7
11,1,37,Eb
11,2,42,Eb
11,3,37,Eb
11,4,40,Eb
12,1,38,C7
12,2,37,C7
12,3,37,C7
12,4,37,C7
13,1,37,F7
13,2,37,F7
13,3,37,F7
13,4,38,F7
14,1,37,F7
14,2,37,F7
14,3,38,F7
14,4,38,F7
15,1,38,Bb7
15,2,38,Bb7
15,3,37,Bb7
15,4,48,Bb7
16,1,37,Bb7
16,2,37,Bb7
16,3,37,Bb7
16,4,37,Bb7
17,1,40,NC
17,2,38,NC
17,3,38,NC
17,4,38,NC
18,1,38,NC
