bar,beat,note,chord
1,1,38,G-
1,2,50,G-
1,3,40,G-
1,4,40,G-
2,1,42,C7
2,2,41,C7
2,3,40,C7
2,4,42,C7
3,1,37,F
3,2,41,F
3,3,42,F
3,4,41,F
4,1,41,A-
4,2,38,A-
4,3,44,Abj7
4,4,39,Abj7
5,1,51,Gj7
5,2,50,Gj7
5,3,42,Gj7
5,4,41,Gj7
6,1,41,E79b
6,2,37,E79b
6,3,37,E79b
6,4,37,E79b
7,1,42,A-
7,2,38,A-
7,3,41,A-
7,4,44,A-
8,1,45,D-
8,2,44,D-
8,3,44,D7
8,4,38,D7
9,1,50,G-
9,2,52,G-
9,3,41,G-
9,4,41,G-
10,1,43,C79b
10,2,42,C79b
10,3,37,C79b
10,4,42,C79b
11,1,42,F
11,2,41,F
11,3,40,F
11,4,38,F
12,1,40,A-
12,2,38,A-
12,3,44,Abj7
12,4,38,Abj7
13,1,51,Gj7
13,2,50,Gj7
13,3,41,Gj7
13,4,41,Gj7
14,1,40,C7
14,2,41,C7
14,3,37,C7
14,4,37,C7
15,1,44,F
15,2,44,F
15,3,38,C
15,4,50,C
16,1,52,F
16,2,41,F
16,3,40,F
16,4,44,F
17,1,40,A-
17,2,37,A-
17,3,40,Abj7
