bar,beat,note,chord
1,1,42,Eb
1,2,37,Eb
1,3,50,F-7
1,4,43,F-7
2,1,48,G-7
2,2,50,G-7
2,3,51,F-7
2,4,49,F-7
3,1,50,G-7
3,2,50,G-7
3,3,47,F-7
3,4,34,F-7
4,1,49,F#-7
4,2,41,F#-7
4,3,42,B7
4,4,47,B7
5,1,47,F-7
5,2,50,F-7
5,3,51,F-7
5,4,52,F-7
6,1,47,Bb7
6,2,41,Bb7
6,3,43,Bb7
6,4,45,Bb7
7,1,34,Ebj7
7,2,38,Ebj7
7,3,43,C7
7,4,37,C7
8,1,48,F-7
8,2,42,F-7
8,3,41,Bb7
8,4,47,Bb7
9,1,34,Ebj7
9,2,34,Ebj7
9,3,48,F-7
9,4,48,F-7
10,1,50,G-7
10,2,42,G-7
10,3,32,F-7
10,4,42,F-7
11,1,42,G-7
11,2,37,G-7
11,3,37,F-7
11,4,38,F-7
12,1,37,F#-7
12,2,42,F#-7
12,3,42,B7
12,4,38,B7
13,1,32,F-7
13,2,37,F-7
13,3,42,F-7
13,4,37,F-7
14,1,52,Bb7
14,2,37,Bb7
14,3,41,Bb7
14,4,38,Bb7
15,1,38,Eb
15,2,37,Eb
15,3,38,Db7
15,4,38,Db7
16,1,43,B-7
16,2,50,B-7
16,3,42,E7
16,4,48,E7
17,1,50,Bb-7
17,2,41,Bb-7
17,3,43,Bb-7
17,4,45,Bb-7
18,1,34,Eb7
18,2,45,Eb7
18,3,43,Eb7
18,4,41,Eb7
19,1,40,Am7b5
19,2,50,Am7b5
19,3,37,Am7b5
19,4,40,Am7b5
20,1,39,Ab7
20,2,43,Ab7
20,3,34,Ab7
20,4,45,Ab7
21,1,50,G7
21,2,51,G7
21,3,41,G7
21,4,50,G7
22,1,38,C7
22,2,42,C7
22,3,37,C7
22,4,37,C7
23,1,38,F7
23,2,37,F7
23,3,37,F7
23,4,37,F7
24,1,37,Bb7
24,2,42,Bb7
24,3,37,Bb7
24,4,37,Bb7
25,1,38,Ebj7
25,2,37,Ebj7
25,3,37,F-7
25,4,37,F-7
26,1,38,G-7
26,2,43,G-7
26,3,41,F-7
26,4,38,F-7
27,1,50,G-7
27,2,50,G-7
27,3,51,F-7
27,4,48,F-7
28,1,37,F#-7
28,2,42,F#-7
28,3,42,B7
28,4,47,B7
29,1,48,F-7
29,2,34,F-7
29,3,45,F-7
29,4,44,F-7
30,1,43,Bb7
30,2,42,Bb7
30,3,41,Bb7
30,4,42,Bb7
31,1,34,Eb
31,2,38,Eb
31,3,43,C7
31,4,37,C7
32,1,37,F-7
32,2,40,F-7
32,3,42,Bb7
32,4,38,Bb7
33,1,37,Ebj7
33,2,37,Ebj7
