bar,beat,note,chord
1,1,52,Dj7
1,2,52,Dj7
1,3,52,E-7
1,4,52,E-7
2,1,52,D/F#
2,2,52,D/F#
2,3,50,G-7
2,4,50,C7
3,1,37,F#-7
3,2,42,B-7
3,3,47,E-7
3,4,52,A7
4,1,33,Dj7
4,2,52,Dj7
4,3,33,Dj7
4,4,33,Dj7
5,1,33,D-7
5,2,33,D-7
5,3,50,G7
5,4,38,G7
6,1,52,Cj7
6,2,47,Cj7
6,3,42,Ebo
6,4,52,Ebo
7,1,42,D-7
7,2,37,D-7
7,3,47,G7
7,4,42,G7
8,1,42,C7
8,2,42,B7
8,3,37,Bb7
8,4,42,Bb7
9,1,37,Eb-7
9,2,37,Eb-7
9,3,37,Bb79b
9,4,37,Bb79b
10,1,37,Eb-7
10,2,41,Eb-7
10,3,45,D7
10,4,33,D7
11,1,51,Dbj7
11,2,32,Dbj7
11,3,37,Gb7
11,4,37,Gb7
12,1,48,F-7
12,2,48,F-7
12,3,47,Eo7
12,4,47,Eo7
13,1,41,Eb-7
13,2,41,Eb-7
13,3,44,Eb-7
13,4,37,Eb-7
14,1,37,Cm7b5
14,2,40,Cm7b5
14,3,48,F7
14,4,48,F7
15,1,48,Bb-7
15,2,48,Eb7
15,3,48,Eb-7
15,4,41,Ab7
16,1,34,Db6
16,2,34,Db6
16,3,51,Bb7
16,4,51,Bb7
17,1,51,NC
17,2,51,NC
17,3,51,NC
17,4,51,NC
18,1,40,NC
18,2,37,NC
18,3,42,NC
18,4,37,NC
19,1,37,NC
19,2,44,NC
19,3,44,NC
19,4,44,NC
20,1,44,NC
20,2,44,NC
20,3,44,NC
20,4,44,NC
21,1,44,NC
21,2,44,NC
21,3,44,NC
21,4,44,NC
22,1,51,NC
