bar,beat,note,chord
1,1,52,D-7
1,2,52,D-7
1,3,42,D-7
1,4,42,D-7
2,1,42,D-7
2,2,51,D-7
2,3,50,D-7
2,4,51,D-7
3,1,50,E-7
3,2,51,E-7
3,3,42,E-7
3,4,42,E-7
4,1,51,A7
4,2,51,A7
4,3,51,A7
4,4,51,A7
5,1,50,F7
5,2,50,F7
5,3,51,F7
5,4,47,F7
6,1,48,F7
6,2,52,F7
6,3,45,F7
6,4,47,F7
7,1,49,Bbm7b5
7,2,51,Bbm7b5
7,3,41,Bbm7b5
7,4,44,Bbm7b5
8,1,38,Bb-6
8,2,42,Bb-6
8,3,43,Bb-6
8,4,51,Bb-6
9,1,51,F/A
9,2,52,F/A
9,3,38,F/A
9,4,38,F/A
10,1,38,D-7
10,2,37,D-7
10,3,38,D-7
10,4,38,D-7
11,1,38,G-7
11,2,51,G-7
11,3,51,G-7
11,4,38,G-7
12,1,38,C7
12,2,41,C7
12,3,41,C7
12,4,38,C7
13,1,38,Fj7
13,2,38,Fj7
13,3,38,Fj7
13,4,42,Fj7
14,1,42,F#o7
14,2,43,F#o7
14,3,40,F#o7
14,4,51,F#o7
15,1,51,G-7
15,2,51,G-7
15,3,51,G-7
15,4,40,G-7
16,1,51,Em7b5
16,2,42,Em7b5
16,3,42,A79#
16,4,50,A79#
17,1,50,D-7
17,2,50,D-7
17,3,48,D-7
17,4,52,D-7
18,1,52,D-7
18,2,47,D-7
18,3,47,D-7
18,4,49,D-7
19,1,50,E-7
19,2,51,E-7
19,3,50,E-7
19,4,41,E-7
20,1,51,A7
20,2,42,A7
20,3,47,A7
20,4,51,A7
21,1,50,F7
21,2,50,F7
21,3,47,F7
21,4,47,F7
22,1,48,F7
22,2,52,F7
22,3,44,F7
22,4,47,F7
23,1,49,Bm7b5
23,2,51,Bm7b5
23,3,52,Bm7b5
23,4,48,Bm7b5
24,1,43,Bb-6
24,2,42,Bb-6
24,3,47,Bb-6
24,4,51,Bb-6
25,1,51,F/A
25,2,50,F/A
25,3,51,F/A
25,4,48,F/A
26,1,49,D-7
26,2,51,D-7
26,3,45,D-7
26,4,52,D-7
27,1,50,G-7
27,2,48,G-7
27,3,47,G-7
27,4,45,G-7
28,1,44,C7
