bar,beat,note,chord
1,1,51,Ebj7
1,2,47,Ebj7
1,3,47,Ebj7
1,4,47,Ebj7
2,1,47,Ebj7
2,2,34,Ebj7
2,3,51,Ebj7
2,4,42,Ebj7
3,1,42,Am7b5
3,2,47,Am7b5
3,3,47,Am7b5
3,4,47,Am7b5
4,1,47,D7
4,2,37,D7
4,3,45,D7
4,4,43,D7
5,1,47,Ebj7
5,2,47,Ebj7
5,3,47,Ebj7
5,4,47,Ebj7
6,1,47,Ebj7
6,2,42,Ebj7
6,3,42,Ebj7
6,4,42,Ebj7
7,1,45,Gm7b5
7,2,44,Gm7b5
7,3,45,Gm7b5
7,4,47,Gm7b5
8,1,47,C7
8,2,42,C7
8,3,45,C7
8,4,45,C7
9,1,47,F7
9,2,50,F7
9,3,42,F7
9,4,42,F7
10,1,47,F7
10,2,47,F7
10,3,42,F7
10,4,42,F7
11,1,45,F-7
11,2,45,F-7
11,3,42,F-7
11,4,47,F-7
12,1,47,Bb7
12,2,47,Bb7
12,3,47,Bb7
12,4,42,Bb7
13,1,47,G-7
13,2,47,G-7
13,3,45,G-7
13,4,47,G-7
14,1,47,F#-7
14,2,47,F#-7
14,3,47,F#-7
14,4,47,F#-7
15,1,47,F-7
15,2,45,F-7
15,3,45,F-7
15,4,42,F-7
16,1,51,Bb7
16,2,47,Bb7
16,3,47,Bb7
16,4,45,Bb7
17,1,45,Ebj7
17,2,47,Ebj7
17,3,47,Ebj7
17,4,47,Ebj7
18,1,47,Ebj7
18,2,45,Ebj7
18,3,45,Ebj7
18,4,42,Ebj7
19,1,47,Am7b5
19,2,45,Am7b5
19,3,42,Am7b5
19,4,47,Am7b5
20,1,47,D7
20,2,47,D7
20,3,41,D7
20,4,51,D7
21,1,47,Ebj7
21,2,47,Ebj7
21,3,42,Ebj7
21,4,42,Ebj7
22,1,51,Ebj7
22,2,47,Ebj7
22,3,48,Ebj7
22,4,47,Ebj7
23,1,44,Gm7b5
23,2,45,Gm7b5
23,3,45,Gm7b5
23,4,47,Gm7b5
24,1,47,C7
24,2,47,C7
24,3,42,C7
24,4,47,C7
25,1,45,F7
25,2,48,F7
25,3,45,F7
25,4,42,F7
26,1,44,F7
26,2,47,F7
26,3,40,F7
26,4,39,F7
27,1,47,F-7
27,2,47,F-7
27,3,42,F-7
27,4,47,F-7
28,1,47,Bb7
28,2,42,Bb7
28,3,47,Bb7
28,4,47,Bb7
29,1,42,F-7
29,2,47,F-7
29,3,45,F-7
29,4,47,F-7
30,1,47,Ab-7
30,2,42,Ab-7
30,3,42,Db7
30,4,47,Db7
31,1,51,Eb6
31,2,47,Eb6
31,3,42,Eb6
31,4,47,Eb6
32,1,45,F-7
32,2,45,F-7
32,3,42,Bb7
32,4,51,Bb7
33,1,47,Ebj7
33,2,42,Ebj7
33,3,34,Ebj7
33,4,47,Ebj7
34,1,47,Ebj7
34,2,45,Ebj7
34,3,45,Ebj7
34,4,47,Ebj7
35,1,47,Am7b5
35,2,42,Am7b5
35,3,47,Am7b5
35,4,47,Am7b5
36,1,47,D7
36,2,47,D7
36,3,43,D7
36,4,45,D7
37,1,44,Ebj7
37,2,48,Ebj7
37,3,42,Ebj7
37,4,47,Ebj7
38,1,47,Ebj7
38,2,45,Ebj7
38,3,42,Ebj7
38,4,52,Ebj7
39,1,42,Gm7b5
39,2,51,Gm7b5
39,3,48,Gm7b5
39,4,52,Gm7b5
40,1,47,C7
40,2,44,C7
40,3,47,C7
40,4,45,C7
41,1,42,F7
41,2,47,F7
41,3,47,F7
41,4,42,F7
42,1,44,F7
42,2,47,F7
42,3,45,F7
42,4,41,F7
43,1,47,F-7
43,2,42,F-7
43,3,43,F-7
43,4,47,F-7
44,1,41,Bb7
44,2,37,Bb7
44,3,51,Bb7
44,4,45,Bb7
45,1,48,G-7
45,2,48,G-7
45,3,45,G-7
45,4,45,G-7
46,1,47,F#-7
46,2,47,F#-7
46,3,47,F#-7
46,4,42,F#-7
47,1,45,F-7
47,2,42,F-7
47,3,45,F-7
47,4,47,F-7
48,1,52,Bb7
48,2,51,Bb7
48,3,45,Bb7
48,4,37,Bb7
49,1,51,Ebj7
49,2,47,Ebj7
49,3,34,Ebj7
49,4,47,Ebj7
50,1,47,Ebj7
50,2,51,Ebj7
50,3,48,Ebj7
50,4,47,Ebj7
51,1,43,Am7b5
51,2,47,Am7b5
51,3,37,Am7b5
51,4,45,Am7b5
52,1,42,D7
52,2,42,D7
52,3,45,D7
52,4,47,D7
53,1,45,Ebj7
53,2,47,Ebj7
53,3,42,Ebj7
53,4,47,Ebj7
54,1,42,Ebj7
54,2,47,Ebj7
54,3,42,Ebj7
54,4,42,Ebj7
55,1,42,Gm7b5
55,2,51,Gm7b5
55,3,47,Gm7b5
55,4,47,Gm7b5
56,1,44,C7
56,2,42,C7
56,3,45,C7
56,4,45,C7
57,1,45,F7
57,2,45,F7
57,3,42,F7
57,4,42,F7
58,1,47,F7
58,2,47,F7
58,3,47,F7
58,4,47,F7
59,1,47,F-7
59,2,45,F-7
59,3,42,F-7
59,4,45,F-7
60,1,45,Bb7
60,2,47,Bb7
60,3,51,Bb7
60,4,34,Bb7
61,1,42,F-7
61,2,47,F-7
61,3,47,F-7
61,4,42,F-7
62,1,42,Ab-7
62,2,47,Ab-7
62,3,42,Db7
62,4,45,Db7
63,1,45,Eb6
63,2,47,NC
63,3,44,NC
63,4,44,NC
