bar,beat,note,chord
1,1,48,F-7
1,2,48,F-7
1,3,47,Bb7
1,4,37,Bb7
2,1,47,Ebj7
2,2,50,Ebj7
2,3,43,Ebj7
2,4,50,Ebj7
3,1,48,F-7
3,2,47,F-7
3,3,47,Bb7
3,4,42,Bb7
4,1,34,Ebj7
4,2,50,Ebj7
4,3,43,Ebj7
4,4,50,Ebj7
5,1,48,F-7
5,2,48,F-7
5,3,48,Bb7
5,4,51,Bb7
6,1,50,G-7
6,2,50,G-7
6,3,43,C7
6,4,50,C7
7,1,48,F-7
7,2,47,F-7
7,3,48,Bb7
7,4,51,Bb7
8,1,50,Ebj7
8,2,47,Ebj7
8,3,43,Ebj7
8,4,47,Ebj7
9,1,48,F-7
9,2,48,F-7
9,3,47,Bb7
9,4,47,Bb7
10,1,47,Ebj7
10,2,47,Ebj7
10,3,43,Ebj7
10,4,50,Ebj7
11,1,48,F-7
11,2,47,F-7
11,3,48,Bb7
11,4,47,Bb7
12,1,47,Ebj7
12,2,50,Ebj7
12,3,43,Ebj7
12,4,50,Ebj7
13,1,48,F-7
13,2,47,F-7
13,3,51,Bb7
13,4,47,Bb7
14,1,47,G-7
14,2,44,G-7
14,3,43,C7
14,4,49,C7
15,1,48,F-7
15,2,51,F-7
15,3,47,Bb7
15,4,47,Bb7
16,1,47,Ebj7
16,2,50,Ebj7
16,3,43,Ebj7
16,4,50,Ebj7
17,1,48,Abj7
17,2,48,Abj7
17,3,47,Abj7
17,4,47,Abj7
18,1,47,G-7
18,2,50,G-7
18,3,43,C7
18,4,50,C7
19,1,48,F-7
19,2,51,F-7
19,3,51,Bb7
19,4,47,Bb7
20,1,47,Ebj7
20,2,50,Ebj7
20,3,43,Ebj7
20,4,50,Ebj7
21,1,48,Abj7
21,2,47,Abj7
21,3,47,Abj7
21,4,47,Abj7
22,1,47,G-7
22,2,50,G-7
22,3,43,C7
22,4,50,C7
23,1,48,F-7
23,2,47,F-7
23,3,51,Bb7
23,4,51,Bb7
24,1,47,Ebj7
24,2,50,Ebj7
24,3,48,Ebj7
24,4,47,Ebj7
25,1,48,F-7
25,2,51,F-7
25,3,47,Bb7
25,4,51,Bb7
26,1,47,Ebj7
26,2,47,Ebj7
26,3,43,Ebj7
26,4,43,Ebj7
27,1,48,F-7
27,2,48,F-7
27,3,51,Bb7
27,4,47,Bb7
28,1,47,Ebj7
28,2,51,Ebj7
28,3,47,Ebj7
28,4,47,Ebj7
29,1,48,F-7
29,2,51,F-7
29,3,42,Bb7
29,4,51,Bb7
30,1,47,G-7
30,2,37,G-7
30,3,43,C7
30,4,49,C7
31,1,48,F-7
31,2,51,F-7
31,3,47,Bb7
31,4,47,Bb7
32,1,47,Ebj7
32,2,50,Ebj7
32,3,43,Ebj7
32,4,37,Ebj7
33,1,48,F-7
33,2,48,F-7
