bar,beat,note,chord
1,1,45,Ebj7
1,2,33,Ebj7
1,3,41,Ebj7
1,4,41,Ebj7
2,1,34,Ebj7
2,2,45,Ebj7
2,3,52,Ebj7
2,4,38,Ebj7
3,1,45,Eb-7
3,2,45,Eb-7
3,3,41,Eb-7
3,4,41,Eb-7
4,1,45,Eb-7
4,2,34,Eb-7
4,3,52,Eb-7
4,4,38,Eb-7
5,1,45,F7/Eb
5,2,45,F7/Eb
5,3,41,F7/Eb
5,4,41,F7/Eb
6,1,45,F7/Eb
6,2,38,F7/Eb
6,3,51,E/Eb
6,4,38,E/Eb
7,1,45,Ebj7
7,2,45,Ebj7
7,3,41,Ebj7
7,4,41,Ebj7
8,1,37,Ebj7
8,2,38,Ebj7
8,3,52,Ebj7
8,4,48,Ebj7
9,1,48,F-7
9,2,50,F-7
9,3,51,F-7
9,4,51,F-7
10,1,40,Bb7
10,2,48,Bb7
10,3,41,Bb7
10,4,45,Bb7
11,1,45,Ebj7
11,2,41,Ebj7
11,3,38,Ebj7
11,4,42,Ebj7
12,1,44,Ebj7
12,2,51,Ebj7
12,3,50,Ebj7
12,4,50,Ebj7
13,1,47,Ab-7
13,2,50,Ab-7
13,3,50,Ab-7
13,4,37,Ab-7
14,1,41,D7
14,2,48,D7
14,3,44,D7
14,4,44,D7
15,1,48,Gbj7
15,2,42,Gbj7
15,3,44,Gbj7
15,4,45,Gbj7
16,1,48,Gbj7
16,2,42,Gbj7
16,3,37,Gbj7
16,4,38,Gbj7
17,1,45,Ebj7
17,2,45,Ebj7
17,3,41,Ebj7
17,4,37,Ebj7
18,1,45,Ebj7
18,2,38,Ebj7
18,3,52,Ebj7
18,4,38,Ebj7
19,1,45,Eb-7
19,2,45,Eb-7
19,3,41,Eb-7
19,4,41,Eb-7
20,1,45,Eb-7
20,2,51,Eb-7
20,3,52,Eb-7
20,4,38,Eb-7
21,1,34,F7/Eb
21,2,45,F7/Eb
21,3,41,F7/Eb
21,4,37,F7/Eb
22,1,45,F7/Eb
22,2,38,F7/Eb
22,3,52,E/Eb
22,4,38,E/Eb
23,1,45,Ebj7
23,2,38,Ebj7
23,3,41,Ebj7
23,4,41,Ebj7
24,1,42,Ebj7
24,2,38,Ebj7
24,3,52,Ebj7
24,4,39,Ebj7
25,1,48,F-7
25,2,45,F-7
25,3,43,F-/Eb
25,4,44,F-/Eb
26,1,45,Dm7b5
26,2,50,Dm7b5
26,3,50,G79b
26,4,45,G79b
27,1,43,C-7
27,2,50,C-7
27,3,43,C-/Bb
27,4,44,C-/Bb
28,1,48,Am7b5
28,2,45,Am7b5
28,3,37,D7
28,4,43,D7
29,1,50,G-7
29,2,42,G-7
29,3,43,C7
29,4,45,C7
30,1,48,F-7
30,2,41,F-7
30,3,50,Bb7
30,4,45,Bb7
31,1,45,Ebj7
31,2,42,Ebj7
31,3,43,Ebj7
31,4,47,Ebj7
32,1,48,F-7
32,2,45,F-7
32,3,45,Bb7
32,4,52,Bb7
33,1,52,Ebj7
33,2,50,Ebj7
33,3,51,Ebj7
33,4,38,Ebj7
34,1,41,Ebj7
34,2,42,Ebj7
34,3,43,Ebj7
34,4,45,Ebj7
35,1,45,Eb-7
35,2,41,Eb-7
35,3,37,Eb-7
35,4,38,Eb-7
36,1,38,Eb-7
36,2,38,Eb-7
36,3,50,Eb-7
36,4,45,Eb-7
37,1,48,F7/Eb
37,2,43,F7/Eb
37,3,38,F7/Eb
37,4,37,F7/Eb
38,1,37,F7/Eb
38,2,44,F7/Eb
38,3,45,E/Eb
38,4,52,E/Eb
39,1,34,Ebj7
39,2,50,Ebj7
39,3,51,Ebj7
39,4,51,Ebj7
40,1,41,Ebj7
40,2,42,Ebj7
40,3,43,Ebj7
40,4,45,Ebj7
41,1,48,F-7
