bar,beat,note,chord
1,1,47,Fm7b5
1,2,47,Fm7b5
1,3,42,Fm7b5
1,4,42,Fm7b5
2,1,38,Bb79b
2,2,38,Bb79b
2,3,42,Bb79b
2,4,38,Bb79b
3,1,38,Eb-7
3,2,50,Eb-7
3,3,44,Eb-7
3,4,38,Eb-7
4,1,42,Ab7
4,2,42,Ab7
4,3,42,Ab7
4,4,38,Ab7
5,1,44,Dbo7
5,2,43,Dbo7
5,3,38,Db6
5,4,52,Db6
6,1,51,Dbj7
6,2,49,Dbj7
6,3,47,Dbj7
6,4,45,Dbj7
7,1,44,Db-7
7,2,44,Db-7
7,3,38,Db-7
7,4,51,Db-7
8,1,43,Gb7
8,2,43,Gb7
8,3,49,Gb7
8,4,49,Gb7
9,1,47,Fm7b5
9,2,47,Fm7b5
9,3,43,Fm7b5
9,4,47,Fm7b5
10,1,41,Bb79b
10,2,41,Bb79b
10,3,41,Bb79b
10,4,45,Bb79b
11,1,45,Eb-7
11,2,34,Eb-7
11,3,37,Eb-7
11,4,50,Eb-7
12,1,51,Ab7
12,2,34,Ab7
12,3,51,Ab7
12,4,45,Ab7
13,1,44,Dbo7
13,2,44,Dbo7
13,3,43,Db6
13,4,40,Db6
14,1,51,Dbj7
14,2,38,Dbj7
14,3,51,Dbj7
14,4,48,Dbj7
15,1,51,Ab-7
15,2,50,Ab-7
15,3,42,Db7
15,4,43,Db7
16,1,37,Ab-7
16,2,44,Ab-7
16,3,44,Db7
16,4,50,Db7
17,1,49,Gm7b5
17,2,44,Gm7b5
17,3,44,Gm7b5
17,4,43,Gm7b5
18,1,50,C79b
18,2,42,C79b
18,3,42,C79b
18,4,47,C79b
19,1,48,Fj7
19,2,48,Fj7
19,3,42,Fj7
19,4,42,Fj7
20,1,48,Fj7
20,2,50,Fj7
20,3,50,Fj7
20,4,48,Fj7
21,1,51,Abm7b5
21,2,50,Abm7b5
21,3,44,Abm7b5
21,4,51,Abm7b5
22,1,44,Db79b
22,2,44,Db79b
22,3,42,Db79b
22,4,51,Db79b
23,1,49,Gb-
23,2,50,Gb-
23,3,42,Gb-
23,4,42,Gb-
24,1,51,Ab7
24,2,51,Ab7
24,3,51,Ab7
24,4,51,Ab7
25,1,48,Fm7b5
25,2,43,Fm7b5
25,3,48,Fm7b5
25,4,40,Fm7b5
26,1,41,Bb79b
26,2,42,Bb79b
26,3,43,Bb79b
26,4,45,Bb79b
27,1,42,Eb-7
27,2,34,Eb-7
27,3,50,Eb-7
27,4,50,Eb-7
28,1,51,Ab7
28,2,34,Ab7
28,3,51,Ab7
28,4,43,Ab7
29,1,42,Dbo7
29,2,44,Dbo7
29,3,50,Dbo7
29,4,50,Dbo7
30,1,44,Dbo7
30,2,44,Dbo7
30,3,51,Dbo7
30,4,51,Dbo7
31,1,44,Db6
31,2,44,Db6
31,3,50,Db6
31,4,44,Db6
32,1,44,Db6
32,2,50,Db6
32,3,51,Db6
32,4,50,Db6
33,1,48,Fm7b5
33,2,48,Fm7b5
33,3,51,Fm7b5
33,4,38,Fm7b5
34,1,38,Bb79b
34,2,42,Bb79b
