bar,beat,note,chord
1,1,34,Eb7
1,2,45,Eb7
1,3,44,Eb7
1,4,44,Eb7
2,1,43,Eb7
2,2,43,Eb7
2,3,42,Eb7
2,4,42,Eb7
3,1,41,Eb7
3,2,41,Eb7
3,3,43,Eb7
3,4,43,Eb7
4,1,44,Eb7
4,2,45,Eb7
4,3,45,Eb7
4,4,50,Eb7
5,1,51,Ab7
5,2,38,Ab7
5,3,34,Ab7
5,4,45,Ab7
6,1,49,Gb7911#
6,2,49,Gb7911#
6,3,44,Gb7911#
6,4,44,Gb7911#
7,1,48,F7
7,2,48,F7
7,3,50,F7
7,4,50,F7
8,1,51,Bb7
8,2,43,Bb7
8,3,47,Bb7
8,4,47,Bb7
9,1,34,Eb7
9,2,45,Eb7
9,3,48,Eb7
9,4,48,Eb7
10,1,37,Eb7
10,2,37,Eb7
10,3,37,Eb7
10,4,38,Eb7
11,1,39,Ab7
11,2,39,Ab7
11,3,39,Ab7
11,4,39,Ab7
12,1,40,Ao
12,2,40,Ao
12,3,43,Ao
12,4,43,Ao
13,1,41,G-7
13,2,41,G-7
13,3,43,C7
13,4,43,C7
14,1,48,F-7
14,2,48,F-7
14,3,38,Bb7
14,4,48,Bb7
15,1,45,Eb7
15,2,43,Eb7
15,3,42,Eb7
15,4,37,Eb7
16,1,37,Eb7
16,2,37,Eb7
16,3,37,Eb7
16,4,42,Eb7
17,1,45,Eb7
17,2,37,Eb7
17,3,38,Eb7
17,4,40,Eb7
18,1,41,Eb7
18,2,43,Eb7
18,3,43,Eb7
18,4,45,Eb7
19,1,45,Eb7
19,2,50,Eb7
19,3,51,Eb7
19,4,38,Eb7
20,1,50,Eb7
20,2,51,Eb7
20,3,50,Eb7
20,4,34,Eb7
21,1,51,Ab7
21,2,49,Ab7
21,3,48,Ab7
21,4,47,Ab7
22,1,49,Gb7911#
22,2,41,Gb7911#
22,3,42,Gb7911#
22,4,44,Gb7911#
23,1,43,F7
23,2,50,F7
23,3,48,F7
23,4,34,F7
24,1,45,Bb7
24,2,48,Bb7
24,3,43,Bb7
24,4,40,Bb7
25,1,42,Eb7
25,2,51,Eb7
25,3,50,Eb7
25,4,48,Eb7
26,1,47,Eb7
26,2,44,Eb7
26,3,43,Eb7
26,4,41,Eb7
27,1,39,Ab7
27,2,43,Ab7
27,3,45,Ab7
27,4,51,Ab7
28,1,38,Ao
28,2,47,Ao
28,3,43,Ao
28,4,42,Ao
29,1,41,G-7
29,2,45,G-7
29,3,43,C7
29,4,47,C7
30,1,48,F-7
30,2,42,F-7
30,3,41,Bb7
30,4,45,Bb7
31,1,34,Eb7
31,2,50,Eb7
31,3,51,Eb7
31,4,38,Eb7
32,1,38,Eb7
32,2,38,Eb7
32,3,44,Eb7
32,4,43,Eb7
33,1,44,Eb7
33,2,43,Eb7
33,3,50,Eb7
33,4,51,Eb7
34,1,50,Eb7
34,2,51,Eb7
34,3,50,Eb7
34,4,50,Eb7
35,1,47,Eb7
35,2,48,Eb7
35,3,47,Eb7
35,4,44,Eb7
36,1,43,Eb7
36,2,42,Eb7
36,3,41,Eb7
36,4,40,Eb7
37,1,39,Ab7
37,2,43,Ab7
37,3,42,Ab7
37,4,51,Ab7
38,1,49,Gb7911#
38,2,41,Gb7911#
38,3,42,Gb7911#
38,4,44,Gb7911#
39,1,43,F7
39,2,50,F7
39,3,51,F7
39,4,50,F7
40,1,48,Bb7
40,2,34,Bb7
40,3,45,Bb7
40,4,41,Bb7
41,1,45,Eb7
41,2,41,Eb7
41,3,43,Eb7
41,4,48,Eb7
42,1,47,Eb7
42,2,48,Eb7
42,3,49,Eb7
42,4,48,Eb7
43,1,45,Ab7
43,2,37,Ab7
43,3,51,Ab7
43,4,42,Ab7
44,1,37,Ao
44,2,47,Ao
44,3,49,Ao
44,4,48,Ao
45,1,34,G-7
45,2,50,G-7
45,3,47,C7
45,4,43,C7
46,1,48,F-7
46,2,42,F-7
46,3,41,Bb7
46,4,48,Bb7
47,1,42,Eb7
47,2,50,Eb7
47,3,51,Eb7
47,4,50,Eb7
48,1,50,Eb7
48,2,43,Eb7
48,3,38,Eb7
48,4,44,Eb7
49,1,44,Eb7
49,2,44,Eb7
49,3,44,Eb7
49,4,44,Eb7
50,1,50,Eb7
50,2,44,Eb7
50,3,43,Eb7
50,4,49,Eb7
51,1,48,Eb7
51,2,43,Eb7
51,3,44,Eb7
51,4,51,Eb7
52,1,50,Eb7
52,2,48,Eb7
52,3,44,Eb7
52,4,44,Eb7
53,1,43,Ab7
53,2,38,Ab7
53,3,38,Ab7
53,4,37,Ab7
54,1,37,Gb7911#
54,2,44,Gb7911#
54,3,49,Gb7911#
54,4,47,Gb7911#
55,1,48,F7
55,2,50,F7
55,3,50,F7
55,4,50,F7
56,1,43,Bb7
56,2,43,Bb7
56,3,44,Bb7
56,4,44,Bb7
57,1,42,Eb7
57,2,45,Eb7
57,3,44,Eb7
57,4,44,Eb7
58,1,43,Eb7
58,2,43,Eb7
58,3,41,Eb7
58,4,44,Eb7
59,1,51,Ab7
59,2,49,Ab7
59,3,48,Ab7
59,4,43,Ab7
60,1,44,Ao
60,2,49,Ao
60,3,51,Ao
60,4,38,Ao
61,1,50,G-7
61,2,50,G-7
61,3,47,C7
61,4,43,C7
62,1,48,F-7
62,2,42,F-7
62,3,41,Bb7
62,4,48,Bb7
63,1,34,Eb7
63,2,50,Eb7
63,3,51,Eb7
63,4,38,Eb7
64,1,44,Eb7
64,2,43,Eb7
64,3,38,Eb7
64,4,44,Eb7
65,1,45,Eb7
65,2,38,Eb7
65,3,38,Eb7
65,4,44,Eb7
66,1,44,Eb7
66,2,44,Eb7
66,3,44,Eb7
66,4,43,Eb7
67,1,44,Eb7
67,2,44,Eb7
67,3,44,Eb7
67,4,37,Eb7
68,1,41,Eb7
68,2,38,Eb7
68,3,41,Eb7
68,4,38,Eb7
69,1,38,Ab7
69,2,44,Ab7
69,3,43,Ab7
69,4,37,Ab7
70,1,37,Gb7911#
70,2,37,Gb7911#
70,3,49,Gb7911#
70,4,47,Gb7911#
71,1,48,F7
71,2,50,F7
71,3,51,F7
71,4,50,F7
72,1,43,Bb7
72,2,43,Bb7
72,3,44,Bb7
72,4,45,Bb7
73,1,37,Eb7
73,2,48,Eb7
73,3,37,Eb7
73,4,38,Eb7
74,1,37,Eb7
74,2,48,Eb7
74,3,37,Eb7
74,4,38,Eb7
75,1,39,Ab7
75,2,43,Ab7
75,3,44,Ab7
75,4,34,Ab7
76,1,38,Ao
76,2,47,Ao
76,3,43,Ao
76,4,42,Ao
77,1,41,G-7
77,2,47,G-7
77,3,43,C7
77,4,47,C7
78,1,48,F-7
78,2,42,F-7
78,3,41,Bb7
78,4,48,Bb7
79,1,34,Eb7
79,2,50,Eb7
79,3,51,Eb7
79,4,40,Eb7
80,1,42,Eb7
80,2,43,Eb7
80,3,44,Eb7
80,4,43,Eb7
81,1,34,Eb7
81,2,34,Eb7
81,3,44,Eb7
81,4,44,Eb7
82,1,43,Eb7
82,2,38,Eb7
82,3,44,Eb7
82,4,51,Eb7
83,1,50,Eb7
83,2,48,Eb7
83,3,47,Eb7
83,4,44,Eb7
84,1,43,Eb7
84,2,42,Eb7
84,3,41,Eb7
84,4,37,Eb7
85,1,38,Ab7
85,2,43,Ab7
85,3,45,Ab7
85,4,49,Ab7
86,1,49,Gb7911#
86,2,37,Gb7911#
86,3,37,Gb7911#
86,4,37,Gb7911#
87,1,48,F7
87,2,48,F7
87,3,48,F7
87,4,43,F7
88,1,50,Bb7
88,2,50,Bb7
88,3,50,Bb7
88,4,47,Bb7
89,1,44,Eb7
89,2,44,Eb7
89,3,43,Eb7
89,4,42,Eb7
90,1,41,Eb7
90,2,47,Eb7
90,3,34,Eb7
90,4,40,Eb7
91,1,39,Ab7
91,2,43,Ab7
91,3,44,Ab7
91,4,48,Ab7
92,1,49,Ao
92,2,48,Ao
92,3,42,Ao
92,4,47,Ao
93,1,48,G-7
93,2,49,G-7
93,3,50,C7
93,4,47,C7
94,1,48,F-7
94,2,42,F-7
94,3,41,Bb7
94,4,48,Bb7
95,1,45,Eb7
95,2,50,Eb7
95,3,51,Eb7
95,4,37,Eb7
96,1,48,Eb7
96,2,48,Eb7
