bar,beat,note,chord
1,1,45,D-
1,2,47,D-
1,3,49,D-
1,4,50,D-
2,1,49,F-7
2,2,48,F-7
2,3,47,Bb7
2,4,38,Bb7
3,1,52,Ebj7
3,2,37,Ebj7
3,3,37,Ebj7
3,4,38,Ebj7
4,1,40,A-7
4,2,40,A-7
4,3,45,D7
4,4,50,D7
5,1,48,F-7911
5,2,50,F-7911
5,3,38,F-7911
5,4,50,F-7911
6,1,50,Am7b5
6,2,47,Am7b5
6,3,45,D7
6,4,45,D7
7,1,44,Dbsus7
7,2,51,Dbsus7
7,3,38,Dbsus7
7,4,50,Dbsus7
8,1,37,Dbsus7
8,2,37,Dbsus7
8,3,37,Dbsus7
8,4,37,Dbsus7
9,1,50,G-7
9,2,50,G-7
9,3,42,G-7
9,4,37,G-7
10,1,38,D7
10,2,38,D7
10,3,40,D7
10,4,40,D7
11,1,38,G-7
11,2,37,G-7
11,3,38,G-7
11,4,50,G-7
12,1,37,F-7
12,2,47,F-7
12,3,51,F-7
12,4,38,F-7
13,1,37,E-7
13,2,50,E-7
13,3,37,E-7
13,4,37,E-7
14,1,37,Eb
14,2,51,Eb
14,3,38,Eb
14,4,38,Eb
15,1,52,G-7
15,2,50,G-7
15,3,50,G-7
15,4,40,G-7
16,1,52,F-7
16,2,37,F-7
16,3,52,Bb7
16,4,40,Bb7
17,1,34,Ebj7
17,2,37,Ebj7
17,3,37,Ebj7
17,4,37,Ebj7
18,1,37,A-7
18,2,50,A-7
18,3,49,D7
18,4,49,D7
19,1,48,F-7
19,2,50,F-7
19,3,50,F-7
19,4,50,F-7
20,1,51,Am7b5
20,2,47,Am7b5
20,3,38,D7
20,4,38,D7
21,1,39,Dbsus7
21,2,38,Dbsus7
21,3,44,Dbsus7
21,4,44,Dbsus7
22,1,49,Dbsus7
22,2,49,Dbsus7
22,3,42,Dbsus7
22,4,45,Dbsus7
23,1,45,D-
23,2,47,D-
23,3,48,D-
23,4,50,D-
24,1,48,F-7
24,2,48,F-7
24,3,47,Bb7
24,4,34,Bb7
25,1,50,Ebj7
25,2,50,Ebj7
25,3,50,Ebj7
25,4,51,Ebj7
26,1,40,A-7
26,2,40,A-7
26,3,40,D7
26,4,50,D7
27,1,37,F-7911
27,2,48,F-7911
27,3,50,F-7911
27,4,37,F-7911
28,1,37,Am7b5
28,2,40,Am7b5
28,3,45,D7
28,4,38,D7
29,1,37,Dbsus7
29,2,40,Dbsus7
29,3,40,Dbsus7
29,4,38,Dbsus7
30,1,38,Dbsus7
30,2,38,Dbsus7
30,3,38,Dbsus7
30,4,38,Dbsus7
31,1,38,G-79
31,2,37,G-79
31,3,50,G-79
31,4,37,G-79
32,1,37,D7
32,2,37,D7
32,3,50,D7
32,4,37,D7
33,1,50,G-79
33,2,37,G-79
33,3,50,G-79
33,4,50,G-79
34,1,47,F-79
34,2,47,F-79
34,3,52,F-79
34,4,38,F-79
35,1,52,E-79
35,2,47,E-79
35,3,42,E-79
35,4,47,E-79
36,1,38,Eb
36,2,52,Eb
36,3,52,Eb
36,4,37,Eb
37,1,50,G-7
37,2,50,G-7
37,3,42,G-7
37,4,50,G-7
38,1,42,F-7
38,2,49,F-7
38,3,48,Bb7
38,4,34,Bb7
39,1,34,Ebj7
39,2,50,Ebj7
39,3,37,Ebj7
39,4,38,Ebj7
40,1,40,A-7
40,2,40,A-7
40,3,45,D7
40,4,50,D7
41,1,51,F-7911
41,2,47,F-7911
41,3,48,F-7911
41,4,42,F-7911
42,1,41,Am7b5
42,2,48,Am7b5
42,3,47,D7
42,4,51,D7
43,1,44,Dbsus7
43,2,50,Dbsus7
43,3,42,Dbsus7
43,4,51,Dbsus7
44,1,38,Dbsus7
44,2,38,Dbsus7
44,3,52,Dbsus7
44,4,38,Dbsus7
45,1,50,D-
45,2,38,D-
45,3,50,D-
45,4,52,D-
46,1,38,F-7
46,2,52,F-7
46,3,38,Bb7
46,4,52,Bb7
47,1,37,Ebj7
47,2,37,Ebj7
47,3,37,Ebj7
47,4,37,Ebj7
48,1,40,A-7
48,2,40,A-7
48,3,40,D7
48,4,45,D7
49,1,37,F-7911
49,2,37,F-7911
49,3,37,F-7911
49,4,50,F-7911
50,1,37,Am7b5
50,2,37,Am7b5
50,3,50,D7
50,4,50,D7
51,1,50,Dbsus7
51,2,47,Dbsus7
51,3,43,Dbsus7
51,4,48,Dbsus7
52,1,51,Dbsus7
52,2,47,Dbsus7
52,3,37,Dbsus7
52,4,50,Dbsus7
53,1,37,G-79
53,2,50,G-79
53,3,50,G-79
53,4,50,G-79
54,1,50,D7
54,2,50,D7
54,3,50,D7
54,4,50,D7
55,1,50,G-7
55,2,50,G-7
55,3,49,G-7
55,4,50,G-7
56,1,48,F-79
56,2,40,F-79
56,3,40,F-79
56,4,42,F-79
57,1,41,E-79
57,2,48,E-79
57,3,51,E-79
57,4,38,E-79
58,1,38,Eb
58,2,37,Eb
58,3,52,Eb
58,4,37,Eb
59,1,51,G-7
59,2,47,G-7
59,3,43,G-7
59,4,42,G-7
60,1,41,F-7
60,2,41,F-7
60,3,47,Bb7
60,4,34,Bb7
61,1,34,Ebj7
61,2,49,Ebj7
61,3,50,Ebj7
61,4,50,Ebj7
62,1,38,A-7
62,2,50,A-7
62,3,49,D7
62,4,45,D7
63,1,49,F-7911
63,2,38,F-7911
63,3,38,F-7911
63,4,50,F-7911
64,1,37,Am7b5
64,2,37,Am7b5
64,3,38,D7
64,4,38,D7
65,1,38,Dbsus7
65,2,37,Dbsus7
65,3,37,Dbsus7
65,4,38,Dbsus7
66,1,37,Dbsus7
66,2,37,Dbsus7
66,3,37,Dbsus7
66,4,50,Dbsus7
67,1,45,D-
67,2,45,D-
67,3,40,D-
67,4,40,D-
68,1,45,F-7
68,2,45,F-7
68,3,40,Bb7
68,4,45,Bb7
69,1,45,Ebj7
69,2,40,Ebj7
69,3,40,Ebj7
69,4,45,Ebj7
70,1,40,A-7
70,2,40,A-7
70,3,45,D7
70,4,40,D7
71,1,38,Am7b5
71,2,45,Am7b5
71,3,40,D7
71,4,38,D7
72,1,33,Dbsus7
72,2,40,Dbsus7
72,3,52,Dbsus7
72,4,40,Dbsus7
73,1,40,Dbsus7
73,2,45,Dbsus7
73,3,40,Dbsus7
73,4,40,Dbsus7
74,1,40,G-79
74,2,40,G-79
74,3,40,G-79
74,4,38,G-79
75,1,50,D7
75,2,50,D7
75,3,42,D7
75,4,42,D7
76,1,42,G-79
76,2,40,G-79
76,3,42,G-79
76,4,37,G-79
77,1,50,F-79
77,2,50,F-79
77,3,37,F-79
77,4,50,F-79
78,1,48,E-79
78,2,42,E-79
78,3,42,E-79
78,4,49,E-79
79,1,47,Eb
79,2,37,Eb
79,3,37,Eb
79,4,37,Eb
80,1,34,G-7
80,2,50,G-7
80,3,50,G-7
80,4,50,G-7
81,1,42,F-7
81,2,50,F-7
81,3,47,Bb7
81,4,50,Bb7
82,1,50,Ebj7
82,2,42,Ebj7
82,3,41,Ebj7
82,4,41,Ebj7
83,1,49,A-7
83,2,50,A-7
83,3,37,D7
83,4,51,D7
84,1,37,F-7911
84,2,50,F-7911
84,3,50,F-7911
84,4,42,F-7911
85,1,42,Am7b5
85,2,37,Am7b5
85,3,37,D7
85,4,50,D7
86,1,37,Dbsus7
86,2,38,Dbsus7
86,3,37,Dbsus7
86,4,50,Dbsus7
87,1,44,Dbsus7
87,2,51,Dbsus7
87,3,44,Dbsus7
87,4,51,Dbsus7
88,1,44,D-
88,2,51,D-
88,3,44,D-
88,4,44,D-
89,1,45,F-7
89,2,43,F-7
89,3,42,Bb7
89,4,40,Bb7
90,1,37,Ebj7
90,2,44,Ebj7
90,3,41,Ebj7
90,4,42,Ebj7
91,1,49,A-7
91,2,50,A-7
91,3,50,D7
91,4,51,D7
92,1,37,F-7911
92,2,50,F-7911
92,3,49,F-7911
92,4,49,F-7911
93,1,49,Am7b5
93,2,50,Am7b5
93,3,50,D7
93,4,51,D7
94,1,38,Dbsus7
94,2,37,Dbsus7
94,3,50,Dbsus7
94,4,50,Dbsus7
95,1,50,Dbsus7
