bar,beat,note,chord
1,1,37,C-
1,2,40,C-
1,3,38,C-/Bb
1,4,41,C-/Bb
2,1,51,Ab
2,2,50,Ab
2,3,50,G7
2,4,51,G7
3,1,51,C-
3,2,41,C-
3,3,41,C-/Bb
3,4,41,C-/Bb
4,1,51,Ab
4,2,50,Ab
4,3,50,G7
4,4,42,G7
5,1,37,C-
5,2,50,C-
5,3,50,C-/Bb
5,4,41,C-/Bb
6,1,50,Ab
6,2,50,Ab
6,3,50,G7
6,4,51,G7
7,1,51,C-
7,2,41,C-
7,3,37,C-/Bb
7,4,37,C-/Bb
8,1,37,Ab
8,2,37,Ab
8,3,38,G7
8,4,42,G7
9,1,41,C-
9,2,50,C-
9,3,50,C-/Bb
9,4,41,C-/Bb
10,1,51,Ab
10,2,50,Ab
10,3,50,G7
10,4,50,G7
11,1,50,C-
11,2,41,C-
11,3,40,C-/Bb
11,4,42,C-/Bb
12,1,51,Ab
12,2,50,Ab
12,3,50,G7
12,4,40,G7
13,1,50,C-
13,2,50,C-
13,3,50,C-/Bb
13,4,41,C-/Bb
14,1,51,Ab
14,2,50,Ab
14,3,50,G7
14,4,50,G7
15,1,50,C-
15,2,41,C-
15,3,41,C-/Bb
15,4,41,C-/Bb
16,1,50,Ab
16,2,50,Ab
16,3,37,G7
16,4,37,G7
17,1,42,C7
17,2,38,C7
17,3,38,C7
17,4,37,C7
18,1,37,C7
18,2,37,C7
18,3,37,C7
18,4,41,C7
19,1,38,F7
19,2,50,F7
19,3,50,F7
19,4,50,F7
20,1,51,F7
20,2,40,F7
20,3,41,F7
20,4,37,F7
21,1,37,Bb7
21,2,37,Bb7
21,3,37,Bb7
21,4,37,Bb7
22,1,37,Bb7
22,2,37,Bb7
22,3,41,Bb7
22,4,51,Bb7
23,1,51,Eb7
23,2,50,Eb7
23,3,37,Eb7
23,4,38,Eb7
24,1,41,D-
24,2,51,D-
24,3,51,G7
24,4,38,G7
25,1,37,C-
25,2,38,C-
25,3,42,C-/Bb
25,4,41,C-/Bb
26,1,51,Ab
26,2,50,Ab
26,3,37,G7
26,4,50,G7
27,1,51,C-
27,2,41,C-
27,3,41,C-/Bb
27,4,42,C-/Bb
28,1,51,Ab
28,2,50,Ab
28,3,50,G7
28,4,50,G7
29,1,51,C-
29,2,41,C-
29,3,42,C-/Bb
29,4,42,C-/Bb
30,1,40,Ab
30,2,50,Ab
30,3,50,G7
30,4,38,G7
31,1,51,C-
31,2,41,C-
31,3,42,C-/Bb
31,4,43,C-/Bb
32,1,41,Ab
32,2,40,Ab
32,3,50,G7
32,4,50,G7
33,1,37,C-
33,2,37,C-
33,3,37,C-/Bb
33,4,37,C-/Bb
34,1,38,Ab
34,2,37,Ab
34,3,41,G7
