bar,beat,note,chord
1,1,38,G
1,2,38,G
1,3,38,D7
1,4,38,G
2,1,38,C79
2,2,39,C79
2,3,38,C79
2,4,38,C79
3,1,38,G
3,2,38,G
3,3,40,G
3,4,38,G
4,1,51,G
4,2,47,G
4,3,38,G#o
4,4,41,G#o
5,1,45,D7
5,2,48,D7
5,3,49,D7
5,4,50,D7
6,1,51,D7
6,2,38,D7
6,3,38,D7
6,4,38,D7
7,1,44,G
7,2,38,G
7,3,38,G
7,4,38,G
8,1,38,A-
8,2,38,A-
8,3,38,D7
8,4,38,D7
9,1,38,G
9,2,38,G
9,3,38,D7
9,4,51,G
10,1,51,C79
10,2,49,C79
10,3,48,C79
10,4,45,C79
11,1,43,G
11,2,48,G
11,3,51,G
11,4,51,G
12,1,51,G
12,2,47,G
12,3,37,G#o
12,4,41,G#o
13,1,45,D7
13,2,48,D7
13,3,49,D7
13,4,50,D7
14,1,51,D7
14,2,51,D7
14,3,40,D7
14,4,38,D7
15,1,38,G
15,2,38,G
15,3,51,G
15,4,47,G
16,1,43,G
16,2,48,G
16,3,51,G
16,4,50,G
17,1,49,C
17,2,44,C
17,3,49,C
17,4,50,C
18,1,49,D7
18,2,44,D7
18,3,49,D7
18,4,43,D7
19,1,51,C
19,2,51,C
19,3,38,G
19,4,38,G
20,1,51,G
20,2,49,G
20,3,43,G
20,4,42,G
21,1,47,E-
21,2,51,E-
21,3,51,E-
21,4,47,E-
22,1,47,A79
22,2,51,A79
22,3,51,A79
22,4,47,A79
23,1,51,A-7
23,2,38,A-7
23,3,52,D7
23,4,38,D7
24,1,51,D7
24,2,51,D7
24,3,51,D7
24,4,38,D7
25,1,38,G
25,2,38,G
25,3,38,D7
25,4,51,G
26,1,40,C79
26,2,40,C79
26,3,38,C79
26,4,38,C79
27,1,51,G
27,2,51,G
27,3,49,G
27,4,49,G
28,1,48,G
28,2,51,G
28,3,42,G#o
28,4,47,G#o
29,1,47,D7
29,2,48,D7
29,3,49,D7
29,4,50,D7
30,1,51,D7
30,2,38,D7
30,3,51,D7
30,4,51,D7
31,1,44,G
31,2,38,G
31,3,39,C
31,4,39,D
32,1,38,A-7
32,2,38,A-7
32,3,38,D7
32,4,38,D7
33,1,39,G
33,2,38,G
33,3,38,D7
33,4,38,G
34,1,38,C79
34,2,38,C79
34,3,38,C79
34,4,38,C79
35,1,39,G
35,2,51,G
35,3,38,G
35,4,38,G
36,1,51,G
36,2,48,G
36,3,38,G#o
36,4,41,G#o
37,1,42,D7
37,2,48,D7
37,3,49,D7
37,4,50,D7
38,1,51,D7
38,2,50,D7
38,3,38,D7
38,4,51,D7
39,1,51,G
39,2,38,G
39,3,38,G
39,4,38,G
40,1,38,A-
40,2,38,A-
40,3,38,D7
40,4,39,D7
41,1,39,G
41,2,38,G
41,3,40,D7
41,4,38,G
42,1,51,C79
42,2,38,C79
42,3,38,C79
42,4,37,C79
43,1,38,G
43,2,37,G
43,3,38,G
43,4,38,G
44,1,44,G
44,2,51,G
44,3,39,G#o
44,4,51,G#o
45,1,51,D7
45,2,49,D7
45,3,48,D7
45,4,47,D7
46,1,47,D7
46,2,51,D7
46,3,51,D7
46,4,45,D7
47,1,44,G
47,2,48,G
47,3,51,G
47,4,38,G
48,1,51,G
48,2,51,G
48,3,51,G
48,4,50,G
49,1,38,C
49,2,38,C
49,3,38,C
49,4,38,C
50,1,44,D7
50,2,51,D7
50,3,38,D7
50,4,48,D7
51,1,37,C
51,2,49,C
51,3,51,G
51,4,38,G
52,1,51,G
52,2,51,G
52,3,38,G
52,4,38,G
53,1,38,E-
53,2,40,E-
53,3,38,E-
53,4,51,E-
54,1,40,A79
54,2,51,A79
54,3,51,A79
54,4,47,A79
55,1,51,A-7
55,2,47,A-7
55,3,43,D7
55,4,38,D7
56,1,51,D7
56,2,51,D7
56,3,43,D7
56,4,51,D7
57,1,44,G
57,2,48,G
57,3,51,D7
57,4,38,G
58,1,51,C79
58,2,38,C79
58,3,40,C79
58,4,38,C79
59,1,51,G
59,2,40,G
59,3,51,G
59,4,47,G
60,1,43,G
60,2,48,G
60,3,51,G#o
60,4,41,G#o
61,1,42,D7
61,2,48,D7
61,3,49,D7
61,4,50,D7
62,1,51,D7
62,2,51,D7
62,3,38,D7
62,4,51,D7
63,1,38,G
63,2,44,G
63,3,44,C
63,4,51,D
64,1,51,D
64,2,43,D
64,3,38,D7
64,4,51,D7
