bar,beat,note,chord
1,1,47,F-7
1,2,50,F-7
1,3,50,F-7
1,4,48,F-7
2,1,50,Bb-7
2,2,50,Bb-7
2,3,51,Bb-7
2,4,51,Bb-7
3,1,50,Eb7
3,2,50,Eb7
3,3,48,Eb7
3,4,45,Eb7
4,1,51,Abj7
4,2,51,Abj7
4,3,48,Abj7
4,4,51,Abj7
5,1,44,Dbj7
5,2,45,Dbj7
5,3,48,Dbj7
5,4,51,Dbj7
6,1,38,G7
6,2,45,G7
6,3,51,G7
6,4,50,G7
7,1,50,Cj7
7,2,50,Cj7
7,3,50,Cj7
7,4,51,Cj7
8,1,50,Cj7
8,2,48,Cj7
8,3,47,Cj7
8,4,50,Cj7
9,1,42,C-7
9,2,45,C-7
9,3,50,C-7
9,4,50,C-7
10,1,48,F-7
10,2,50,F-7
10,3,51,F-7
10,4,48,F-7
11,1,50,Bb7
11,2,51,Bb7
11,3,50,Bb7
11,4,50,Bb7
12,1,50,Ebj7
12,2,50,Ebj7
12,3,50,Ebj7
12,4,50,Ebj7
13,1,50,Abj7
13,2,51,Abj7
13,3,48,Abj7
13,4,50,Abj7
14,1,50,D7
14,2,50,D7
14,3,50,D7
14,4,51,D7
15,1,50,Gj7
15,2,50,Gj7
15,3,50,Gj7
15,4,45,Gj7
16,1,50,Gj7
16,2,48,Gj7
16,3,51,Gj7
16,4,38,Gj7
17,1,50,A-7
17,2,50,A-7
17,3,50,A-7
17,4,50,A-7
18,1,49,D7
18,2,50,D7
18,3,45,D7
18,4,45,D7
19,1,50,Gj7
19,2,50,Gj7
19,3,50,Gj7
19,4,38,Gj7
20,1,50,Gj7
20,2,50,Gj7
20,3,50,Gj7
20,4,50,Gj7
21,1,49,F#-7
21,2,49,F#-7
21,3,50,F#-7
21,4,50,F#-7
22,1,38,B7
22,2,49,B7
22,3,50,B7
22,4,42,B7
23,1,50,Ej7
23,2,50,Ej7
23,3,50,Ej7
23,4,50,Ej7
24,1,51,C+7
24,2,50,C+7
24,3,50,C+7
24,4,42,C+7
25,1,48,F-7
25,2,50,F-7
25,3,50,F-7
25,4,50,F-7
26,1,50,Bb-7
26,2,50,Bb-7
26,3,50,Bb-7
26,4,50,Bb-7
27,1,37,Eb7
27,2,37,Eb7
27,3,50,Eb7
27,4,50,Eb7
28,1,50,Abj7
28,2,50,Abj7
28,3,50,Abj7
28,4,50,Abj7
29,1,38,Dbj7
29,2,51,Dbj7
29,3,50,Dbj7
29,4,50,Dbj7
30,1,51,Db-7
30,2,50,Db-7
30,3,50,Db-7
30,4,50,Db-7
31,1,50,C-7
31,2,51,C-7
31,3,48,C-7
31,4,51,C-7
32,1,50,Bo7
32,2,49,Bo7
32,3,48,Bo7
32,4,51,Bo7
33,1,50,Bb-7
33,2,51,Bb-7
33,3,50,Bb-7
33,4,47,Bb-7
34,1,45,Eb7
34,2,50,Eb7
34,3,50,Eb7
34,4,50,Eb7
35,1,50,Abj7
35,2,50,Abj7
35,3,48,Abj7
35,4,51,Abj7
36,1,50,G7
36,2,50,G7
36,3,42,C7
36,4,50,C7
37,1,48,F-7
37,2,50,F-7
37,3,50,F-7
37,4,50,F-7
38,1,50,Bb-7
38,2,50,Bb-7
38,3,50,Bb-7
38,4,50,Bb-7
39,1,38,Eb7
39,2,37,Eb7
39,3,50,Eb7
39,4,44,Eb7
40,1,51,Abj7
40,2,38,Abj7
40,3,50,Abj7
40,4,51,Abj7
41,1,44,Dbj7
41,2,50,Dbj7
41,3,50,Dbj7
41,4,51,Dbj7
42,1,51,G7
42,2,50,G7
42,3,51,G7
42,4,50,G7
43,1,50,Cj7
43,2,48,Cj7
43,3,47,Cj7
43,4,50,Cj7
44,1,42,Cj7
44,2,44,Cj7
44,3,47,Cj7
44,4,50,Cj7
45,1,51,C-7
45,2,50,C-7
45,3,50,C-7
45,4,50,C-7
46,1,48,F-7
46,2,50,F-7
46,3,50,F-7
46,4,48,F-7
47,1,50,Bb7
47,2,51,Bb7
