bar,beat,note,chord
1,1,50,Dm7b5
1,2,45,Dm7b5
1,3,41,Db7
1,4,42,Db7
2,1,43,Cj7
2,2,47,Cj7
2,3,48,Cj7
2,4,49,Cj7
3,1,50,Dm7b5
3,2,51,Dm7b5
3,3,52,Ab7
3,4,38,Ab7
4,1,50,G7
4,2,45,G7
4,3,42,G7
4,4,40,G7
5,1,38,Cj7
5,2,40,Cj7
5,3,40,Cj7
5,4,42,Cj7
6,1,43,Cj7
6,2,47,Cj7
6,3,47,Cj7
6,4,49,Cj7
7,1,50,G-7
7,2,51,G-7
7,3,52,G-7
7,4,38,G-7
8,1,50,C7
8,2,45,C7
8,3,43,C7
8,4,47,C7
9,1,48,Fj7
9,2,52,Fj7
9,3,37,Fj7
9,4,42,Fj7
10,1,43,Fj7
10,2,40,Fj7
10,3,45,Fj7
10,4,41,Fj7
11,1,42,Bm7b5
11,2,49,Bm7b5
11,3,42,E7
11,4,42,E7
12,1,52,A-7
12,2,52,A-7
12,3,50,A-/G
12,4,47,A-/G
13,1,37,F#m7b5
13,2,44,F#m7b5
13,3,49,F#m7b5
13,4,47,F#m7b5
14,1,48,B79b
14,2,40,B79b
14,3,45,B79b
14,4,43,B79b
15,1,41,B-7
15,2,41,B-7
15,3,40,E7
15,4,40,E7
16,1,39,Em7b5
16,2,42,Em7b5
16,3,44,A79b
16,4,50,A79b
17,1,49,F#m7b5
17,2,37,F#m7b5
17,3,42,Fo7
17,4,49,Fo7
18,1,47,C/E
18,2,50,C/E
18,3,42,Ebo
18,4,44,Ebo
19,1,37,Dm7b5
19,2,33,Dm7b5
19,3,38,G7
19,4,38,G7
20,1,43,C6
20,2,47,C6
20,3,50,C6
20,4,37,C6
21,1,42,Bm7b5
21,2,48,Bm7b5
21,3,47,E7
21,4,42,E7
22,1,52,A-7
22,2,37,A-7
22,3,50,A-/G
22,4,47,A-/G
23,1,49,F#m7b5
23,2,44,F#m7b5
23,3,49,B79b
23,4,47,B79b
24,1,48,Ej7
24,2,47,Ej7
24,3,47,D-7
24,4,45,G7
25,1,50,Dm7b5
25,2,45,Dm7b5
25,3,41,G7
25,4,42,G7
26,1,43,Cj7
26,2,47,Cj7
26,3,50,Cj7
26,4,52,Cj7
27,1,42,Em7b5
27,2,37,Em7b5
27,3,37,Em7b5
27,4,37,Em7b5
28,1,37,A7alt
28,2,42,A7alt
28,3,44,A7alt
28,4,42,A7alt
29,1,37,D79
29,2,50,D79
29,3,48,D79
29,4,47,D79
30,1,45,Dm7b5
30,2,37,Dm7b5
30,3,38,G7
30,4,42,G7
31,1,43,C6
31,2,47,C6
31,3,48,C6
31,4,49,C6
32,1,50,C6
32,2,38,C6
32,3,37,C6
32,4,51,C6
33,1,51,Dm7b5
33,2,50,Dm7b5
33,3,50,G7
33,4,42,G7
34,1,43,Cj7
34,2,45,Cj7
34,3,47,Cj7
34,4,48,Cj7
35,1,50,Dm7b5
35,2,50,Dm7b5
35,3,50,Dm7b5
35,4,50,Dm7b5
36,1,42,G7
36,2,40,G7
36,3,37,G7
36,4,37,G7
37,1,38,Cj7
37,2,43,Cj7
37,3,47,Cj7
37,4,48,Cj7
38,1,49,Cj7
38,2,50,Cj7
38,3,52,Cj7
38,4,52,Cj7
39,1,49,G-7
39,2,40,G-7
39,3,42,G-7
39,4,42,G-7
40,1,43,C7
40,2,37,C7
40,3,42,C7
40,4,37,C7
41,1,37,Fj7
41,2,37,Fj7
41,3,48,Fj7
41,4,49,Fj7
42,1,43,Fj7
42,2,42,Fj7
42,3,48,Fj7
42,4,41,Fj7
43,1,42,Bm7b5
43,2,49,Bm7b5
43,3,47,E7
43,4,42,E7
44,1,52,A-7
44,2,52,A-7
44,3,50,A-/G
44,4,47,A-/G
45,1,37,F#m7b5
45,2,44,F#m7b5
45,3,49,F#m7b5
45,4,47,F#m7b5
46,1,48,B79b
46,2,40,B79b
46,3,45,B79b
46,4,43,B79b
47,1,41,B-7
47,2,48,B-7
47,3,47,E7
47,4,40,E7
48,1,39,Em7b5
48,2,39,Em7b5
48,3,38,A79b
48,4,37,A79b
49,1,37,F#m7b5
49,2,44,F#m7b5
49,3,42,Fo7
49,4,49,Fo7
50,1,42,C/E
50,2,35,C/E
50,3,40,Ebo
50,4,47,Ebo
51,1,40,Dm7b5
51,2,45,Dm7b5
51,3,38,G7
51,4,42,G7
52,1,43,C6
52,2,47,C6
52,3,50,C6
52,4,37,C6
53,1,37,Bm7b5
53,2,50,Bm7b5
53,3,42,E7
53,4,47,E7
54,1,52,A-7
54,2,47,A-7
54,3,45,A-/G
54,4,50,A-/G
55,1,49,F#m7b5
55,2,44,F#m7b5
55,3,49,B79b
55,4,48,B79b
56,1,47,Ej7
56,2,34,Ej7
56,3,45,D-7
56,4,50,G7
57,1,38,Dm7b5
57,2,37,Dm7b5
57,3,37,G7
57,4,37,G7
58,1,50,Cj7
58,2,42,Cj7
58,3,45,Cj7
58,4,47,Cj7
59,1,47,Em7b5
59,2,49,Em7b5
59,3,50,Em7b5
59,4,51,Em7b5
60,1,52,A7alt
60,2,42,A7alt
60,3,42,A7alt
60,4,37,A7alt
61,1,40,D79
61,2,45,D79
61,3,52,D79
61,4,49,D79
62,1,50,Dm7b5
62,2,42,Dm7b5
62,3,42,G7
62,4,42,G7
63,1,43,C6
63,2,43,C6
63,3,35,C6
63,4,37,C6
64,1,37,C6
64,2,37,C6
64,3,38,C6
64,4,38,C6
65,1,40,Dm7b5
65,2,45,Dm7b5
65,3,50,Dm7b5
65,4,45,Dm7b5
66,1,50,Dm7b5
66,2,42,Dm7b5
