bar,beat,note,chord
1,1,43,Cj7
1,2,43,Cj7
1,3,43,Cj7
1,4,43,Cj7
2,1,40,Cj7
2,2,40,Cj7
2,3,50,Cj7
2,4,40,Cj7
3,1,37,F-7
3,2,43,F-7
3,3,37,F-7
3,4,42,F-7
4,1,45,Bb7
4,2,48,Bb7
4,3,42,Bb7
4,4,45,Bb7
5,1,43,Cj7
5,2,47,Cj7
5,3,45,Cj7
5,4,47,Cj7
6,1,48,Cj7
6,2,37,Cj7
6,3,45,Cj7
6,4,50,Cj7
7,1,41,Bb-7
7,2,42,Bb-7
7,3,48,Bb-7
7,4,42,Bb-7
8,1,41,Eb7
8,2,45,Eb7
8,3,47,Eb7
8,4,41,Eb7
9,1,51,Abj7
9,2,45,Abj7
9,3,44,Abj7
9,4,44,Abj7
10,1,45,Abj7
10,2,47,Abj7
10,3,47,Abj7
10,4,41,Abj7
11,1,52,A-7
11,2,43,A-7
11,3,47,A-7
11,4,41,A-7
12,1,37,D7
12,2,48,D7
12,3,42,D7
12,4,43,D7
13,1,44,D-7
13,2,45,D-7
13,3,47,D-7
13,4,48,D-7
14,1,50,G7
14,2,51,G7
14,3,50,G7
14,4,48,G7
15,1,47,Cj7
15,2,41,Cj7
15,3,52,Ebj7
15,4,47,Ebj7
16,1,45,Abj7
16,2,50,Abj7
16,3,42,Dbj7
16,4,45,Dbj7
17,1,43,Cj7
17,2,45,Cj7
17,3,47,Cj7
17,4,43,Cj7
18,1,45,Cj7
18,2,47,Cj7
18,3,50,Cj7
18,4,43,Cj7
19,1,48,F-7
19,2,51,F-7
19,3,51,F-7
19,4,48,F-7
20,1,45,Bb7
20,2,50,Bb7
20,3,42,Bb7
20,4,45,Bb7
21,1,38,Cj7
21,2,43,Cj7
21,3,43,Cj7
21,4,47,Cj7
22,1,45,Cj7
22,2,47,Cj7
22,3,45,Cj7
22,4,43,Cj7
23,1,43,Bb-7
23,2,45,Bb-7
23,3,47,Bb-7
23,4,48,Bb-7
24,1,41,Eb7
24,2,45,Eb7
24,3,47,Eb7
24,4,40,Eb7
25,1,51,Abj7
25,2,41,Abj7
25,3,43,Abj7
25,4,41,Abj7
26,1,45,Abj7
26,2,47,Abj7
26,3,37,Abj7
26,4,40,Abj7
27,1,40,A-7
27,2,42,A-7
27,3,43,A-7
27,4,47,A-7
28,1,37,D7
28,2,40,D7
28,3,45,D7
28,4,38,D7
29,1,38,D-7
29,2,38,D-7
29,3,38,D-7
29,4,44,D-7
30,1,38,G7
30,2,38,G7
30,3,51,G7
30,4,38,G7
31,1,37,Cj7
31,2,50,Cj7
31,3,47,Ebj7
31,4,41,Ebj7
32,1,51,Abj7
32,2,45,Abj7
32,3,50,Dbj7
32,4,42,Dbj7
33,1,44,Cj7
33,2,43,Cj7
33,3,43,Cj7
33,4,47,Cj7
34,1,44,Cj7
34,2,50,Cj7
34,3,43,Cj7
34,4,50,Cj7
35,1,37,F-7
35,2,44,F-7
35,3,49,F-7
35,4,47,F-7
36,1,45,Bb7
36,2,37,Bb7
36,3,42,Bb7
36,4,45,Bb7
37,1,43,Cj7
37,2,47,Cj7
37,3,45,Cj7
37,4,52,Cj7
38,1,50,Cj7
38,2,37,Cj7
38,3,40,Cj7
38,4,45,Cj7
39,1,42,Bb-7
39,2,48,Bb-7
39,3,48,Bb-7
39,4,40,Bb-7
40,1,42,Eb7
40,2,47,Eb7
40,3,47,Eb7
40,4,40,Eb7
41,1,40,Abj7
41,2,44,Abj7
41,3,44,Abj7
41,4,45,Abj7
42,1,47,Abj7
42,2,47,Abj7
42,3,48,Abj7
42,4,51,Abj7
43,1,40,A-7
43,2,42,A-7
43,3,43,A-7
43,4,47,A-7
44,1,45,D7
44,2,37,D7
44,3,42,D7
44,4,43,D7
45,1,45,D-7
45,2,50,D-7
45,3,44,D-7
45,4,44,D-7
46,1,38,G7
46,2,51,G7
46,3,51,G7
46,4,37,G7
47,1,50,Cj7
47,2,47,Cj7
47,3,37,Ebj7
47,4,52,Ebj7
48,1,45,Abj7
48,2,51,Abj7
48,3,50,Dbj7
48,4,38,Dbj7
49,1,43,Cj7
49,2,48,Cj7
49,3,45,Cj7
49,4,50,Cj7
50,1,43,Cj7
50,2,47,Cj7
50,3,45,Cj7
50,4,50,Cj7
51,1,37,F-7
51,2,44,F-7
51,3,49,F-7
51,4,37,F-7
52,1,41,Bb7
52,2,37,Bb7
52,3,41,Bb7
52,4,45,Bb7
53,1,50,Cj7
53,2,48,Cj7
53,3,47,Cj7
53,4,50,Cj7
54,1,43,Cj7
54,2,47,Cj7
54,3,38,Cj7
54,4,45,Cj7
55,1,42,Bb-7
55,2,43,Bb-7
55,3,37,Bb-7
55,4,42,Bb-7
56,1,42,Eb7
56,2,47,Eb7
56,3,47,Eb7
56,4,38,Eb7
57,1,38,Abj7
57,2,43,Abj7
57,3,44,Abj7
57,4,45,Abj7
58,1,47,Abj7
58,2,47,Abj7
58,3,48,Abj7
58,4,41,Abj7
59,1,52,A-7
59,2,42,A-7
59,3,43,A-7
59,4,47,A-7
60,1,43,D7
60,2,47,D7
60,3,41,D7
60,4,52,D7
61,1,37,D-7
61,2,37,D-7
61,3,45,D-7
61,4,51,D-7
62,1,50,G7
62,2,42,G7
62,3,38,G7
62,4,42,G7
63,1,43,Cj7
63,2,42,Cj7
63,3,40,Ebj7
63,4,47,Ebj7
64,1,45,Abj7
64,2,40,Abj7
64,3,51,Dbj7
64,4,44,Dbj7
65,1,44,Cj7
65,2,48,Cj7
65,3,40,Cj7
65,4,44,Cj7
66,1,43,Cj7
