bar,beat,note,chord
1,1,45,D-
1,2,45,D-
1,3,43,D-
1,4,43,D-
2,1,41,Em7b5
2,2,41,Em7b5
2,3,40,A79b
2,4,42,A79b
3,1,45,D-
3,2,45,D-
3,3,48,D-
3,4,40,D-
4,1,41,Em7b5
4,2,47,Em7b5
4,3,47,A79b
4,4,40,A79b
5,1,45,D-
5,2,47,D-
5,3,48,D-/C#
5,4,50,D-/C#
6,1,40,D-/C
6,2,42,D-/C
6,3,42,D-/C
6,4,45,D-/C
7,1,42,Bm7b5
7,2,43,Bm7b5
7,3,45,Bm7b5
7,4,48,Bm7b5
8,1,47,E7
8,2,45,E7
8,3,42,E7
8,4,47,E7
9,1,37,A+7
9,2,50,A+7
9,3,47,A+7
9,4,40,A+7
10,1,42,D7
10,2,42,D7
10,3,41,D7
10,4,42,D7
11,1,42,G7
11,2,42,G7
11,3,42,G7
11,4,42,G7
12,1,42,C7
12,2,42,C7
12,3,42,C7
12,4,49,C7
13,1,48,C-7
13,2,45,C-7
13,3,43,F7
13,4,48,F7
14,1,41,Bbj7
14,2,41,Bbj7
14,3,50,Bbj7
14,4,47,Bbj7
15,1,47,Em7b5
15,2,40,Em7b5
15,3,47,Em7b5
15,4,40,Em7b5
16,1,42,A79b
16,2,41,A79b
16,3,40,A79b
16,4,38,A79b
17,1,37,D-
17,2,48,D-
17,3,42,D-
17,4,40,D-
18,1,47,Em7b5
18,2,41,Em7b5
18,3,37,A79b
18,4,41,A79b
19,1,42,D-
19,2,41,D-
19,3,42,D-
19,4,49,D-
20,1,41,Em7b5
20,2,47,Em7b5
20,3,52,A79b
20,4,40,A79b
21,1,45,D-
21,2,42,D-
21,3,40,D-/C#
21,4,42,D-/C#
22,1,40,D-/C
22,2,50,D-/C
22,3,48,D-/C
22,4,45,D-/C
23,1,42,Bm7b5
23,2,43,Bm7b5
23,3,45,Bm7b5
23,4,42,Bm7b5
24,1,41,E7
24,2,41,E7
24,3,43,E7
24,4,41,E7
25,1,40,A+7
25,2,42,A+7
25,3,44,A+7
25,4,40,A+7
26,1,39,D7
26,2,38,D7
26,3,41,D7
26,4,43,D7
27,1,50,G7
27,2,48,G7
27,3,45,G7
27,4,50,G7
28,1,42,C7
28,2,41,C7
28,3,42,C7
28,4,41,C7
29,1,41,C-7
29,2,48,C-7
29,3,45,F7
29,4,43,F7
30,1,41,Bbj7
30,2,41,Bbj7
30,3,42,Bbj7
30,4,42,Bbj7
31,1,42,Em7b5
31,2,40,Em7b5
31,3,40,Em7b5
31,4,40,Em7b5
32,1,40,A79b
32,2,40,A79b
32,3,42,A79b
32,4,42,A79b
33,1,42,D-
33,2,42,D-
33,3,42,D-
33,4,41,D-
34,1,41,Em7b5
34,2,47,Em7b5
34,3,52,A79b
34,4,40,A79b
35,1,45,D-
35,2,43,D-
35,3,48,D-
35,4,42,D-
36,1,41,Em7b5
36,2,47,Em7b5
36,3,40,A79b
36,4,38,A79b
37,1,37,D-
37,2,40,D-
37,3,44,D-/C#
37,4,47,D-/C#
38,1,45,D-/C
38,2,40,D-/C
38,3,48,D-/C
38,4,45,D-/C
39,1,42,Bm7b5
39,2,40,Bm7b5
39,3,48,Bm7b5
39,4,42,Bm7b5
40,1,47,E7
40,2,41,E7
40,3,47,E7
40,4,41,E7
41,1,40,A+7
41,2,50,A+7
41,3,47,A+7
41,4,47,A+7
42,1,45,D7
42,2,43,D7
42,3,40,D7
42,4,45,D7
43,1,50,G7
43,2,42,G7
43,3,42,G7
43,4,42,G7
44,1,42,C7
44,2,50,C7
44,3,47,C7
44,4,43,C7
45,1,48,C-7
45,2,50,C-7
45,3,52,F7
45,4,48,F7
46,1,41,Bbj7
46,2,41,Bbj7
46,3,50,Bbj7
46,4,47,Bbj7
47,1,40,Em7b5
47,2,40,Em7b5
47,3,52,Em7b5
47,4,40,Em7b5
48,1,41,A79b
48,2,42,A79b
48,3,41,A79b
48,4,45,A79b
49,1,42,D-
49,2,42,D-
49,3,42,D-
49,4,37,D-
50,1,41,Em7b5
50,2,41,Em7b5
50,3,47,A79b
50,4,40,A79b
51,1,42,D-
51,2,42,D-
51,3,42,D-
51,4,42,D-
52,1,41,Em7b5
52,2,51,Em7b5
52,3,37,A79b
52,4,50,A79b
53,1,48,D-
53,2,45,D-
53,3,47,D-/C#
53,4,44,D-/C#
54,1,40,D-/C
54,2,45,D-/C
54,3,43,D-/C
54,4,41,D-/C
55,1,42,Bm7b5
55,2,42,Bm7b5
55,3,40,Bm7b5
55,4,40,Bm7b5
56,1,39,E7
56,2,37,E7
56,3,47,E7
56,4,47,E7
57,1,50,A+7
57,2,41,A+7
57,3,42,A+7
57,4,41,A+7
58,1,42,D7
58,2,42,D7
58,3,42,D7
58,4,42,D7
59,1,42,G7
59,2,42,G7
59,3,42,G7
59,4,42,G7
60,1,41,C7
60,2,42,C7
60,3,42,C7
60,4,50,C7
61,1,48,C-7
61,2,41,C-7
61,3,42,F7
61,4,48,F7
62,1,41,Bbj7
62,2,41,Bbj7
62,3,50,Bbj7
62,4,47,Bbj7
63,1,40,Em7b5
63,2,40,Em7b5
63,3,40,Em7b5
63,4,40,Em7b5
64,1,40,A79b
64,2,40,A79b
64,3,40,A79b
64,4,40,NC
65,1,40,D-
