bar,beat,note,chord
1,1,40,Ej7
1,2,40,Ej7
1,3,37,G#7/D#
1,4,40,G#7/D#
2,1,40,C#-7
2,2,50,C#-7
2,3,42,B7
2,4,42,B7
3,1,41,Bb79b
3,2,41,Bb79b
3,3,41,E7alt
3,4,47,E7alt
4,1,34,Ebj7
4,2,42,Ebj7
4,3,51,Eb-7
4,4,51,Ab7
5,1,44,Dbj7
5,2,44,Dbj7
5,3,43,F7/C
5,4,43,F7/C
6,1,41,Bb-7
6,2,40,Bb-7
6,3,51,Ab7
6,4,51,Ab7
7,1,50,G7
7,2,50,G7
7,3,44,Db7alt
7,4,44,Db7alt
8,1,43,Cj7
8,2,43,Cj7
8,3,37,F#-7
8,4,49,B7
9,1,40,Ej7
9,2,38,Ej7
9,3,37,G#7/D#
9,4,38,G#7/D#
10,1,40,C#-7
10,2,37,C#-7
10,3,44,B7
10,4,44,B7
11,1,41,Bb7
11,2,41,Bb7
11,3,41,E7alt
11,4,47,E7alt
12,1,34,Ebj7
12,2,51,Ebj7
12,3,50,Eb-7
12,4,40,Ab7
13,1,39,Dbj7
13,2,44,Dbj7
13,3,43,F7/C
13,4,43,F7/C
14,1,41,Bb-7
14,2,41,Bb-7
14,3,40,Ab7
14,4,40,Ab7
15,1,50,G7
15,2,50,G7
15,3,44,Db7alt
15,4,40,Db7alt
16,1,43,Cj7
16,2,38,Cj7
16,3,38,Cj7
16,4,50,Cj7
17,1,43,Cm7b5
17,2,45,Cm7b5
17,3,45,Cm7b5
17,4,49,Cm7b5
18,1,48,F79b
18,2,40,F79b
18,3,43,F79b
18,4,48,F79b
19,1,49,F#m7b5
19,2,44,F#m7b5
19,3,38,F#m7b5
19,4,38,F#m7b5
20,1,38,B79b
20,2,44,B79b
20,3,50,B79b
20,4,38,B79b
21,1,51,Ej7
21,2,47,Ej7
21,3,35,Ej7
21,4,42,Ej7
22,1,42,Ej7
22,2,35,Ej7
22,3,42,Ej7
22,4,47,Ej7
23,1,43,F-7
23,2,43,F-7
23,3,48,F-7
23,4,48,F-7
24,1,50,Bb7
24,2,51,Bb7
24,3,50,Bb7
24,4,45,Bb7
25,1,47,Ej7
25,2,47,Ej7
25,3,47,G#7/D#
25,4,38,G#7/D#
26,1,44,C#-7
26,2,40,C#-7
26,3,42,B7
26,4,42,B7
27,1,41,Bb79b
27,2,50,Bb79b
27,3,47,E7alt
27,4,35,E7alt
28,1,42,Ebj7
28,2,41,Ebj7
28,3,42,Eb-7
28,4,51,Ab7
29,1,44,Dbj7
29,2,44,Dbj7
29,3,42,F7/C
29,4,42,F7/C
30,1,41,Bb-7
30,2,40,Bb-7
30,3,51,Ab7
30,4,51,Ab7
31,1,50,G7
31,2,50,G7
31,3,44,Db7alt
31,4,44,Db7alt
32,1,43,Cj7
32,2,50,Cj7
32,3,49,F#-7
32,4,42,B7
33,1,47,Ej7
33,2,35,Ej7
33,3,38,G#7/D#
