bar,beat,note,chord
1,1,43,Cj7
1,2,45,Cj7
1,3,47,Cj7
1,4,50,Cj7
2,1,52,F#m7b5
2,2,50,F#m7b5
2,3,42,F#m7b5
2,4,52,F#m7b5
3,1,47,Cj7
3,2,50,Cj7
3,3,52,Cj7
3,4,50,Cj7
4,1,42,F#-7
4,2,42,F#-7
4,3,52,B7
4,4,38,B7
5,1,45,Em7b5
5,2,37,Em7b5
5,3,48,Em7b5
5,4,50,Em7b5
6,1,37,A7
6,2,37,A7
6,3,52,A7
6,4,37,A7
7,1,48,Em7b5
7,2,41,Em7b5
7,3,45,Em7b5
7,4,48,Em7b5
8,1,37,A7
8,2,50,A7
8,3,52,A7
8,4,52,A7
9,1,45,D-7
9,2,47,D-7
9,3,48,D-7
9,4,45,D-7
10,1,50,G7
10,2,52,G7
10,3,42,G7
10,4,50,G7
11,1,50,Cj7
11,2,50,Cj7
11,3,37,Cj7
11,4,43,Cj7
12,1,52,F#m7b5
12,2,42,F#m7b5
12,3,43,B7
12,4,42,B7
13,1,37,E-7
13,2,50,E-7
13,3,42,E-7
13,4,50,E-7
14,1,43,A7
14,2,47,A7
14,3,49,A7
14,4,52,A7
15,1,42,D7
15,2,49,D7
15,3,42,D7
15,4,52,D7
16,1,45,D-7
16,2,48,D-7
16,3,50,G7
16,4,42,G7
17,1,38,Cj7
17,2,50,Cj7
17,3,37,Cj7
17,4,45,Cj7
18,1,42,F#m7b5
18,2,42,F#m7b5
18,3,52,F#m7b5
18,4,42,F#m7b5
19,1,47,Cj7
19,2,50,Cj7
19,3,42,Cj7
19,4,42,Cj7
20,1,37,F#m7b5
20,2,37,F#m7b5
20,3,37,B7
20,4,42,B7
21,1,45,Em7b5
21,2,37,Em7b5
21,3,48,Em7b5
21,4,45,Em7b5
22,1,37,A7
22,2,50,A7
22,3,52,A7
22,4,52,A7
23,1,41,Em7b5
23,2,45,Em7b5
23,3,50,Em7b5
23,4,48,Em7b5
24,1,37,A7
24,2,50,A7
24,3,52,A7
24,4,38,A7
25,1,42,D-7
25,2,37,D-7
25,3,37,D-7
25,4,52,D-7
26,1,50,G7
26,2,50,G7
26,3,48,G7
26,4,48,G7
27,1,47,Cj7
27,2,47,Cj7
27,3,48,F7
27,4,48,F7
28,1,37,E7
28,2,37,E7
28,3,52,A-7
28,4,52,A-7
29,1,45,D-7
29,2,38,D-7
29,3,42,D-7
29,4,45,D-7
30,1,50,G7
30,2,50,G7
30,3,48,G7
30,4,45,G7
31,1,37,Cj7
31,2,37,Cj7
31,3,42,Cj7
31,4,42,Cj7
32,1,45,D-7
32,2,45,D-7
32,3,50,G7
32,4,45,G7
33,1,43,G7
33,2,45,G7
