bar,beat,note,chord
1,1,45,D-7
1,2,47,D-7
1,3,48,D-7
1,4,45,D-7
2,1,50,G7
2,2,38,G7
2,3,45,G7
2,4,44,G7
3,1,43,Cj7
3,2,50,Cj7
3,3,48,F7
3,4,48,F7
4,1,47,E-7
4,2,41,E-7
4,3,37,A-7
4,4,44,A-7
5,1,43,C-7
5,2,44,C-7
5,3,37,C-7
5,4,37,C-7
6,1,48,F7
6,2,48,F7
6,3,43,F7
6,4,42,F7
7,1,41,Bb7
7,2,37,Bb7
7,3,48,Bb7
7,4,42,Bb7
8,1,42,B7
8,2,38,B7
8,3,37,B7
8,4,44,B7
9,1,45,D-7
9,2,47,D-7
9,3,48,D-7
9,4,45,D-7
10,1,39,G7
10,2,37,G7
10,3,38,G7
10,4,42,G7
11,1,43,Cj7
11,2,47,Cj7
11,3,48,F7
11,4,44,F7
12,1,47,E-7
12,2,47,E-7
12,3,37,A-7
12,4,42,A-7
13,1,43,C-7
13,2,43,C-7
13,3,50,C-7
13,4,42,C-7
14,1,38,B7
14,2,37,B7
14,3,37,B7
14,4,37,B7
15,1,37,Dm7b5
15,2,45,Dm7b5
15,3,47,Dm7b5
15,4,49,Dm7b5
16,1,50,G79b
16,2,38,G79b
16,3,40,G79b
16,4,42,G79b
17,1,43,Cm7b5
17,2,42,Cm7b5
17,3,43,Cm7b5
17,4,47,Cm7b5
18,1,48,F7
18,2,43,F7
18,3,48,F7
18,4,34,F7
19,1,45,D-7
19,2,52,D-7
19,3,48,D-7
19,4,49,D-7
20,1,50,G79b
20,2,38,G79b
20,3,40,G79b
20,4,42,G79b
21,1,43,Cm7b5
21,2,47,Cm7b5
21,3,50,Cm7b5
21,4,49,Cm7b5
22,1,48,F7
22,2,43,F7
22,3,45,F7
22,4,34,F7
23,1,47,E-7
23,2,47,E-7
23,3,40,A-7
23,4,47,A-7
24,1,34,Eb-7
24,2,45,Eb-7
24,3,51,Ab-7
24,4,34,Ab-7
25,1,45,D-7
25,2,43,D-7
25,3,42,D-7
25,4,44,D-7
26,1,45,G7
26,2,37,G7
26,3,38,G7
26,4,42,G7
27,1,43,Cj7
27,2,43,Cj7
27,3,48,F7
27,4,48,F7
28,1,47,E-7
28,2,42,E-7
28,3,37,A-7
28,4,42,A-7
29,1,43,C-7
29,2,44,C-7
29,3,42,C-7
29,4,43,C-7
30,1,37,F7
30,2,48,F7
30,3,43,F7
30,4,42,F7
31,1,41,Bb6
31,2,38,Bb6
31,3,42,Bb6
31,4,41,Bb6
32,1,42,B7913
32,2,42,B7913
32,3,37,B7913
32,4,42,B7913
33,1,45,D-7
33,2,43,D-7
33,3,43,D-7
33,4,40,D-7
34,1,45,G7
34,2,38,G7
34,3,42,G7
34,4,45,G7
35,1,43,Cj7
35,2,47,Cj7
35,3,48,F7
35,4,48,F7
36,1,47,E-7
36,2,47,E-7
36,3,40,A-7
36,4,42,A-7
37,1,43,C-7
37,2,42,C-7
37,3,43,C-7
37,4,47,C-7
38,1,48,F7
38,2,37,F7
38,3,38,F7
38,4,40,F7
39,1,41,Bb6
39,2,48,Bb6
39,3,41,Bb6
39,4,43,Bb6
40,1,43,B7913
40,2,49,B7913
40,3,42,B7913
40,4,44,B7913
41,1,42,D-7
41,2,37,D-7
41,3,43,D-7
41,4,42,D-7
42,1,37,G7
42,2,50,G7
42,3,44,G7
42,4,42,G7
43,1,43,Cj7
43,2,47,Cj7
43,3,48,F7
43,4,34,F7
44,1,47,E-7
44,2,51,E-7
44,3,37,A-7
44,4,42,A-7
45,1,43,Cm7b5
45,2,44,Cm7b5
45,3,42,Cm7b5
45,4,43,Cm7b5
46,1,37,F7
46,2,48,F7
46,3,38,F7
46,4,52,F7
47,1,44,D-7
47,2,45,D-7
47,3,47,D-7
47,4,49,D-7
48,1,50,G79b
48,2,38,G79b
48,3,40,G79b
48,4,42,G79b
49,1,43,Cm7b5
49,2,43,Cm7b5
49,3,50,Cm7b5
49,4,37,Cm7b5
50,1,48,F7
50,2,37,F7
50,3,34,F7
50,4,40,F7
51,1,45,D-7
51,2,40,D-7
51,3,48,D-7
51,4,37,D-7
52,1,38,G79b
52,2,40,G79b
52,3,41,G79b
52,4,42,G79b
53,1,43,Cm7b5
53,2,47,Cm7b5
53,3,50,Cm7b5
53,4,49,Cm7b5
54,1,48,F7
54,2,43,F7
54,3,45,F7
54,4,34,F7
55,1,47,E-7
55,2,47,E-7
55,3,40,A-7
55,4,47,A-7
56,1,34,Eb-7
56,2,34,Eb-7
56,3,42,Ab-7
56,4,34,Ab-7
57,1,45,D-7
57,2,43,D-7
57,3,43,D-7
57,4,45,D-7
58,1,38,G7
58,2,42,G7
58,3,45,G7
58,4,44,G7
59,1,44,Cj7
59,2,50,Cj7
59,3,48,F7
59,4,48,F7
60,1,47,E-7
60,2,42,E-7
60,3,37,A-7
60,4,42,A-7
61,1,43,C-7
61,2,44,C-7
61,3,37,C-7
61,4,37,C-7
62,1,37,F7
62,2,48,F7
62,3,43,F7
62,4,42,F7
63,1,42,Bb6
63,2,42,Bb6
63,3,43,Bb6
63,4,41,Bb6
64,1,42,B7913
64,2,42,B7913
64,3,37,B7913
64,4,42,B7913
65,1,45,B7913
65,2,43,B7913
65,3,42,B7913
