bar,beat,note,chord
1,1,45,Ebj7
1,2,50,Ebj7
1,3,41,Ebj7
1,4,38,Ebj7
2,1,38,F-7
2,2,37,F-7
2,3,37,Bb7
2,4,37,Bb7
3,1,37,Ebj7
3,2,37,Ebj7
3,3,37,F-7
3,4,37,G-7
4,1,37,C7
4,2,50,C7
4,3,42,C7
4,4,37,C7
5,1,37,F-7
5,2,42,F-7
5,3,48,F-7
5,4,38,F-7
6,1,42,Bb7
6,2,37,Bb7
6,3,47,Bb7
6,4,47,Bb7
7,1,45,Eb
7,2,50,Eb
7,3,43,C7
7,4,37,C7
8,1,37,F-7
8,2,37,F-7
8,3,47,Bb7
8,4,47,Bb7
9,1,50,Ebj7
9,2,43,Ebj7
9,3,50,Ebj7
9,4,50,Ebj7
10,1,51,F-7
10,2,50,F-7
10,3,47,Bb7
10,4,51,Bb7
11,1,41,Ebj7
11,2,44,Ebj7
11,3,50,F-7
11,4,47,G-7
12,1,47,C7
12,2,50,C7
12,3,43,C7
12,4,50,C7
13,1,48,F-7
13,2,43,F-7
13,3,48,F-7
13,4,50,F-7
14,1,50,Bb7
14,2,45,Bb7
14,3,41,Bb7
14,4,47,Bb7
15,1,45,Eb
15,2,50,Eb
15,3,51,Eb
15,4,52,Eb
16,1,50,Eb
16,2,34,Eb
16,3,50,Eb
16,4,42,Eb
17,1,50,Bb-7
17,2,44,Bb-7
17,3,37,Bb-7
17,4,38,Bb-7
18,1,38,Eb7
18,2,38,Eb7
18,3,50,Eb7
18,4,37,Eb7
19,1,51,Abj7
19,2,43,Abj7
19,3,44,Abj7
19,4,44,Abj7
20,1,45,Abj7
20,2,47,Abj7
20,3,48,Abj7
20,4,50,Abj7
21,1,48,C-7
21,2,40,C-7
21,3,41,C-7
21,4,42,C-7
22,1,43,F7
22,2,43,F7
22,3,50,F7
22,4,47,F7
23,1,50,F-7
23,2,44,F-7
23,3,45,F-7
23,4,47,F-7
24,1,47,Bb7
24,2,42,Bb7
24,3,41,Bb7
24,4,42,Bb7
25,1,45,Ebj7
25,2,50,Ebj7
25,3,51,Ebj7
25,4,50,Ebj7
26,1,51,F-7
26,2,37,F-7
26,3,48,Bb7
26,4,37,Bb7
27,1,50,Ebj7
27,2,41,Ebj7
27,3,50,F-7
27,4,37,G-7
28,1,37,C7
28,2,37,C7
28,3,41,C7
28,4,37,C7
29,1,37,F-7
29,2,50,F-7
29,3,51,F-7
29,4,43,F-7
30,1,44,Bb7
30,2,48,Bb7
30,3,37,Bb7
30,4,51,Bb7
31,1,50,Eb
31,2,50,Eb
31,3,44,Eb
31,4,49,Eb
32,1,48,Eb
32,2,42,Eb
32,3,41,Eb
32,4,44,Eb
33,1,37,Ebj7
33,2,37,Ebj7
33,3,47,Ebj7
33,4,34,Ebj7
34,1,42,F-7
34,2,38,Bb7
34,3,47,Bb7
34,4,34,Bb7
35,1,50,Ebj7
35,2,44,Ebj7
35,3,50,F-7
35,4,42,G-7
36,1,43,C7
36,2,47,C7
36,3,50,C7
36,4,47,C7
37,1,47,F-7
37,2,51,F-7
37,3,43,F-7
37,4,48,F-7
38,1,48,Bb7
38,2,44,Bb7
38,3,41,Bb7
38,4,37,Bb7
39,1,50,Eb
39,2,50,Eb
39,3,44,C7
39,4,37,C7
40,1,37,F-7
40,2,43,F-7
40,3,42,Bb7
40,4,47,Bb7
41,1,45,Ebj7
41,2,37,Ebj7
41,3,50,Ebj7
41,4,50,Ebj7
42,1,50,F-7
42,2,37,F-7
42,3,38,Bb7
42,4,44,Bb7
43,1,42,Ebj7
43,2,50,Ebj7
43,3,50,F-7
43,4,50,G-7
44,1,42,C7
44,2,44,C7
44,3,50,C7
44,4,50,C7
45,1,43,F-7
45,2,48,F-7
45,3,43,F-7
45,4,44,F-7
46,1,43,Bb7
46,2,41,Bb7
46,3,44,Bb7
46,4,47,Bb7
47,1,45,Eb
47,2,50,Eb
47,3,51,Eb
47,4,51,Eb
48,1,50,Eb
48,2,51,Eb
48,3,50,Eb
48,4,38,Eb
49,1,38,Bb-7
49,2,37,Bb-7
49,3,45,Bb-7
49,4,44,Bb-7
50,1,45,Eb7
50,2,40,Eb7
50,3,45,Eb7
50,4,40,Eb7
51,1,51,Abj7
51,2,43,Abj7
51,3,44,Abj7
51,4,44,Abj7
52,1,45,Abj7
52,2,51,Abj7
52,3,50,Abj7
52,4,43,Abj7
53,1,47,C-7
53,2,40,C-7
53,3,41,C-7
53,4,42,C-7
54,1,43,F7
54,2,37,F7
54,3,48,F7
54,4,47,F7
55,1,37,F-7
55,2,50,F-7
55,3,51,F-7
55,4,43,F-7
56,1,47,Bb7
56,2,37,Bb7
56,3,51,Bb7
56,4,47,Bb7
57,1,45,Ebj7
57,2,47,Ebj7
57,3,50,Ebj7
57,4,51,Ebj7
58,1,51,F-7
58,2,50,F-7
58,3,47,Bb7
58,4,51,Bb7
59,1,50,Ebj7
59,2,51,Ebj7
59,3,50,F-7
59,4,43,G-7
60,1,42,C7
60,2,37,C7
60,3,50,C7
60,4,47,C7
61,1,47,F-7
61,2,51,F-7
61,3,42,F-7
61,4,40,F-7
62,1,48,Bb7
62,2,48,Bb7
62,3,47,Bb7
62,4,47,Bb7
63,1,45,Eb
63,2,50,Eb
63,3,51,Eb
63,4,40,Eb
64,1,37,Eb
64,2,42,Eb
64,3,43,Eb
64,4,44,Eb
65,1,45,NC
65,2,50,NC
