bar,beat,note,chord
1,1,37,Eb
1,2,37,Eb
1,3,37,Eb
1,4,37,Eb
2,1,37,Eb
2,2,37,Eb
2,3,37,Eb
2,4,37,Eb
3,1,37,Eb
3,2,37,Eb
3,3,37,Eb
3,4,37,Eb
4,1,37,Eb
4,2,37,Eb
4,3,37,Eb
4,4,37,Eb
5,1,37,Eb
5,2,37,Eb
5,3,37,Eb
5,4,37,Eb
6,1,37,Eb
6,2,37,Eb
6,3,37,Eb
6,4,37,Eb
7,1,42,Bb7
7,2,38,Bb7
7,3,37,Bb7
7,4,37,Bb7
8,1,38,Bb7
8,2,37,Bb7
8,3,38,Bb7
8,4,37,Bb7
9,1,37,Bb7
9,2,38,Bb7
9,3,38,Bb7
9,4,37,Bb7
10,1,38,Bb7
10,2,37,Bb7
10,3,37,Bb7
10,4,37,Bb7
11,1,38,Bb7
11,2,38,Bb7
11,3,38,Bb7
11,4,37,Bb7
12,1,38,Bb7
12,2,38,Bb7
12,3,37,Bb7
12,4,37,Bb7
13,1,42,Bb7
13,2,37,Bb7
13,3,37,Bb7
13,4,38,Bb7
14,1,38,Bb7
14,2,37,Bb7
14,3,37,Bb7
14,4,37,Bb7
15,1,37,Eb
15,2,37,Eb
15,3,37,Eb
15,4,37,Eb
16,1,51,Eb
16,2,37,Eb
16,3,37,Eb
16,4,51,Eb
17,1,37,Eb
17,2,37,Eb
17,3,37,Eb
17,4,37,Eb
18,1,37,Eb
18,2,37,Eb
18,3,37,Eb
18,4,51,Eb
19,1,51,Eb
19,2,37,Eb
19,3,37,Eb
19,4,37,Eb
20,1,37,Eb
20,2,37,Eb
20,3,37,Eb
20,4,37,Eb
21,1,37,Eb7
21,2,37,Eb7
21,3,37,Eb7
21,4,37,Eb7
22,1,37,Eb7
22,2,37,Eb7
22,3,37,Eb7
22,4,37,Eb7
23,1,37,Ab
23,2,37,Ab
23,3,37,Ab
23,4,37,Ab
24,1,37,Ab
24,2,37,Ab
24,3,37,Ab
24,4,37,Ab
25,1,37,Ab
25,2,37,Ab
25,3,37,Ab
25,4,37,Ab
26,1,37,Ao
26,2,37,Ao
26,3,37,Ao
26,4,37,Ao
27,1,37,Eb
27,2,37,Eb
27,3,37,Eb
27,4,37,Eb
28,1,43,C7
28,2,43,C7
28,3,37,C7
28,4,37,C7
29,1,37,F7
29,2,37,F7
29,3,37,F7
29,4,37,F7
30,1,37,Bb7
30,2,37,Bb7
30,3,37,Bb7
30,4,37,Bb7
31,1,37,Eb
31,2,37,Eb
