bar,beat,note,chord
1,1,50,G6
1,2,50,G6
1,3,47,E-7
1,4,37,E-7
2,1,37,A-7
2,2,50,A-7
2,3,50,D7
2,4,42,D7
3,1,50,Gj7
3,2,50,Gj7
3,3,47,E-7
3,4,37,E-7
4,1,37,A-7
4,2,50,A-7
4,3,49,D7
4,4,50,D7
5,1,50,G6
5,2,45,G6
5,3,42,E-7
5,4,47,E-7
6,1,37,A-7
6,2,43,A-7
6,3,45,D7
6,4,49,D7
7,1,42,G6
7,2,42,G6
7,3,47,E7
7,4,50,E7
8,1,37,A-7
8,2,50,A-7
8,3,37,D7
8,4,37,D7
9,1,41,Bb6
9,2,48,Bb6
9,3,38,G-7
9,4,42,G-7
10,1,43,C-7
10,2,42,C-7
10,3,44,F7
10,4,47,F7
11,1,45,Bbj7
11,2,48,Bbj7
11,3,34,Bbj7
11,4,50,Bbj7
12,1,47,A7
12,2,50,A7
12,3,37,A7
12,4,52,A7
13,1,45,Dj7
13,2,47,Dj7
13,3,49,Dj7
13,4,50,Dj7
14,1,50,B-7
14,2,42,B-7
14,3,50,B-7
14,4,37,B-7
15,1,37,A-7
15,2,37,A-7
15,3,51,A-7
15,4,51,A-7
16,1,50,D7
16,2,43,D7
16,3,45,D7
16,4,49,D7
17,1,50,G6
17,2,47,G6
17,3,42,E-7
17,4,50,E-7
18,1,37,A-7
18,2,50,A-7
18,3,43,D7
18,4,39,D7
19,1,42,Gj7
19,2,50,Gj7
19,3,47,E-7
19,4,45,E-7
20,1,43,A-7
20,2,52,A-7
20,3,45,D7
20,4,42,D7
21,1,50,G6
21,2,45,G6
21,3,42,E-7
21,4,47,E-7
22,1,52,A-7
22,2,43,A-7
22,3,45,D7
22,4,49,D7
23,1,50,G6
23,2,47,G6
23,3,50,E7
23,4,47,E7
24,1,37,A-7
24,2,50,A-7
24,3,49,C7
24,4,37,C7
25,1,48,D-7
25,2,52,D-7
25,3,45,D-7
25,4,48,D-7
26,1,50,G7
26,2,45,G7
26,3,47,G7
26,4,50,G7
27,1,43,Cj7
27,2,50,Cj7
27,3,45,Cj7
27,4,47,Cj7
28,1,42,C-7
28,2,43,C-7
28,3,48,F7
28,4,38,F7
29,1,42,G6
29,2,42,G6
29,3,47,Bbo
29,4,50,Bbo
30,1,37,A-7
30,2,50,A-7
30,3,49,D7
30,4,45,D7
31,1,50,G6
31,2,47,G6
31,3,45,G6
31,4,42,G6
32,1,37,A-7
32,2,52,A-7
32,3,45,D7
32,4,42,D7
33,1,50,G6
33,2,37,G6
33,3,37,G6
