bar,beat,note,chord
1,1,51,Ab
1,2,51,Ab
1,3,51,Ab
1,4,51,Ab
2,1,38,Db7
2,2,38,Db7
2,3,38,Db7
2,4,38,Db7
3,1,43,C-7
3,2,43,C-7
3,3,43,C-7
3,4,43,C-7
4,1,43,C-7
4,2,43,C-7
4,3,48,F7
4,4,40,F7
5,1,41,Bb7
5,2,41,Bb7
5,3,41,Bb7
5,4,41,Bb7
6,1,42,Eb7
6,2,42,Eb7
6,3,42,Eb7
6,4,47,Eb7
7,1,42,Eb-7
7,2,42,Eb-7
7,3,42,Eb-7
7,4,40,Eb-7
8,1,51,Ab7
8,2,51,Ab7
8,3,51,Ab7
8,4,43,Ab7
9,1,37,Db
9,2,38,Db
9,3,38,Db
9,4,37,Db
10,1,44,Db
10,2,44,Db
10,3,44,Db
10,4,44,Db
11,1,44,Db-7
11,2,44,Db-7
11,3,44,Db-7
11,4,44,Db-7
12,1,37,Db-7
12,2,37,Db-7
12,3,37,Gb7
12,4,49,Gb7
13,1,42,B-7
13,2,42,B-7
13,3,42,B-7
13,4,42,B-7
14,1,47,E7
14,2,50,E7
14,3,47,E7
14,4,47,E7
15,1,40,A7
15,2,37,A7
15,3,40,A7
15,4,37,A7
16,1,41,Bb-7
16,2,41,Bb-7
16,3,42,Eb7
16,4,40,Eb7
17,1,51,Ab7
17,2,51,Ab7
17,3,51,Ab7
17,4,50,Ab7
18,1,38,Db7
18,2,38,Db7
18,3,38,Db7
18,4,38,Db7
19,1,42,C-7
19,2,42,C-7
19,3,42,C-7
19,4,42,C-7
20,1,42,C-7
20,2,42,C-7
20,3,37,F7
20,4,41,F7
21,1,41,Bb-7
21,2,41,Bb-7
21,3,41,Bb-7
21,4,41,Bb-7
22,1,42,Eb7
22,2,44,Eb7
22,3,42,Eb7
22,4,42,Eb7
23,1,42,Eb-7
23,2,42,Eb-7
23,3,42,Eb-7
23,4,40,Eb-7
24,1,51,Ab7
24,2,51,Ab7
24,3,51,Ab7
24,4,42,Ab7
25,1,38,Db7
25,2,38,Db7
25,3,38,Db7
25,4,44,Db7
26,1,44,Db-7
26,2,44,Db-7
26,3,37,Gb7
26,4,37,Gb7
27,1,42,B
27,2,42,B
27,3,42,B
27,4,42,B
28,1,37,F7
28,2,37,F7
28,3,48,F7
28,4,37,F7
29,1,41,Bb-7
29,2,41,Bb-7
29,3,41,Bb-7
29,4,41,Bb-7
30,1,42,Eb7
30,2,34,Eb7
30,3,42,Eb7
30,4,40,Eb7
31,1,51,Ab
31,2,51,Ab
31,3,51,Ab
31,4,50,Ab
32,1,41,Eb7
32,2,41,Eb7
32,3,41,Eb7
32,4,50,Eb7
33,1,51,Ab7
33,2,51,Ab7
33,3,51,Ab7
33,4,51,Ab7
34,1,37,Db7
34,2,38,Db7
34,3,44,Db7
34,4,44,Db7
35,1,37,C-7
35,2,43,C-7
35,3,43,C-7
35,4,42,C-7
36,1,43,C-7
36,2,43,C-7
36,3,37,F7
36,4,40,F7
37,1,41,Bb-7
37,2,41,Bb-7
37,3,41,Bb-7
37,4,41,Bb-7
38,1,42,Eb7
38,2,42,Eb7
38,3,42,Eb7
38,4,40,Eb7
39,1,51,Eb-7
39,2,51,Eb-7
39,3,51,Eb-7
39,4,51,Eb-7
40,1,51,Eb-7
40,2,51,Eb-7
40,3,51,Eb-7
40,4,37,Eb-7
41,1,37,Db7
41,2,44,Db7
41,3,37,Db7
41,4,37,Db7
42,1,37,Db7
42,2,37,Db7
42,3,37,Db7
42,4,37,Db7
43,1,37,Db-7
43,2,44,Db-7
43,3,44,Db-7
43,4,37,Db-7
44,1,37,Db-7
44,2,37,Db-7
44,3,37,Gb7
44,4,42,Gb7
45,1,42,B-7
45,2,42,B-7
45,3,42,B-7
45,4,42,B-7
46,1,47,E7
46,2,42,E7
46,3,47,E7
46,4,47,E7
47,1,40,A
47,2,40,A
47,3,40,A
47,4,40,A
48,1,41,Bb-7
48,2,41,Bb-7
48,3,42,Eb7
48,4,41,Eb7
49,1,51,Ab
49,2,51,Ab
49,3,51,Ab
49,4,51,Ab
50,1,51,Db7
50,2,40,Db7
50,3,44,Db7
50,4,37,Db7
51,1,37,C-7
51,2,42,C-7
51,3,42,C-7
51,4,42,C-7
52,1,42,C-7
52,2,37,C-7
52,3,37,F7
52,4,40,F7
53,1,41,Bb-7
53,2,41,Bb-7
53,3,41,Bb-7
53,4,41,Bb-7
54,1,41,Eb7
54,2,41,Eb7
54,3,42,Eb7
54,4,42,Eb7
55,1,42,Eb-7
55,2,40,Eb-7
55,3,42,Eb-7
55,4,40,Eb-7
56,1,51,Ab7
56,2,51,Ab7
56,3,51,Ab7
56,4,43,Ab7
57,1,44,Db
57,2,44,Db
57,3,44,Db
57,4,44,Db
58,1,44,Db-7
58,2,44,Db-7
58,3,37,Gb7
58,4,37,Gb7
59,1,41,B
59,2,41,B
59,3,42,B
59,4,37,B
60,1,37,F7
60,2,37,F7
60,3,37,F7
60,4,48,F7
61,1,41,Bb-7
61,2,41,Bb-7
61,3,41,Bb-7
61,4,41,Bb-7
62,1,37,Eb7
62,2,34,Eb7
62,3,42,Eb7
62,4,50,Eb7
63,1,51,Ab
63,2,51,Ab
63,3,51,Ab
63,4,51,Ab
64,1,41,Eb7
64,2,41,Eb7
64,3,51,Eb7
64,4,41,Eb7
65,1,51,F
65,2,38,F
65,3,51,F
