bar,beat,note,chord
1,1,50,G-7
1,2,50,G-7
1,3,48,G-7
1,4,48,G-7
2,1,47,C7
2,2,47,C7
2,3,45,C7
2,4,45,C7
3,1,43,G-7
3,2,41,G-7
3,3,40,G-7
3,4,41,G-7
4,1,50,C79b
4,2,48,C79b
4,3,47,C79b
4,4,50,C79b
5,1,50,Fj7
5,2,48,Fj7
5,3,50,Fj7
5,4,50,Fj7
6,1,50,G-7
6,2,45,G-7
6,3,50,C7
6,4,50,C7
7,1,50,Fj7
7,2,50,Fj7
7,3,37,G-7
7,4,38,G-7
8,1,37,A-7
8,2,42,A-7
8,3,42,D7
8,4,42,D7
9,1,42,G-7
9,2,42,G-7
9,3,40,G-7
9,4,40,G-7
10,1,38,C7
10,2,42,C7
10,3,42,C7
10,4,50,C7
11,1,42,G-7
11,2,37,G-7
11,3,50,G-7
11,4,50,G-7
12,1,50,C79b
12,2,48,C79b
12,3,50,C79b
12,4,47,C79b
13,1,50,Fj7
13,2,48,Fj7
13,3,47,Fj7
13,4,47,Fj7
14,1,45,G-7
14,2,45,G-7
14,3,42,C7
14,4,50,C7
15,1,50,Fj7
15,2,43,Fj7
15,3,47,G-7
15,4,50,G-7
16,1,48,F
16,2,37,F
16,3,50,F
16,4,48,F
17,1,47,A7
17,2,49,A7
17,3,50,A7
17,4,50,A7
18,1,38,A7
18,2,50,A7
18,3,47,A7
18,4,40,A7
19,1,45,D7
19,2,47,D7
19,3,49,D7
19,4,50,D7
20,1,49,D7
20,2,40,D7
20,3,42,D7
20,4,42,D7
21,1,42,G7
21,2,40,G7
21,3,42,G7
21,4,42,G7
22,1,42,G7
22,2,42,G7
22,3,50,G7
22,4,50,G7
23,1,50,C7
23,2,48,C7
23,3,47,C7
23,4,45,C7
24,1,42,C7
24,2,41,C7
24,3,40,C7
24,4,45,C7
25,1,50,G-7
25,2,40,G-7
25,3,41,G-7
25,4,41,G-7
26,1,43,C7
26,2,50,C7
26,3,47,C7
26,4,49,C7
27,1,50,G-7
27,2,48,G-7
27,3,45,G-7
27,4,50,G-7
28,1,38,C79b
28,2,50,C79b
28,3,50,C79b
28,4,41,C79b
29,1,50,Fj7
29,2,50,Fj7
29,3,48,Fj7
29,4,40,Fj7
30,1,41,G-7
30,2,41,G-7
30,3,42,C7
30,4,42,C7
31,1,43,Fj7
31,2,50,Fj7
31,3,47,G-7
31,4,50,C79b
32,1,48,F
32,2,37,F
32,3,37,F
32,4,45,F
33,1,50,G-7
33,2,40,G-7
33,3,42,G-7
33,4,42,G-7
34,1,42,C7
34,2,50,C7
34,3,47,C7
34,4,50,C7
35,1,50,G-7
35,2,48,G-7
35,3,45,G-7
35,4,50,G-7
36,1,50,C79b
36,2,42,C79b
36,3,42,C79b
36,4,42,C79b
37,1,47,Fj7
37,2,38,Fj7
37,3,38,Fj7
37,4,38,Fj7
38,1,42,G-7
38,2,42,G-7
38,3,50,C7
38,4,50,C7
39,1,50,Fj7
39,2,50,Fj7
39,3,50,G-7
39,4,50,G-7
40,1,42,A-7
40,2,40,A-7
40,3,45,D7
40,4,50,D7
41,1,50,G-7
41,2,50,G-7
41,3,50,G-7
41,4,37,G-7
42,1,50,C7
42,2,48,C7
42,3,47,C7
42,4,45,C7
43,1,47,G-7
43,2,47,G-7
43,3,40,G-7
43,4,42,G-7
44,1,50,C79b
44,2,50,C79b
44,3,50,C79b
44,4,42,C79b
45,1,42,Fj7
45,2,42,Fj7
45,3,42,Fj7
45,4,48,Fj7
46,1,42,G-7
46,2,42,G-7
46,3,42,C7
46,4,42,C7
47,1,42,Fj7
47,2,49,Fj7
47,3,40,G-7
47,4,45,G-7
48,1,42,F
48,2,50,F
48,3,48,F
48,4,49,F
49,1,47,A7
49,2,49,A7
49,3,50,A7
49,4,50,A7
50,1,50,A7
50,2,50,A7
50,3,47,A7
50,4,40,A7
51,1,45,D7
51,2,47,D7
51,3,49,D7
51,4,50,D7
52,1,50,D7
52,2,50,D7
52,3,50,D7
52,4,43,D7
53,1,42,G7
53,2,38,G7
53,3,38,G7
53,4,38,G7
54,1,38,G7
54,2,45,G7
54,3,50,G7
54,4,50,G7
55,1,50,C7
55,2,50,C7
55,3,47,C7
55,4,50,C7
56,1,50,C7
56,2,49,C7
56,3,47,C7
56,4,45,C7
57,1,42,G-7
57,2,47,G-7
57,3,48,G-7
57,4,37,G-7
58,1,50,C7
58,2,40,C7
58,3,42,C7
58,4,42,C7
59,1,43,G-7
59,2,50,G-7
59,3,47,G-7
59,4,48,G-7
60,1,50,C79b
60,2,48,C79b
60,3,47,C79b
60,4,50,C79b
61,1,48,Fj7
61,2,48,Fj7
61,3,40,Fj7
61,4,40,Fj7
62,1,42,G-7
62,2,42,G-7
62,3,42,C7
62,4,42,C7
63,1,43,Fj7
63,2,42,Fj7
63,3,41,G-7
63,4,41,C79b
64,1,41,F
64,2,40,F
64,3,45,F
64,4,49,F
65,1,50,G-7
65,2,48,G-7
65,3,47,G-7
65,4,45,G-7
66,1,42,C7
66,2,50,C7
66,3,47,C7
66,4,50,C7
67,1,50,G-7
67,2,48,G-7
67,3,45,G-7
67,4,50,G-7
68,1,50,C79b
68,2,38,C79b
68,3,40,C79b
68,4,38,C79b
69,1,38,Fj7
69,2,38,Fj7
69,3,42,Fj7
69,4,42,Fj7
70,1,38,G-7
70,2,38,G-7
70,3,42,C7
70,4,50,C7
71,1,50,Fj7
71,2,45,Fj7
71,3,47,G-7
71,4,50,G-7
72,1,50,A-7
72,2,48,A-7
72,3,40,D7
72,4,45,D7
73,1,50,G-7
73,2,50,G-7
73,3,50,G-7
73,4,50,G-7
74,1,42,C7
74,2,50,C7
74,3,50,C7
74,4,50,C7
75,1,43,G-7
75,2,47,G-7
75,3,40,G-7
75,4,49,G-7
76,1,50,C79b
76,2,40,C79b
76,3,41,C79b
76,4,41,C79b
77,1,42,Fj7
77,2,50,Fj7
77,3,48,Fj7
77,4,48,Fj7
78,1,41,G-7
78,2,45,G-7
78,3,50,C7
78,4,50,C7
79,1,37,Fj7
79,2,38,Fj7
79,3,42,G-7
79,4,38,G-7
80,1,38,F
80,2,40,F
80,3,38,F
80,4,40,F
81,1,47,A7
81,2,47,A7
81,3,47,A7
81,4,42,A7
82,1,40,A7
82,2,38,A7
82,3,38,A7
82,4,43,A7
83,1,37,D7
83,2,42,D7
83,3,42,D7
83,4,41,D7
84,1,50,D7
84,2,50,D7
84,3,49,D7
84,4,47,D7
85,1,45,G7
85,2,50,G7
85,3,49,G7
85,4,50,G7
86,1,50,G7
86,2,48,G7
86,3,45,G7
86,4,50,G7
87,1,50,C7
87,2,39,C7
87,3,50,C7
87,4,50,C7
88,1,50,C7
88,2,41,C7
88,3,50,C7
88,4,50,C7
89,1,50,G-7
89,2,49,G-7
89,3,47,G-7
89,4,45,G-7
90,1,42,C7
90,2,47,C7
90,3,49,C7
90,4,49,C7
91,1,50,G-7
91,2,40,G-7
91,3,42,G-7
91,4,41,G-7
92,1,50,C79b
92,2,43,C79b
92,3,47,C79b
92,4,50,C79b
93,1,50,Fj7
93,2,48,Fj7
93,3,49,Fj7
93,4,37,Fj7
94,1,50,G-7
94,2,50,G-7
94,3,42,C7
94,4,42,C7
95,1,50,Fj7
95,2,42,Fj7
95,3,41,G-7
95,4,41,C79b
96,1,37,F
96,2,37,F
96,3,51,F
96,4,50,F
97,1,50,G-7
97,2,40,G-7
97,3,41,G-7
97,4,41,G-7
98,1,43,C7
98,2,50,C7
98,3,47,C7
98,4,49,C7
99,1,50,G-7
99,2,48,G-7
99,3,45,G-7
99,4,50,G-7
100,1,50,C79b
100,2,50,C79b
100,3,42,C79b
100,4,37,C79b
101,1,37,Fj7
101,2,38,Fj7
101,3,40,Fj7
101,4,42,Fj7
102,1,42,G-7
102,2,42,G-7
102,3,38,C7
102,4,42,C7
103,1,42,Fj7
103,2,38,Fj7
103,3,37,G-7
103,4,42,G-7
104,1,42,A-7
104,2,42,A-7
104,3,42,D7
104,4,42,D7
105,1,49,G-7
105,2,42,G-7
105,3,49,G-7
105,4,49,G-7
106,1,50,C7
106,2,50,C7
106,3,41,C7
106,4,45,C7
107,1,43,G-7
107,2,47,G-7
107,3,40,G-7
107,4,45,G-7
108,1,50,C79b
108,2,40,C79b
108,3,42,C79b
108,4,42,C79b
109,1,43,Fj7
109,2,50,Fj7
109,3,48,Fj7
109,4,49,Fj7
110,1,41,G-7
110,2,45,G-7
110,3,50,C7
110,4,50,C7
111,1,42,Fj7
111,2,45,Fj7
111,3,47,G-7
111,4,49,G-7
112,1,50,F
112,2,48,F
112,3,45,F
112,4,43,F
113,1,50,A7
113,2,50,A7
113,3,47,A7
113,4,50,A7
114,1,50,A7
114,2,50,A7
114,3,47,A7
114,4,40,A7
115,1,42,D7
115,2,45,D7
115,3,47,D7
115,4,47,D7
116,1,48,D7
116,2,48,D7
116,3,49,D7
116,4,49,D7
117,1,50,G7
117,2,50,G7
117,3,50,G7
117,4,50,G7
118,1,50,G7
118,2,45,G7
118,3,50,G7
118,4,50,G7
119,1,50,C7
119,2,50,C7
119,3,47,C7
119,4,50,C7
120,1,50,C7
120,2,48,C7
120,3,47,C7
120,4,45,C7
121,1,43,G-7
121,2,41,G-7
121,3,41,G-7
121,4,41,G-7
122,1,50,C7
122,2,50,C7
122,3,42,C7
122,4,42,C7
123,1,42,G-7
123,2,50,G-7
123,3,47,G-7
123,4,40,G-7
124,1,45,C79b
124,2,50,C79b
124,3,50,C79b
124,4,38,C79b
125,1,38,Fj7
125,2,38,Fj7
125,3,38,Fj7
125,4,38,Fj7
126,1,38,G-7
126,2,38,G-7
126,3,38,C7
126,4,38,C7
127,1,50,Fj7
127,2,50,Fj7
127,3,50,G-7
127,4,50,C79b
128,1,48,F
128,2,40,F
128,3,45,F
128,4,51,F
129,1,50,NC
129,2,50,NC
129,3,41,NC
129,4,40,NC
130,1,50,NC
