bar,beat,note,chord
1,1,43,C-6
1,2,41,C-6
1,3,43,C-6
1,4,47,C-6
2,1,50,Dm7b5
2,2,38,Dm7b5
2,3,45,G7
2,4,50,G7
3,1,43,C-6
3,2,41,C-6
3,3,43,C-6
3,4,47,C-6
4,1,40,Asus7
4,2,47,Asus7
4,3,42,A7
4,4,44,A7
5,1,51,Absus7
5,2,49,Absus7
5,3,48,Ab7
5,4,42,Ab7
6,1,45,G79#
6,2,51,G79#
6,3,50,G79#
6,4,42,G79#
7,1,43,C-
7,2,45,C-
7,3,42,C-
7,4,48,C-
8,1,50,G79#
8,2,38,G79#
8,3,45,G79#
8,4,50,G79#
9,1,43,C-6
9,2,41,C-6
9,3,43,C-6
9,4,48,C-6
10,1,38,Dm7b5
10,2,45,Dm7b5
10,3,48,G7
10,4,49,G7
11,1,43,C-6
11,2,43,C-6
11,3,50,C-6
11,4,51,C-6
12,1,40,Asus7
12,2,40,Asus7
12,3,50,A7
12,4,40,A7
13,1,38,Eb-7
13,2,51,Eb-7
13,3,49,Ab7
13,4,47,Ab7
14,1,50,G7
14,2,38,G7
14,3,40,G7
14,4,42,G7
15,1,43,C-
15,2,41,C-
15,3,43,C-
15,4,50,C-
16,1,43,C79#
16,2,42,C79#
16,3,50,C79#
16,4,43,C79#
17,1,48,F-7
17,2,43,F-7
17,3,50,F-7
17,4,48,F-7
18,1,50,G-7
18,2,38,G-7
18,3,45,G-7
18,4,50,G-7
19,1,48,F-7
19,2,43,F-7
19,3,43,F-7
19,4,48,F-7
20,1,40,A79#
20,2,50,A79#
20,3,47,A79#
20,4,40,A79#
21,1,38,Absus7
21,2,47,Absus7
21,3,41,Ab7
21,4,51,Ab7
22,1,50,G7
22,2,47,G7
22,3,50,G7
22,4,48,G7
23,1,47,C-
23,2,45,C-
23,3,43,C-
23,4,41,C-
24,1,40,C79#
24,2,39,C79#
24,3,38,C79#
24,4,37,C79#
25,1,48,F-7
25,2,43,F-7
25,3,45,F-7
25,4,48,F-7
26,1,50,G-7
26,2,38,G-7
26,3,45,G-7
26,4,50,G-7
27,1,48,F-7
27,2,48,F-7
27,3,43,F-7
27,4,48,F-7
28,1,44,A79#
28,2,47,A79#
28,3,40,A79#
28,4,40,A79#
29,1,39,Eb-7
29,2,43,Eb-7
29,3,34,Ab7
29,4,41,Ab7
30,1,51,G7
30,2,45,G7
30,3,50,G7
30,4,42,G7
31,1,43,C-
31,2,45,C-
31,3,45,C-
31,4,48,C-
32,1,49,G79#
32,2,50,G79#
32,3,45,G79#
32,4,42,G79#
33,1,43,C-
33,2,41,C-
33,3,43,C-
33,4,47,C-
34,1,50,Dm7b5
34,2,38,Dm7b5
34,3,50,G7
34,4,41,G7
35,1,50,C-7
35,2,43,C-7
35,3,50,C-7
35,4,43,C-7
36,1,40,Asus7
36,2,42,Asus7
36,3,50,A7
36,4,40,A7
37,1,39,Absus7
37,2,47,Absus7
37,3,41,Ab7
37,4,47,Ab7
38,1,47,G7
38,2,47,G7
38,3,40,G7
38,4,42,G7
39,1,43,C-
39,2,47,C-
39,3,48,C-
39,4,49,C-
40,1,50,G7
40,2,38,G7
40,3,45,G7
40,4,50,G7
41,1,43,C-
41,2,44,C-
41,3,47,C-
41,4,47,C-
42,1,38,Dm7b5
42,2,47,Dm7b5
42,3,42,G7
42,4,44,G7
43,1,44,C-
43,2,42,C-
43,3,43,C-
43,4,42,C-
44,1,47,Asus7
44,2,40,Asus7
44,3,47,A7
44,4,47,A7
45,1,51,Absus7
45,2,47,Absus7
45,3,43,Ab7
45,4,44,Ab7
46,1,51,G7
46,2,45,G7
46,3,50,G7
46,4,42,G7
47,1,43,C-
47,2,50,C-
47,3,42,C-
47,4,38,C-
48,1,45,Dm7b5
48,2,43,Dm7b5
48,3,42,G7
48,4,47,G7
49,1,43,C-
49,2,43,C-
49,3,41,C-
49,4,40,C-
50,1,38,Asus7
50,2,45,Asus7
50,3,50,A7
50,4,42,A7
51,1,43,Absus7
51,2,50,Absus7
51,3,45,A7
51,4,43,A7
52,1,40,G7
52,2,47,G7
52,3,40,G7
52,4,47,G7
53,1,51,C-
53,2,49,C-
53,3,34,C-
53,4,43,C-
54,1,45,C79#
54,2,39,C79#
54,3,38,C79#
54,4,42,C79#
55,1,43,F-7
55,2,50,F-7
55,3,43,F-7
55,4,42,F-7
56,1,37,G-7
56,2,50,G-7
56,3,47,G-7
56,4,43,G-7
57,1,48,F-7
57,2,43,F-7
57,3,43,F-7
57,4,48,F-7
58,1,50,A79#
58,2,47,A79#
58,3,50,A79#
58,4,44,A79#
59,1,48,Eb-7
59,2,48,Eb-7
59,3,43,Ab7
59,4,50,Ab7
60,1,50,G7
60,2,40,G7
60,3,40,G7
60,4,50,G7
61,1,51,C-
61,2,47,C-
61,3,47,C-
61,4,43,C-
62,1,41,C79#
62,2,47,C79#
62,3,38,C79#
62,4,50,C79#
63,1,43,F-7
63,2,43,F-7
63,3,50,F-7
63,4,43,F-7
64,1,43,G-7
64,2,50,G-7
64,3,43,G-7
64,4,47,G-7
65,1,48,F-7
65,2,38,F-7
65,3,39,F-7
65,4,37,F-7
66,1,38,A79#
66,2,45,A79#
66,3,50,A79#
66,4,47,A79#
67,1,48,Eb-7
67,2,43,Eb-7
67,3,48,Ab7
67,4,43,Ab7
68,1,40,G7
68,2,40,G7
68,3,47,G7
68,4,40,G7
69,1,40,C-7
69,2,47,C-7
69,3,49,C-7
69,4,49,C-7
70,1,50,G7
70,2,50,G7
70,3,47,G7
70,4,45,G7
71,1,43,C-
71,2,47,C-
71,3,48,C-
71,4,47,C-
72,1,47,Dm7b5
72,2,50,Dm7b5
72,3,50,G7
72,4,50,G7
73,1,43,C-
73,2,50,C-
73,3,47,C-
73,4,47,C-
74,1,43,Asus7
74,2,48,Asus7
74,3,51,Asus7
74,4,50,Asus7
75,1,43,A7
75,2,43,A7
75,3,42,A7
75,4,41,A7
76,1,40,Absus7
76,2,47,Absus7
76,3,47,Ab7
76,4,40,Ab7
77,1,40,G7
77,2,47,G7
77,3,41,G7
77,4,51,G7
78,1,50,C-
78,2,38,C-
78,3,40,C-
78,4,42,C-
79,1,43,G7
79,2,43,G7
79,3,42,G7
79,4,48,G7
80,1,50,C-
80,2,47,C-
80,3,40,C-
80,4,48,C-
81,1,43,NC
81,2,43,NC
