bar,beat,note,chord
1,1,38,G-7
1,2,40,G-7
1,3,40,G-7
1,4,48,G-7
2,1,42,G-7
2,2,51,G-7
2,3,52,G-7
2,4,45,G-7
3,1,50,G-7
3,2,52,G-7
3,3,41,G-7
3,4,42,G-7
4,1,50,G-7
4,2,45,G-7
4,3,41,G-7
4,4,43,G-7
5,1,43,C-7
5,2,34,C-7
5,3,50,C-7
5,4,50,C-7
6,1,52,C-7
6,2,38,C-7
6,3,40,C-7
6,4,44,C-7
7,1,50,G-7
7,2,44,G-7
7,3,37,G-7
7,4,45,G-7
8,1,50,G-7
8,2,52,G-7
8,3,37,G-7
8,4,50,G-7
9,1,51,Eb7alt
9,2,52,Eb7alt
9,3,41,Eb7alt
9,4,40,Eb7alt
10,1,51,D7
10,2,38,D7
10,3,44,D7
10,4,44,D7
11,1,50,G-7
11,2,43,G-7
11,3,41,G-7
11,4,48,G-7
12,1,42,D7
12,2,52,D7
12,3,40,C-7
12,4,45,C-7
13,1,50,G-7
13,2,42,G-7
13,3,37,G-7
13,4,37,G-7
14,1,37,G-7
14,2,37,G-7
14,3,37,G-7
14,4,37,G-7
15,1,37,G-7
15,2,44,G-7
15,3,37,G-7
15,4,50,G-7
16,1,38,G-7
16,2,43,G-7
16,3,43,G-7
16,4,50,G-7
17,1,43,C-7
17,2,46,C-7
17,3,50,C-7
17,4,41,C-7
18,1,52,C-7
18,2,40,C-7
18,3,45,C-7
18,4,37,C-7
19,1,38,G-7
19,2,40,G-7
19,3,40,G-7
19,4,45,G-7
20,1,50,G-7
20,2,52,G-7
20,3,37,G-7
20,4,50,G-7
21,1,40,Eb7alt
21,2,47,Eb7alt
21,3,51,Eb7alt
21,4,45,Eb7alt
22,1,44,D7
22,2,51,D7
22,3,44,D7
22,4,44,D7
23,1,50,G-7
23,2,40,G-7
23,3,38,G-7
23,4,50,G-7
24,1,52,D7
24,2,40,D7
24,3,45,D7
24,4,37,D7
25,1,38,G-7
25,2,42,G-7
25,3,37,G-7
25,4,37,G-7
26,1,42,G-7
26,2,37,G-7
26,3,52,G-7
26,4,37,G-7
27,1,42,G-7
27,2,40,G-7
27,3,50,G-7
27,4,38,G-7
28,1,38,G-7
28,2,43,G-7
28,3,45,G-7
28,4,50,G-7
29,1,43,C-7
29,2,42,C-7
29,3,50,C-7
29,4,37,C-7
30,1,40,C-7
30,2,44,C-7
30,3,45,C-7
30,4,50,C-7
31,1,50,G-7
31,2,37,G-7
31,3,37,G-7
31,4,37,G-7
32,1,50,G-7
32,2,45,G-7
32,3,52,G-7
32,4,37,G-7
33,1,51,Eb7alt
33,2,42,Eb7alt
33,3,45,Eb7alt
33,4,41,Eb7alt
34,1,51,D7
34,2,45,D7
34,3,44,D7
34,4,44,D7
35,1,50,G-7
35,2,45,G-7
35,3,43,G-7
35,4,40,G-7
36,1,40,D7
36,2,44,D7
36,3,33,D7
36,4,49,D7
37,1,37,G-7
37,2,42,G-7
37,3,37,G-7
37,4,37,G-7
38,1,37,G-7
38,2,37,G-7
38,3,52,G-7
38,4,37,G-7
39,1,37,G-7
39,2,50,G-7
39,3,40,G-7
39,4,41,G-7
40,1,42,G-7
40,2,50,G-7
40,3,45,G-7
40,4,42,G-7
41,1,43,C-7
41,2,42,C-7
41,3,50,C-7
41,4,41,C-7
42,1,52,C-7
42,2,45,C-7
42,3,40,C-7
42,4,37,C-7
43,1,38,G-7
43,2,40,G-7
43,3,41,G-7
43,4,45,G-7
44,1,50,G-7
44,2,37,G-7
44,3,37,G-7
44,4,50,G-7
45,1,51,Eb7alt
45,2,42,Eb7alt
45,3,42,Eb7alt
45,4,37,Eb7alt
46,1,51,D7
46,2,48,D7
46,3,44,D7
46,4,52,D7
47,1,37,G-7
47,2,50,G-7
47,3,45,G-7
47,4,43,G-7
48,1,41,D7
48,2,40,D7
48,3,44,D7
48,4,49,D7
49,1,50,G-7
49,2,42,G-7
49,3,37,G-7
49,4,37,G-7
50,1,42,G-7
50,2,37,G-7
50,3,52,G-7
50,4,37,G-7
51,1,42,G-7
