bar,beat,note,chord
1,1,50,G-6
1,2,50,G-6
1,3,50,G-6
1,4,37,G-6
2,1,40,Eb7
2,2,40,Eb7
2,3,42,D79b
2,4,37,D79b
3,1,50,G-6
3,2,48,G-6
3,3,47,G-6
3,4,45,G-6
4,1,42,Eb7
4,2,40,Eb7
4,3,45,D79b
4,4,41,D79b
5,1,37,G-6
5,2,40,G-6
5,3,41,G-6
5,4,43,G-6
6,1,45,Eb7
6,2,47,Eb7
6,3,48,D79b
6,4,49,D79b
7,1,50,G-6
7,2,37,G-6
7,3,37,G-6
7,4,42,G-6
8,1,37,Eb7
8,2,37,Eb7
8,3,37,D79b
8,4,37,D79b
9,1,37,G-6
9,2,37,G-6
9,3,37,G-6
9,4,37,G-6
10,1,37,Eb7
10,2,37,Eb7
10,3,37,D79b
10,4,37,D79b
11,1,42,G-6
11,2,50,G-6
11,3,50,G-6
11,4,40,G-6
12,1,50,Eb7
12,2,37,Eb7
12,3,50,D79b
12,4,37,D79b
13,1,50,G-6
13,2,48,G-6
13,3,47,G-6
13,4,42,G-6
14,1,45,Eb7
14,2,43,Eb7
14,3,45,D79b
14,4,50,D79b
15,1,48,G-6
15,2,50,G-6
15,3,50,G-6
15,4,48,G-6
16,1,47,F-7
16,2,50,F-7
16,3,50,Bb7
16,4,50,Bb7
17,1,47,Ebj7
17,2,43,Ebj7
17,3,48,F-7
17,4,40,F-7
18,1,45,G-
18,2,50,G-
18,3,50,F-
18,4,37,F-
19,1,37,Ebj7
19,2,41,Ebj7
19,3,38,F-
19,4,37,F-
20,1,38,G-
20,2,47,G-
20,3,48,F-
20,4,41,F-
21,1,42,Ebj7
21,2,50,Ebj7
21,3,48,F-
21,4,40,F-
22,1,45,G-
22,2,50,G-
22,3,43,C7
22,4,47,C7
23,1,48,F-
23,2,50,F-
23,3,47,Bb7
23,4,41,Bb7
24,1,40,A79b
24,2,44,A79b
24,3,45,D79b
24,4,50,D79b
25,1,50,G-
25,2,49,G-
25,3,37,G-
25,4,50,G-
26,1,40,Eb7
26,2,42,Eb7
26,3,42,D79b
26,4,45,D79b
27,1,50,G-
27,2,50,G-
27,3,37,G-
27,4,49,G-
28,1,37,Eb7
28,2,40,Eb7
28,3,45,D79b
28,4,50,D79b
29,1,50,G-
29,2,50,G-
29,3,50,G-
29,4,48,G-
30,1,40,Eb7
30,2,40,Eb7
30,3,45,D79b
30,4,49,D79b
31,1,50,G-6
31,2,37,G-6
31,3,41,G-6
31,4,37,G-6
32,1,42,Eb7
32,2,37,Eb7
32,3,37,D79b
32,4,37,D79b
33,1,37,G-6
33,2,37,G-6
33,3,38,G-6
33,4,38,G-6
34,1,37,Eb7
34,2,50,Eb7
34,3,42,D79b
34,4,37,D79b
35,1,50,G-6
35,2,47,G-6
35,3,47,G-6
35,4,42,G-6
36,1,45,Eb7
36,2,43,Eb7
36,3,42,D79b
36,4,40,D79b
37,1,40,G-6
37,2,40,G-6
37,3,42,G-6
37,4,40,G-6
38,1,40,Eb7
38,2,44,Eb7
38,3,45,D79b
38,4,49,D79b
39,1,50,G-6
39,2,37,G-6
39,3,50,G-6
39,4,37,G-6
40,1,49,Eb7
40,2,50,Eb7
40,3,50,D79b
40,4,42,D79b
41,1,42,G-6
41,2,42,G-6
41,3,38,G-6
41,4,41,G-6
42,1,37,Eb7
42,2,37,Eb7
42,3,37,D79b
42,4,37,D79b
43,1,42,G-6
43,2,50,G-6
43,3,37,G-6
43,4,50,G-6
44,1,37,Eb7
44,2,37,Eb7
44,3,37,D79b
44,4,42,D79b
45,1,37,G-6
45,2,50,G-6
45,3,38,G-6
45,4,50,G-6
46,1,37,Eb7
46,2,38,Eb7
46,3,38,D79b
46,4,38,D79b
47,1,38,G-6
47,2,37,G-6
