bar,beat,note,chord
1,1,45,Dj7
1,2,45,Dj7
1,3,52,Dj7
1,4,40,Dj7
2,1,45,Dj7
2,2,45,Dj7
2,3,45,Dj7
2,4,52,Dj7
3,1,34,Ebj7
3,2,34,Ebj7
3,3,34,Ebj7
3,4,34,Ebj7
4,1,34,Ebj7
4,2,34,Ebj7
4,3,34,Ebj7
4,4,48,Ebj7
5,1,48,F7
5,2,48,F7
5,3,48,F7
5,4,48,F7
6,1,48,F7
6,2,48,F7
6,3,48,F7
6,4,37,F7
7,1,41,Bbj7
7,2,41,Bbj7
7,3,41,Bbj7
7,4,41,Bbj7
8,1,42,Bbj7
8,2,42,Bbj7
8,3,42,Bbj7
8,4,37,Bbj7
9,1,52,A-7
9,2,37,A-7
9,3,37,A-7
9,4,37,A-7
10,1,44,D7
10,2,45,D7
10,3,45,D7
10,4,45,D7
11,1,50,Gj7
11,2,50,Gj7
11,3,50,Gj7
11,4,50,Gj7
12,1,38,Gj7
12,2,50,Gj7
12,3,50,Gj7
12,4,38,Gj7
13,1,50,B-7
13,2,50,B-7
13,3,50,B-7
13,4,38,B-7
14,1,38,E7
14,2,50,E7
14,3,50,E7
14,4,50,E7
15,1,47,F-7
15,2,47,F-7
15,3,47,Bb7
15,4,47,Bb7
16,1,52,E-7
16,2,52,E-7
16,3,42,A7
16,4,37,A7
17,1,45,Dj7
17,2,45,Dj7
17,3,45,Dj7
17,4,45,Dj7
18,1,33,Dj7
18,2,45,Dj7
18,3,33,Dj7
18,4,37,Dj7
19,1,34,Ebj7
19,2,34,Ebj7
19,3,34,Ebj7
19,4,34,Ebj7
20,1,34,Ebj7
20,2,34,Ebj7
20,3,34,Ebj7
20,4,42,Ebj7
21,1,48,F7
21,2,48,F7
21,3,48,F7
21,4,43,F7
22,1,43,F7
22,2,48,F7
22,3,48,F7
22,4,37,F7
23,1,41,Ab7
23,2,41,Ab7
23,3,41,Ab7
23,4,41,Ab7
24,1,50,G7
24,2,50,G7
24,3,50,G7
24,4,38,G7
25,1,43,Em7b5
25,2,43,Em7b5
25,3,43,Em7b5
25,4,43,Em7b5
26,1,40,A7
26,2,40,A7
26,3,40,A7
26,4,40,A7
27,1,45,F-7
27,2,45,F-7
27,3,45,F-7
27,4,45,F-7
28,1,45,Bb7
28,2,45,Bb7
28,3,45,Bb7
28,4,45,Bb7
29,1,47,E-7
29,2,35,E-7
29,3,35,E-7
29,4,35,E-7
30,1,40,A7
30,2,40,A7
30,3,40,A7
30,4,40,A7
31,1,45,Dj7
31,2,45,Dj7
31,3,40,Dj7
31,4,40,Dj7
32,1,40,Dj7
32,2,40,Dj7
32,3,40,Dj7
32,4,42,Dj7
33,1,45,Dj7
33,2,45,Dj7
33,3,52,Dj7
33,4,45,Dj7
