bar,beat,note,chord
1,1,37,C6
1,2,42,C6
1,3,52,C6
1,4,42,C6
2,1,37,D7911#
2,2,50,D7911#
2,3,52,D7911#
2,4,42,D7911#
3,1,48,D-7
3,2,48,D-7
3,3,52,G79b
3,4,50,G79b
4,1,47,C6
4,2,42,Eb7
4,3,45,D7
4,4,44,Db7
5,1,37,C6
5,2,50,C6
5,3,50,C6
5,4,52,C6
6,1,47,D7911#
6,2,50,D7911#
6,3,47,D7911#
6,4,52,D7911#
7,1,48,D-7
7,2,48,D-7
7,3,38,G79b
7,4,51,G79b
8,1,42,C6
8,2,50,C6
8,3,37,C6
8,4,50,C6
9,1,41,G-7
9,2,50,G-7
9,3,41,C79b
9,4,44,C79b
10,1,50,Fj7
10,2,48,Fj7
10,3,50,B7
10,4,50,B7
11,1,42,E-7
11,2,48,E-7
11,3,42,A-7
11,4,52,A-7
12,1,37,D-7
12,2,37,D-7
12,3,50,G7
12,4,50,Db7
13,1,37,C6
13,2,37,C6
13,3,52,C6
13,4,42,C6
14,1,38,D7911#
14,2,48,D7911#
14,3,37,D7911#
14,4,37,D7911#
15,1,37,D-7
15,2,37,D-7
15,3,38,G79b
15,4,38,G79b
16,1,37,C6
16,2,38,C6
16,3,38,C6
16,4,42,C6
17,1,37,C6
17,2,50,C6
17,3,37,C6
17,4,38,C6
18,1,52,D7911#
18,2,50,D7911#
18,3,42,D7911#
18,4,47,D7911#
19,1,48,D-7
19,2,48,D-7
19,3,50,G79b
19,4,52,G79b
20,1,47,C6
20,2,42,Eb7
20,3,37,D7
20,4,50,Db7
21,1,37,C6
21,2,38,C6
21,3,42,C6
21,4,50,C6
22,1,52,D7911#
22,2,42,D7911#
22,3,41,D7911#
22,4,42,D7911#
23,1,42,D-7
23,2,52,D-7
23,3,50,G79b
23,4,51,G79b
24,1,42,C6
24,2,50,C6
24,3,50,C6
24,4,50,C6
25,1,50,G-7
25,2,50,G-7
25,3,41,C79b
25,4,44,C79b
26,1,37,Fj7
26,2,37,Fj7
26,3,48,B7
26,4,38,B7
27,1,42,E-7
27,2,37,E-7
27,3,42,A-7
27,4,52,A-7
28,1,42,D-7
28,2,48,D-7
28,3,51,G7
28,4,38,Db7
29,1,43,C6
29,2,50,C6
29,3,37,C6
29,4,52,C6
30,1,52,D7911#
30,2,42,D7911#
30,3,37,D7911#
30,4,52,D7911#
31,1,48,D-7
31,2,48,D-7
31,3,38,G79b
31,4,38,G79b
32,1,37,C6
32,2,50,C6
32,3,37,C6
32,4,50,C6
33,1,42,C6
33,2,52,C6
