bar,beat,note,chord
1,1,38,F-7
1,2,37,F-7
1,3,37,F-7
1,4,40,F-7
2,1,38,F-7
2,2,38,F-7
2,3,38,Bb7
2,4,37,Bb7
3,1,37,Eb
3,2,37,Eb
3,3,37,Eb
3,4,37,Eb
4,1,37,Eb
4,2,37,Ab
4,3,37,Eb
4,4,37,Ebo
5,1,37,Bb7
5,2,37,Bb7
5,3,37,Bb7
5,4,37,Bb7
6,1,38,Bb7
6,2,37,Bb7
6,3,37,Bb7
6,4,37,Bb7
7,1,37,Eb
7,2,38,Eb
7,3,38,Eb
7,4,38,Eb
8,1,38,Eb
8,2,40,Eb
8,3,37,Ebo
8,4,37,Eb
9,1,38,G7
9,2,37,G7
9,3,42,G7
9,4,38,D-7
10,1,38,G7
10,2,37,G7
10,3,42,Co
10,4,44,Fo
11,1,37,C7
11,2,37,C7
11,3,38,C7
11,4,37,C7
12,1,37,C7
12,2,40,C7
12,3,42,C7
12,4,37,C7
13,1,37,C-
13,2,38,C-
13,3,37,C-7
13,4,37,C-7
14,1,37,F7
14,2,38,F7
14,3,38,F7
14,4,37,F7
15,1,38,Bb7
15,2,38,Bb7
15,3,39,Bb7
15,4,38,Bb7
16,1,38,Bb7
16,2,38,Bb7
16,3,38,Bb7
16,4,37,Ebo
17,1,37,F-7
17,2,40,F-7
17,3,37,F-7
17,4,40,F-7
18,1,38,F-7
18,2,38,F-7
18,3,38,Bb7
18,4,37,Bb7
19,1,37,Eb
19,2,37,Eb
19,3,37,Eb
19,4,37,Eb
20,1,37,Eb
20,2,37,Eb
20,3,37,Fo
20,4,37,Ebo
21,1,37,Eo
21,2,40,Eo
21,3,37,Eo
21,4,37,Eo
22,1,37,Eo
22,2,40,Eo
22,3,37,C7
22,4,37,C7
23,1,37,F-
23,2,37,F-
23,3,37,F-
23,4,38,C7
24,1,38,F-
24,2,37,F-
24,3,37,C7
24,4,37,F-
25,1,37,F-7
25,2,37,F-7
25,3,37,F-7
25,4,40,F-7
26,1,38,Ebo
26,2,37,Ebo
26,3,38,Ebo
26,4,37,Ebo
27,1,37,Eb
27,2,37,Eb
27,3,37,Eb
27,4,37,Eb
28,1,37,Eo
28,2,37,Eo
28,3,37,C7
28,4,37,C7
29,1,37,F7
29,2,37,F7
29,3,37,F7
29,4,38,F7
30,1,38,F7
30,2,37,F7
30,3,37,Bb7
30,4,38,Bb7
31,1,38,Eb
31,2,37,Eb
31,3,37,Eb
31,4,37,Eb
32,1,37,Eb
32,2,37,Eb
32,3,37,Eb
32,4,38,Eb
