bar,beat,note,chord
1,1,37,Gj7
1,2,42,Gj7
1,3,50,Gj7
1,4,50,Gj7
2,1,50,G6
2,2,50,G6
2,3,50,G6
2,4,50,G6
3,1,38,Gj7
3,2,51,Gj7
3,3,50,Gj7
3,4,50,Gj7
4,1,50,G6
4,2,50,G6
4,3,50,G6
4,4,50,G6
5,1,43,G-7
5,2,38,G-7
5,3,47,G-7
5,4,50,G-7
6,1,50,G-6
6,2,50,G-6
6,3,50,G-6
6,4,50,G-6
7,1,50,G-7
7,2,50,G-7
7,3,41,G-7
7,4,50,G-7
8,1,50,G-6
8,2,50,G-6
8,3,45,G-6
8,4,43,G-6
9,1,38,Am7b5
9,2,50,Am7b5
9,3,48,Am7b5
9,4,47,Am7b5
10,1,45,D7
10,2,37,D7
10,3,37,D7
10,4,45,D7
11,1,48,Bm7b5
11,2,42,Bm7b5
11,3,50,Bm7b5
11,4,48,Bm7b5
12,1,47,E7
12,2,50,E7
12,3,51,E7
12,4,47,E7
13,1,51,A-7
13,2,50,A-7
13,3,50,A-7
13,4,44,A-7
14,1,42,D7
14,2,45,D7
14,3,47,D7
14,4,37,D7
15,1,50,G
15,2,50,G
15,3,42,G
15,4,50,G
16,1,42,G79b
16,2,45,G79b
16,3,50,G79b
16,4,50,G79b
17,1,47,C-7
17,2,48,C-7
17,3,50,C-7
17,4,50,C-7
18,1,37,F7
18,2,48,F7
18,3,37,F7
18,4,51,F7
19,1,41,Bbj7
19,2,37,Bbj7
19,3,41,Bbj7
19,4,50,Bbj7
20,1,42,G-7
20,2,37,G-7
20,3,38,G-7
20,4,38,G-7
21,1,38,C-7
21,2,50,C-7
21,3,50,C-7
21,4,41,C-7
22,1,37,F7
22,2,48,F7
22,3,50,F7
22,4,50,F7
23,1,41,Bbj7
23,2,50,Bbj7
23,3,50,Bbj7
23,4,48,Bbj7
24,1,41,Bb6
24,2,41,Bb6
24,3,50,Bb6
24,4,48,Bb6
25,1,37,A-7
25,2,42,A-7
25,3,50,A-7
25,4,37,A-7
26,1,51,D7
26,2,37,D7
26,3,47,D7
26,4,49,D7
27,1,50,Gj7
27,2,50,Gj7
27,3,51,Gj7
27,4,50,Gj7
28,1,42,G6
28,2,45,G6
28,3,50,G6
28,4,50,G6
29,1,37,F#-7
29,2,37,F#-7
29,3,42,F#-7
29,4,44,F#-7
30,1,42,B7
30,2,38,B7
30,3,51,B7
30,4,48,B7
31,1,51,Ej7
31,2,47,Ej7
31,3,51,Ej7
31,4,51,Ej7
32,1,37,A-7
32,2,50,A-7
32,3,39,D7
32,4,51,D7
33,1,42,Gj7
33,2,42,Gj7
33,3,42,Gj7
33,4,50,Gj7
34,1,50,G6
34,2,50,G6
34,3,50,G6
34,4,50,G6
35,1,50,Gj7
35,2,38,Gj7
35,3,38,Gj7
35,4,42,Gj7
36,1,50,G6
36,2,50,G6
36,3,50,G6
36,4,50,G6
37,1,43,G-7
37,2,45,G-7
37,3,47,G-7
37,4,50,G-7
38,1,50,G-6
38,2,37,G-6
38,3,50,G-6
38,4,50,G-6
39,1,50,G-7
39,2,50,G-7
39,3,41,G-7
39,4,50,G-7
40,1,42,G-6
40,2,45,G-6
40,3,50,G-6
40,4,50,G-6
41,1,47,Am7b5
41,2,50,Am7b5
41,3,50,Am7b5
41,4,50,Am7b5
42,1,45,D7
42,2,37,D7
42,3,37,D7
42,4,45,D7
43,1,48,Bm7b5
43,2,50,Bm7b5
43,3,50,Bm7b5
43,4,48,Bm7b5
44,1,47,E7
44,2,42,E7
44,3,51,E7
44,4,47,E7
45,1,50,A-7
45,2,42,A-7
45,3,50,A-7
45,4,44,A-7
46,1,51,D7
46,2,45,D7
46,3,47,D7
46,4,49,D7
47,1,50,G
47,2,50,G
47,3,42,G
47,4,39,G
48,1,50,G
48,2,42,G
48,3,51,G
48,4,44,G
49,1,42,Gj7
49,2,50,Gj7
49,3,50,Gj7
49,4,50,Gj7
50,1,50,G6
50,2,50,G6
50,3,50,G6
50,4,50,G6
51,1,43,Gj7
51,2,45,Gj7
51,3,47,Gj7
51,4,49,Gj7
52,1,50,G6
52,2,50,G6
52,3,50,G6
52,4,50,G6
53,1,50,G-7
53,2,50,G-7
53,3,51,G-7
53,4,38,G-7
54,1,37,G-6
54,2,51,G-6
54,3,42,G-6
54,4,50,G-6
55,1,41,G-7
55,2,50,G-7
55,3,50,G-7
55,4,50,G-7
56,1,47,G-6
56,2,43,G-6
56,3,50,G-6
56,4,50,G-6
57,1,47,Am7b5
57,2,50,Am7b5
57,3,50,Am7b5
57,4,50,Am7b5
58,1,45,D7
58,2,38,D7
58,3,37,D7
58,4,45,D7
59,1,38,Bm7b5
59,2,38,Bm7b5
59,3,42,Bm7b5
59,4,42,Bm7b5
60,1,50,E7
60,2,51,E7
60,3,50,E7
60,4,50,E7
61,1,50,A-7
61,2,50,A-7
61,3,42,A-7
61,4,51,A-7
62,1,42,D7
62,2,45,D7
62,3,47,D7
62,4,49,D7
63,1,50,G
63,2,50,G
63,3,50,G
63,4,50,G
64,1,42,G79b
64,2,39,G79b
64,3,50,G79b
64,4,51,G79b
65,1,47,C-7
65,2,48,C-7
65,3,50,C-7
65,4,50,C-7
66,1,37,F7
66,2,48,F7
66,3,37,F7
66,4,51,F7
67,1,41,Bbj7
67,2,37,Bbj7
67,3,50,Bbj7
67,4,48,Bbj7
68,1,50,G-7
68,2,48,G-7
68,3,45,G-7
68,4,44,G-7
69,1,43,C-7
69,2,45,C-7
69,3,47,C-7
69,4,50,C-7
70,1,48,F7
70,2,51,F7
70,3,37,F7
70,4,48,F7
71,1,41,Bbj7
71,2,50,Bbj7
71,3,51,Bbj7
