bar,beat,note,chord
1,1,43,Bbj7
1,2,43,Bbj7
1,3,44,G79b/B
1,4,44,G79b/B
2,1,43,C-7
2,2,43,C-7
2,3,37,F7
2,4,48,F7
3,1,44,Bbj7
3,2,51,Bbj7
3,3,50,G7
3,4,43,G7
4,1,43,C-7
4,2,47,C-7
4,3,48,F7
4,4,40,F7
5,1,41,Bbj7
5,2,45,Bbj7
5,3,50,G79b/B
5,4,43,G79b/B
6,1,43,C-7
6,2,47,C-7
6,3,48,F7
6,4,52,F7
7,1,41,Bbj7
7,2,45,Bbj7
7,3,45,Bbj7
7,4,47,Bbj7
8,1,47,C-7
8,2,48,C-7
8,3,50,F7
8,4,52,F7
9,1,45,Bbj7
9,2,44,Bbj7
9,3,50,G79b/B
9,4,43,G79b/B
10,1,43,C-7
10,2,43,C-7
10,3,52,F7
10,4,48,F7
11,1,45,Bbj7
11,2,51,Bbj7
11,3,50,G7
11,4,44,G7
12,1,43,C-7
12,2,47,C-7
12,3,48,F7
12,4,40,F7
13,1,41,Bbj7
13,2,45,Bbj7
13,3,50,G79b/B
13,4,44,G79b/B
14,1,43,C-7
14,2,50,C-7
14,3,48,F7
14,4,52,F7
15,1,41,Bbj7
15,2,45,Bbj7
15,3,50,Bbj7
15,4,48,Bbj7
16,1,47,F-7
16,2,42,F-7
16,3,47,Bb7
16,4,45,Bb7
17,1,42,Ebj7
17,2,44,Ebj7
17,3,44,C79b
17,4,43,C79b
18,1,48,F-7
18,2,42,F-7
18,3,41,Bb7
18,4,51,Bb7
19,1,50,Ebj7
19,2,43,Ebj7
19,3,43,C7
19,4,49,C7
20,1,48,F-7
20,2,42,F-7
20,3,47,Bb7
20,4,47,Bb7
21,1,42,Ebj7
21,2,50,Ebj7
21,3,43,C79b
21,4,47,C79b
22,1,48,F-7
22,2,40,F-7
22,3,41,Bb7
22,4,45,Bb7
23,1,42,Ebj7
23,2,41,Ebj7
23,3,50,Ebj7
23,4,42,Ebj7
24,1,43,C-7
24,2,50,C-7
24,3,52,F7
24,4,40,F7
25,1,42,Bbj7
25,2,42,Bbj7
25,3,42,G79b
25,4,42,G79b
26,1,43,C-7
26,2,43,C-7
26,3,42,F7
26,4,34,F7
27,1,45,Bbj7
27,2,44,Bbj7
27,3,44,G7
27,4,44,G7
28,1,43,C-7
28,2,43,C-7
28,3,42,F7
28,4,42,F7
29,1,41,Bbj7
29,2,51,Bbj7
29,3,50,G79b
29,4,50,G79b
30,1,43,C-7
30,2,50,C-7
30,3,48,F7
30,4,52,F7
31,1,42,Bbj7
31,2,45,Bbj7
31,3,45,Bbj7
31,4,47,Bbj7
32,1,48,Bbj7
32,2,50,Bbj7
32,3,51,Bbj7
32,4,52,Bbj7
33,1,42,Bbj7
33,2,44,Bbj7
33,3,37,G79b/B
33,4,43,G79b/B
34,1,38,C-7
34,2,43,C-7
34,3,43,F7
34,4,43,F7
35,1,45,Bbj7
35,2,40,Bbj7
35,3,50,G7
35,4,44,G7
36,1,49,C-7
36,2,42,C-7
36,3,43,F7
36,4,40,F7
37,1,41,Bbj7
37,2,41,Bbj7
37,3,50,G79b
37,4,44,G79b
38,1,43,C-7
38,2,49,C-7
38,3,48,F7
38,4,42,F7
39,1,41,Bbj7
39,2,45,Bbj7
39,3,45,G79b
39,4,47,G79b
40,1,48,C-7
40,2,50,C-7
40,3,51,F7
40,4,52,F7
41,1,41,Bbj7
41,2,45,Bbj7
41,3,50,G79b/B
41,4,42,G79b/B
42,1,43,C-7
42,2,43,C-7
42,3,42,F7
42,4,48,F7
43,1,45,Bbj7
43,2,44,Bbj7
43,3,44,G7
43,4,44,G7
44,1,43,C-7
44,2,49,C-7
44,3,42,F7
44,4,42,F7
45,1,41,Bbj7
45,2,45,Bbj7
45,3,50,G79b
45,4,44,G79b
46,1,43,C-7
46,2,47,C-7
46,3,48,F7
46,4,52,F7
47,1,41,Bbj7
47,2,45,Bbj7
47,3,50,G7
47,4,48,G7
48,1,41,F-7
48,2,41,F-7
48,3,47,Bb7
48,4,45,Bb7
49,1,38,Ebj7
49,2,42,Ebj7
49,3,43,C79b
49,4,41,C79b
50,1,51,F-7
50,2,50,F-7
50,3,48,Bb7
50,4,41,Bb7
51,1,50,Ebj7
51,2,42,Ebj7
51,3,43,C7
51,4,47,C7
52,1,48,F-7
52,2,40,F-7
52,3,41,Bb7
52,4,41,Bb7
53,1,34,Ebj7
53,2,50,Ebj7
53,3,43,C79b
53,4,43,C79b
54,1,48,F-7
54,2,42,F-7
54,3,41,Bb7
54,4,45,Bb7
55,1,42,Ebj7
55,2,41,Ebj7
55,3,50,Ebj7
55,4,34,Ebj7
56,1,43,C-7
56,2,47,C-7
56,3,48,F7
56,4,40,F7
57,1,48,Bbj7
57,2,34,Bbj7
57,3,45,G79b/B
57,4,50,G79b/B
58,1,43,C-7
58,2,47,C-7
58,3,48,F7
58,4,52,F7
59,1,45,Bbj7
59,2,44,Bbj7
59,3,50,G7
59,4,43,G7
60,1,43,C-7
60,2,43,C-7
60,3,42,F7
60,4,42,F7
61,1,42,Bbj7
61,2,45,Bbj7
61,3,50,G79b
61,4,42,G79b
62,1,43,C-7
62,2,47,C-7
62,3,48,F7
62,4,37,F7
63,1,50,Bbj7
63,2,45,Bbj7
63,3,34,Bbj7
63,4,47,Bbj7
64,1,48,Bbj7
64,2,49,Bbj7
64,3,50,Bbj7
64,4,52,Bbj7
65,1,45,Bbj7
65,2,51,Bbj7
65,3,50,G79b/B
65,4,50,G79b/B
66,1,43,C-7
66,2,43,C-7
66,3,42,F7
66,4,42,F7
67,1,42,Bbj7
67,2,51,Bbj7
67,3,50,G7
67,4,44,G7
68,1,43,C-7
68,2,49,C-7
68,3,48,F7
68,4,40,F7
69,1,45,Bbj7
69,2,51,Bbj7
69,3,50,G79b
69,4,44,G79b
70,1,43,C-7
70,2,47,C-7
70,3,48,F7
70,4,40,F7
71,1,45,Bbj7
71,2,45,Bbj7
71,3,47,G79b
71,4,48,G79b
72,1,49,C-7
72,2,50,C-7
72,3,52,F7
72,4,40,F7
73,1,45,Bbj7
73,2,44,Bbj7
73,3,44,G79b/B
73,4,44,G79b/B
74,1,43,C-7
74,2,49,C-7
74,3,42,F7
74,4,40,F7
75,1,45,Bbj7
75,2,51,Bbj7
75,3,50,G7
75,4,42,G7
76,1,43,C-7
76,2,47,C-7
76,3,48,F7
76,4,52,F7
77,1,41,Bbj7
77,2,45,Bbj7
77,3,50,G79b
77,4,42,G79b
78,1,43,C-7
78,2,49,C-7
78,3,50,F7
78,4,42,F7
79,1,41,Bbj7
79,2,45,Bbj7
79,3,50,G7
79,4,48,G7
80,1,42,F-7
80,2,41,F-7
80,3,47,Bb7
80,4,45,Bb7
81,1,38,Ebj7
81,2,42,Ebj7
81,3,43,C79b
81,4,42,C79b
82,1,51,F-7
82,2,50,F-7
82,3,51,Bb7
82,4,40,Bb7
83,1,41,Ebj7
83,2,42,Ebj7
83,3,43,C7
83,4,47,C7
84,1,48,F-7
84,2,42,F-7
84,3,41,Bb7
84,4,41,Bb7
