bar,beat,note,chord
1,1,43,A-7
1,2,47,A-7
1,3,40,D7
1,4,38,D7
2,1,48,G
2,2,43,G
2,3,45,E7
2,4,42,E7
3,1,47,A-7
3,2,42,A-7
3,3,42,D7
3,4,40,D7
4,1,45,D-7
4,2,51,D-7
4,3,50,G-7
4,4,42,G-7
5,1,43,C
5,2,41,C
5,3,40,C-7
5,4,38,F7
6,1,48,Bb
6,2,43,Bb
6,3,48,Bb-7
6,4,42,Eb7
7,1,47,A-7
7,2,43,A-7
7,3,40,D7
7,4,45,D7
8,1,43,G
8,2,45,G
8,3,47,G
8,4,42,G
9,1,42,A-7
9,2,43,A-7
9,3,42,D7
9,4,52,D7
10,1,50,G
10,2,48,G
10,3,45,E7
10,4,44,E7
11,1,43,A-7
11,2,41,A-7
11,3,40,D7
11,4,39,D7
12,1,38,D-7
12,2,39,D-7
12,3,40,G7
12,4,42,G7
13,1,43,C
13,2,37,C
13,3,37,C-7
13,4,43,F7
14,1,48,Bb
14,2,43,Bb
14,3,37,Bb-7
14,4,43,Eb7
15,1,38,A-7
15,2,39,A-7
15,3,40,D7
15,4,43,D7
16,1,47,G
16,2,50,G
16,3,43,C
16,4,43,C
17,1,48,D-7
17,2,43,D-7
17,3,51,G7
17,4,52,G7
18,1,41,C
18,2,50,C
18,3,51,A7
18,4,42,A7
19,1,43,D-7
19,2,52,D-7
19,3,45,G7
19,4,43,G7
20,1,42,C
20,2,45,C
20,3,43,C
20,4,47,C
21,1,48,C-7
21,2,45,C-7
21,3,43,F7
21,4,48,F7
22,1,41,Bb
22,2,41,Bb
22,3,42,Bb
22,4,42,Bb
23,1,43,A-7
23,2,43,A-7
23,3,45,D7
23,4,48,D7
24,1,48,B-7
24,2,50,B-7
24,3,52,E7
24,4,42,E7
25,1,42,A-7
25,2,43,A-7
25,3,42,D7
25,4,47,D7
26,1,48,G
26,2,45,G
26,3,50,E7
26,4,42,E7
27,1,43,A-7
27,2,47,A-7
27,3,40,D7
27,4,47,D7
28,1,48,D-7
28,2,45,D-7
28,3,50,G-7
28,4,37,G-7
29,1,43,C
29,2,42,C
29,3,50,C-7
29,4,42,F7
30,1,43,Bb
30,2,52,Bb
30,3,48,Bb-7
30,4,42,Eb7
31,1,47,A-7
31,2,42,A-7
31,3,42,D7
31,4,52,D7
32,1,45,G
32,2,51,G
32,3,50,C
32,4,47,C
33,1,42,NC
33,2,43,NC
33,3,40,NC
33,4,47,NC
