bar,beat,note,chord
1,1,34,G79
1,2,50,G79
1,3,45,G79
1,4,43,G79
2,1,42,Csus7913
2,2,45,Csus7913
2,3,43,C7913
2,4,47,C7913
3,1,48,Fj7
3,2,50,Fj7
3,3,37,Fj7
3,4,42,Fj7
4,1,41,Fj7
4,2,51,Fj7
4,3,51,Fj7
4,4,40,Fj7
5,1,50,A-7
5,2,50,A-7
5,3,47,A-7
5,4,40,A-7
6,1,45,D7
6,2,43,D7
6,3,40,D7
6,4,45,D7
7,1,50,G7
7,2,48,G7
7,3,45,G7
7,4,50,G7
8,1,43,G-7
8,2,47,G-7
8,3,50,C7913
8,4,43,C7913
9,1,48,F6
9,2,50,F6
9,3,51,F7/A
9,4,38,F7/A
10,1,37,Bb6
10,2,50,Bb6
10,3,37,C7913
10,4,37,C7913
11,1,48,F6
11,2,50,F6
11,3,51,F6
11,4,52,F6
12,1,40,E-7
12,2,51,E-7
12,3,40,A7
12,4,40,A7
13,1,45,D-7
13,2,43,D-7
13,3,40,D-7/C
13,4,41,D-7/C
14,1,42,Bb-7
14,2,40,Bb-7
14,3,39,E7
14,4,35,E7
15,1,40,Aj7
15,2,42,Aj7
15,3,44,Bb7
15,4,47,Bb7
16,1,40,Aj7
16,2,40,Aj7
16,3,45,D7
16,4,45,D7
17,1,50,G79
17,2,50,G79
17,3,43,G79
17,4,42,G79
18,1,41,Csus7913
18,2,38,Csus7913
18,3,43,C7913
18,4,47,C7913
19,1,48,Fj7
19,2,38,Fj7
19,3,37,Fj7
19,4,51,Fj7
20,1,38,Fj7
20,2,50,Fj7
20,3,45,Fj7
20,4,43,Fj7
21,1,40,A-7
21,2,41,A-7
21,3,43,A-7
21,4,45,A-7
22,1,34,D7
22,2,47,D7
22,3,49,D7
22,4,52,D7
23,1,42,G7
23,2,38,G7
23,3,50,G7
23,4,45,G7
24,1,48,G-7
24,2,42,G-7
24,3,47,C7
24,4,42,C7
25,1,48,F6
25,2,40,F6
25,3,45,F7/A
25,4,43,F7/A
26,1,41,Bb
26,2,38,Bb
26,3,43,Bo
26,4,41,Bo
27,1,40,F6/C
27,2,38,F6/C
27,3,35,Bb7913
27,4,37,Bb7913
28,1,37,A-7
28,2,45,A-7
28,3,45,D7
28,4,43,D7
29,1,42,G-7
29,2,52,G-7
29,3,50,G-7
29,4,48,G-7
30,1,47,C7913
30,2,37,C7913
30,3,37,C7913
30,4,41,C7913
31,1,52,F6
31,2,50,F6
31,3,48,F6
31,4,47,F6
32,1,40,F6
32,2,40,F6
32,3,45,F6
32,4,38,F6
33,1,37,G79
33,2,39,G79
33,3,38,G79
33,4,38,G79
34,1,37,Csus7913
34,2,38,Csus7913
34,3,38,C7913
34,4,40,C7913
35,1,42,Fj7
35,2,50,Fj7
35,3,51,Fj7
35,4,38,Fj7
36,1,40,Fj7
36,2,33,Fj7
36,3,52,Fj7
36,4,50,Fj7
37,1,33,A-7
37,2,48,A-7
37,3,42,A-7
37,4,43,A-7
38,1,40,D7
38,2,38,D7
38,3,37,D7
38,4,40,D7
39,1,38,G7
39,2,37,G7
39,3,37,G7
39,4,37,G7
40,1,38,G-7
40,2,40,G-7
40,3,41,C7
40,4,43,C7
41,1,37,F6
41,2,43,F6
41,3,48,F7/A
41,4,42,F7/A
42,1,41,Bb6
42,2,38,Bb6
42,3,43,C7913
42,4,47,C7913
43,1,48,F6
43,2,50,F6
43,3,38,F6
43,4,38,F6
44,1,37,E-7
44,2,38,E-7
44,3,40,A7
44,4,40,A7
45,1,45,D-7
45,2,43,D-7
45,3,40,D-7/C
45,4,41,D-7/C
46,1,42,B-7
46,2,40,B-7
46,3,39,E7
46,4,35,E7
47,1,40,Aj7
47,2,42,Aj7
47,3,44,Bb7
47,4,47,Bb7
48,1,40,Aj7
48,2,40,Aj7
48,3,45,D7
48,4,51,D7
49,1,50,G79
49,2,50,G79
49,3,42,G79
49,4,42,G79
50,1,41,Csus7913
50,2,38,Csus7913
50,3,43,C7913
50,4,37,C7913
51,1,37,Fj7
51,2,48,Fj7
51,3,47,Fj7
51,4,45,Fj7
52,1,43,Fj7
52,2,40,Fj7
52,3,38,Fj7
52,4,39,Fj7
53,1,40,A-7
53,2,41,A-7
53,3,43,A-7
53,4,45,A-7
54,1,45,D7
54,2,48,D7
54,3,49,D7
54,4,38,D7
55,1,38,G7
55,2,38,G7
55,3,50,G7
55,4,45,G7
56,1,48,G-7
56,2,45,G-7
56,3,47,C7
56,4,43,C7
57,1,48,F6
57,2,40,F6
57,3,45,F7/A
57,4,43,F7/A
58,1,41,Bb
58,2,41,Bb
58,3,42,Bo
58,4,42,Bo
59,1,43,F6/C
59,2,43,F6/C
59,3,44,Bb7913
59,4,44,Bb7913
60,1,45,A-7
60,2,45,A-7
60,3,47,D7
60,4,49,D7
61,1,50,G-7
61,2,51,G-7
61,3,52,G-7
61,4,51,G-7
62,1,50,C7913
62,2,48,C7913
62,3,47,C7913
62,4,43,C7913
63,1,48,F6
63,2,40,F6
63,3,41,F6
63,4,42,F6
64,1,43,F6
64,2,47,F6
64,3,40,F6
64,4,44,F6
65,1,45,NC
