bar,beat,note,chord
1,1,41,Bb7913
1,2,50,Bb7913
1,3,48,Bb7913
1,4,41,Bb7913
2,1,40,Eb79#
2,2,43,Eb79#
2,3,43,Eb79#
2,4,40,Eb79#
3,1,41,Abj7
3,2,41,Abj7
3,3,42,Abj7
3,4,42,Abj7
4,1,48,F7
4,2,41,F7
4,3,42,F7
4,4,42,F7
5,1,41,Bb7
5,2,50,Bb7
5,3,48,Bb7
5,4,41,Bb7
6,1,44,Bb-7
6,2,42,Bb-7
6,3,40,Bo7
6,4,50,Bo7
7,1,40,Ab/C
7,2,51,Ab/C
7,3,41,Bo7
7,4,40,Bo7
8,1,41,Bb-7
8,2,41,Bb-7
8,3,42,Eb7913
8,4,42,B7911#
9,1,41,Bb7913
9,2,50,Bb7913
9,3,48,Bb7913
9,4,41,Bb7913
10,1,40,Eb79#
10,2,42,Eb79#
10,3,42,Eb79#
10,4,42,Eb79#
11,1,40,Abj7
11,2,41,Abj7
11,3,42,Abj7
11,4,42,Abj7
12,1,42,F7
12,2,50,F7
12,3,48,F7
12,4,50,F7
13,1,48,Bb7
13,2,50,Bb7
13,3,41,Bb7
13,4,41,Bb7
14,1,41,Bb-7
14,2,47,Bb-7
14,3,40,Bo7
14,4,47,Bo7
15,1,40,Ab/C
15,2,51,Ab/C
15,3,50,Bo7
15,4,48,Bo7
16,1,42,Ebsus7
16,2,48,Ebsus7
16,3,50,Abj7
16,4,44,Abj7
17,1,41,Eb-7
17,2,41,Eb-7
17,3,42,Eb-7
17,4,42,Eb-7
18,1,40,Ab+79b
18,2,41,Ab+79b
18,3,41,Ab+79b
18,4,41,Ab+79b
19,1,41,Dbj7
19,2,41,Dbj7
19,3,42,Dbj7
19,4,42,Dbj7
20,1,41,Dbj7
20,2,40,Dbj7
20,3,42,Dbj7
20,4,50,Dbj7
21,1,49,Db-7
21,2,48,Db-7
21,3,49,Gb7
21,4,44,Gb7
22,1,37,C-7
22,2,50,C-7
22,3,43,F7
22,4,44,F7
23,1,43,B-7
23,2,42,B-7
23,3,42,E7
23,4,43,E7
24,1,47,Eb7
24,2,42,Eb7
24,3,41,B7911#
24,4,41,B7911#
25,1,44,Bb7913
25,2,50,Bb7913
25,3,48,Bb7913
25,4,43,Bb7913
26,1,42,Eb79#
26,2,47,Eb79#
26,3,40,Eb79#
26,4,47,Eb79#
27,1,40,Abj7
27,2,41,Abj7
27,3,42,Abj7
27,4,42,Abj7
28,1,48,F7
28,2,44,F7
28,3,44,F7
28,4,42,F7
29,1,42,Bb7
29,2,50,Bb7
29,3,48,Bb7
29,4,48,Bb7
30,1,47,Bb-7
30,2,47,Bb-7
30,3,41,Bo7
30,4,40,Bo7
31,1,42,Ab/C
31,2,40,Ab/C
31,3,42,Bo7
31,4,42,Bo7
32,1,41,Ebsus7
32,2,41,Ebsus7
32,3,42,Abj7
32,4,42,Abj7
33,1,44,Bb7913
33,2,50,Bb7913
