bar,beat,note,chord
1,1,37,D7
1,2,38,D7
1,3,38,G7
1,4,38,G7
2,1,43,C7
2,2,38,C7
2,3,38,F7
2,4,37,F7
3,1,38,Bb7
3,2,38,Bb7
3,3,38,A7
3,4,38,A7
4,1,38,Ab7
4,2,38,Ab7
4,3,38,Db7
4,4,38,Db7
5,1,44,Gb7
5,2,44,Gb7
5,3,38,F7
5,4,38,F7
6,1,43,Bb7
6,2,38,Bb7
6,3,38,A7
6,4,43,A7
7,1,38,Ab7
7,2,38,Ab7
7,3,38,Ab7
7,4,38,Ab7
8,1,38,G7
8,2,50,G7
8,3,50,G7
8,4,38,G7
9,1,42,Gb7
9,2,38,Gb7
9,3,37,F7
9,4,48,F7
10,1,38,E7
10,2,42,E7
10,3,43,Eb7
10,4,50,Eb7
11,1,38,Ab7
11,2,51,Ab7
11,3,38,G7
11,4,38,G7
12,1,37,Gb7
12,2,37,Gb7
12,3,43,F7
12,4,37,F7
13,1,38,Bb7
13,2,43,Bb7
13,3,37,A7
13,4,42,A7
14,1,51,Ab7
14,2,51,Ab7
14,3,38,Db7
14,4,50,Db7
15,1,37,F#7
15,2,37,F#7
15,3,38,B7
15,4,42,B7
16,1,42,E7
16,2,47,E7
16,3,38,A7
16,4,45,A7
17,1,45,D7
17,2,45,D7
17,3,38,G7
17,4,38,G7
18,1,43,C7
18,2,38,C7
18,3,48,F7
18,4,38,F7
19,1,38,Bb7
19,2,43,Bb7
19,3,43,A7
19,4,43,A7
20,1,51,Ab7
20,2,51,Ab7
20,3,38,Db7
20,4,38,Db7
21,1,49,Gb7
21,2,37,Gb7
21,3,48,F7
21,4,48,F7
22,1,38,Bb7
22,2,43,Bb7
22,3,43,A7
22,4,38,A7
23,1,38,Ab7
23,2,45,Ab7
23,3,38,Db7
23,4,42,Db7
24,1,37,Gb7
24,2,37,Gb7
24,3,38,Gb7
24,4,38,Gb7
25,1,43,Db7
25,2,43,C7
25,3,38,B7
25,4,51,Bb7
26,1,50,A7
26,2,37,Ab7
26,3,48,G7
26,4,37,Gb7
27,1,44,B7
27,2,42,Bb7
27,3,43,A7
27,4,43,Ab7
28,1,38,G7
28,2,43,Gb7
28,3,43,F7
28,4,43,E7
29,1,38,Bb-7
29,2,38,Bb-7
29,3,38,Eb7
29,4,37,Eb7
30,1,43,Bb-7
30,2,38,Bb-7
30,3,38,Eb7
30,4,38,Eb7
31,1,38,Bb-7
31,2,44,Bb-7
31,3,38,Eb7
31,4,38,Eb7
32,1,43,Ab
32,2,43,Ab
32,3,43,Ab
32,4,43,Ab
33,1,44,D7
33,2,45,D7
33,3,38,G7
33,4,38,G7
34,1,44,C7
34,2,32,C7
34,3,32,F7
34,4,43,F7
35,1,37,Bb7
35,2,37,Bb7
35,3,43,A7
35,4,43,A7
36,1,44,Ab7
36,2,44,Ab7
36,3,37,Db7
