bar,beat,note,chord
1,1,38,G-7
1,2,40,G-7
1,3,41,G-7
1,4,52,G-7
2,1,41,C7
2,2,41,C7
2,3,42,C7
2,4,37,C7
3,1,41,F6
3,2,41,F6
3,3,52,F6
3,4,41,F6
4,1,40,A-
4,2,38,A-
4,3,44,Abj7
4,4,51,Abj7
5,1,50,Gj7
5,2,52,Gj7
5,3,38,Gj7
5,4,38,Gj7
6,1,37,Gb-7
6,2,42,Gb-7
6,3,42,Gb-7
6,4,37,Gb-7
7,1,44,F6
7,2,44,F6
7,3,38,F6
7,4,52,F6
8,1,41,F#o
8,2,41,F#o
8,3,52,F#o
8,4,38,F#o
9,1,50,G-7
9,2,40,G-7
9,3,50,G-7
9,4,41,G-7
10,1,40,C7
10,2,41,C7
10,3,38,C7
10,4,48,C7
11,1,37,F6
11,2,41,F6
11,3,42,F6
11,4,37,F6
12,1,37,A-7
12,2,52,A-7
12,3,52,Abj7
12,4,39,Abj7
13,1,38,Gj7
13,2,50,Gj7
13,3,40,Gj7
13,4,42,Gj7
14,1,37,Gb-7
14,2,42,Gb-7
14,3,37,Gb-7
14,4,44,Gb-7
15,1,43,Fj7
15,2,40,Fj7
15,3,40,Fj7
15,4,52,Fj7
16,1,41,Fj7
16,2,41,Fj7
16,3,52,Fj7
16,4,40,Fj7
17,1,42,C-
17,2,42,C-
