bar,beat,note,chord
1,1,41,Bbj7
1,2,45,Bbj7
1,3,50,G7
1,4,37,G7
2,1,43,C-7
2,2,37,C-7
2,3,43,C-7
2,4,37,C-7
3,1,51,Ab7
3,2,37,Ab7
3,3,50,G7
3,4,37,G7
4,1,43,C7
4,2,37,C7
4,3,37,C7
4,4,50,C7
5,1,43,C-7
5,2,37,C-7
5,3,48,F7
5,4,37,F7
6,1,43,Am7b5
6,2,37,Am7b5
6,3,48,D7
6,4,45,D7
7,1,50,G-7
7,2,37,G-7
7,3,43,C7
7,4,37,C7
8,1,37,Gb7
8,2,37,Gb7
8,3,48,F7
8,4,48,F7
9,1,41,Bbj7
9,2,45,Bbj7
9,3,50,G7
9,4,37,G7
10,1,43,C-7
10,2,37,C-7
10,3,43,C-7
10,4,50,C-7
11,1,51,Ab7
11,2,37,Ab7
11,3,50,G7
11,4,50,G7
12,1,43,C7
12,2,37,C7
12,3,43,C7
12,4,37,C7
13,1,34,C-7
13,2,37,C-7
13,3,43,Db-7
13,4,37,Db-7
14,1,48,Bbj7
14,2,37,Ebj7
14,3,47,G-7
14,4,50,C7
15,1,43,Gb7
15,2,37,Gb7
15,3,37,F7
15,4,37,F7
16,1,41,Bb6
16,2,37,Bb6
16,3,48,Bb6
16,4,48,Bb6
17,1,41,Bbj7
17,2,45,Bbj7
17,3,50,G7
17,4,50,G7
18,1,43,C-7
18,2,50,C-7
18,3,38,C-7
18,4,43,C-7
19,1,51,Ab7
19,2,51,Ab7
19,3,50,G7
19,4,50,G7
20,1,43,C7
20,2,50,C7
20,3,47,C7
20,4,43,C7
21,1,43,C-7
21,2,43,C-7
21,3,48,F7
21,4,48,F7
22,1,37,Am7b5
22,2,43,Am7b5
22,3,48,D7
22,4,45,D7
23,1,50,G-7
23,2,50,G-7
23,3,43,C7
23,4,43,C7
24,1,37,Gb7
24,2,37,Gb7
24,3,48,F7
24,4,48,F7
25,1,41,Bbj7
25,2,37,Bbj7
25,3,50,G7
25,4,50,G7
26,1,43,C-7
26,2,50,C-7
26,3,51,C-7
26,4,43,C-7
27,1,51,Ab7
27,2,51,Ab7
27,3,50,G7
27,4,50,G7
28,1,43,C7
28,2,43,C7
28,3,50,C7
28,4,43,C7
29,1,47,C-7
29,2,42,C-7
29,3,43,Db-7
29,4,43,Db-7
30,1,48,Bbj7
30,2,43,Ebj7
30,3,48,G-7
30,4,50,C7
31,1,43,Gb7
31,2,43,Gb7
31,3,48,F7
31,4,48,F7
32,1,41,Bb6
32,2,37,Bb6
32,3,43,Bb6
32,4,48,Bb6
33,1,41,Bbj7
