bar,beat,note,chord
1,1,43,Cj7
1,2,45,Cj7
1,3,47,Cj7
1,4,50,Cj7
2,1,50,Cj7
2,2,42,Cj7
2,3,37,Cj7
2,4,50,Cj7
3,1,43,C-7
3,2,45,C-7
3,3,42,C-7
3,4,50,C-7
4,1,48,F7
4,2,50,F7
4,3,52,F7
4,4,41,F7
5,1,42,F7
5,2,52,F7
5,3,50,F7
5,4,47,F7
6,1,45,F7
6,2,52,F7
6,3,50,F7
6,4,45,F7
7,1,42,Bb-7
7,2,50,Bb-7
7,3,50,Bb-7
7,4,37,Bb-7
8,1,37,Eb7
8,2,38,Eb7
8,3,37,Eb7
8,4,41,Eb7
9,1,37,A-7
9,2,50,A-7
9,3,49,A-7
9,4,47,A-7
10,1,45,D7
10,2,43,D7
10,3,42,D7
10,4,41,D7
11,1,52,B-7
11,2,41,B-7
11,3,42,B-7
11,4,42,B-7
12,1,50,E-7
12,2,52,E-7
12,3,42,E-7
12,4,37,E-7
13,1,52,A7
13,2,50,A7
13,3,49,A7
13,4,48,A7
14,1,47,A7
14,2,50,A7
14,3,37,A7
14,4,37,A7
15,1,42,A-7
15,2,37,A-7
15,3,42,A-7
15,4,52,A-7
16,1,50,D7
16,2,51,D7
16,3,50,Db7
16,4,45,Db7
17,1,43,Cj7
17,2,45,Cj7
17,3,47,Cj7
17,4,50,Cj7
18,1,42,Cj7
18,2,42,Cj7
18,3,37,Cj7
18,4,50,Cj7
19,1,43,C-7
19,2,45,C-7
19,3,47,C-7
19,4,50,C-7
20,1,48,F7
20,2,50,F7
20,3,52,F7
20,4,41,F7
21,1,42,Gj7
21,2,37,Gj7
21,3,50,Gj7
21,4,47,Gj7
22,1,45,Gj7
22,2,52,Gj7
22,3,50,Gj7
22,4,50,Gj7
23,1,41,Bb-7
23,2,42,Bb-7
23,3,50,Bb-7
23,4,50,Bb-7
24,1,41,Eb7
24,2,50,Eb7
24,3,50,Eb7
24,4,50,Eb7
25,1,52,A-7
25,2,42,A-7
25,3,43,A-7
25,4,38,A-7
26,1,42,D7
26,2,40,D7
26,3,37,D7
26,4,37,D7
27,1,42,B-7
27,2,37,B-7
27,3,49,B-7
27,4,42,B-7
28,1,47,E-7
28,2,50,E-7
28,3,42,E-7
28,4,38,E-7
29,1,38,A7
29,2,50,A7
29,3,37,A7
29,4,48,A7
30,1,47,A-7
30,2,52,A-7
30,3,38,D7
30,4,45,D7
31,1,50,G6
31,2,37,G6
31,3,50,G6
31,4,37,G6
32,1,50,D-7
32,2,37,D-7
32,3,37,G7
32,4,37,G7
33,1,43,Cj7
33,2,45,Cj7
33,3,47,Cj7
33,4,50,Cj7
34,1,37,Cj7
34,2,42,Cj7
34,3,42,Cj7
34,4,37,Cj7
35,1,37,C-7
35,2,38,C-7
35,3,37,C-7
35,4,37,C-7
36,1,37,F7
36,2,37,F7
36,3,43,F7
36,4,50,F7
37,1,42,Gj7
37,2,37,Gj7
37,3,50,Gj7
37,4,37,Gj7
38,1,37,Gj7
38,2,50,Gj7
38,3,37,Gj7
38,4,50,Gj7
39,1,41,Bb-7
39,2,50,Bb-7
39,3,37,Bb-7
39,4,37,Bb-7
40,1,38,Eb7
40,2,41,Eb7
40,3,50,Eb7
40,4,50,Eb7
41,1,37,Eb7
41,2,42,Eb7
