bar,beat,note,chord
1,1,47,D-7
1,2,40,D-7
1,3,45,D-7
1,4,47,D-7
2,1,48,D-7
2,2,52,D-7
2,3,43,D-7
2,4,44,D-7
3,1,44,D-7
3,2,32,D-7
3,3,32,D-7
3,4,32,D-7
4,1,44,D-7
4,2,44,D-7
4,3,43,D-7
4,4,41,D-7
5,1,51,D-7
5,2,50,D-7
5,3,48,D-7
5,4,47,D-7
6,1,45,D-7
6,2,43,D-7
6,3,42,D-7
6,4,41,D-7
7,1,40,D-7
7,2,42,D-7
7,3,47,D-7
7,4,40,D-7
8,1,45,D-7
8,2,47,D-7
8,3,48,D-7
8,4,52,D-7
9,1,45,D-7
9,2,44,D-7
9,3,43,D-7
9,4,42,D-7
10,1,41,D-7
10,2,40,D-7
10,3,45,D-7
10,4,47,D-7
11,1,48,D-7
11,2,51,D-7
11,3,43,D-7
11,4,44,D-7
12,1,44,D-7
12,2,43,D-7
12,3,45,D-7
12,4,43,D-7
13,1,45,D-7
13,2,43,D-7
13,3,42,D-7
13,4,40,D-7
14,1,45,D-7
14,2,47,D-7
14,3,48,D-7
14,4,51,D-7
15,1,44,D-7
15,2,32,D-7
15,3,32,D-7
15,4,32,D-7
16,1,44,D-7
16,2,44,D-7
16,3,43,D-7
16,4,37,D-7
17,1,43,Eb-7
17,2,43,Eb-7
17,3,37,Eb-7
17,4,51,Eb-7
18,1,51,Eb-7
18,2,49,Eb-7
18,3,48,Eb-7
18,4,42,Eb-7
19,1,43,Eb-7
19,2,42,Eb-7
19,3,43,Eb-7
19,4,48,Eb-7
20,1,51,Eb-7
20,2,42,Eb-7
20,3,43,Eb-7
20,4,38,Eb-7
21,1,32,Eb-7
21,2,32,Eb-7
21,3,44,Eb-7
21,4,43,Eb-7
22,1,37,Eb-7
22,2,51,Eb-7
22,3,51,Eb-7
22,4,49,Eb-7
23,1,48,Eb-7
23,2,42,Eb-7
23,3,38,Eb-7
23,4,42,Eb-7
24,1,43,Eb-7
24,2,48,Eb-7
24,3,43,Eb-7
24,4,48,Eb-7
25,1,40,D-7
25,2,45,D-7
25,3,47,D-7
25,4,48,D-7
26,1,51,D-7
26,2,43,D-7
26,3,43,D-7
26,4,32,D-7
27,1,32,D-7
27,2,32,D-7
27,3,43,D-7
27,4,44,D-7
28,1,44,D-7
28,2,43,D-7
28,3,37,D-7
28,4,51,D-7
29,1,51,D-7
29,2,40,D-7
29,3,42,D-7
29,4,43,D-7
30,1,45,D-7
30,2,47,D-7
30,3,48,D-7
30,4,40,D-7
31,1,45,D-7
31,2,43,D-7
31,3,42,D-7
31,4,41,D-7
32,1,40,D-7
32,2,37,D-7
32,3,47,D-7
32,4,40,D-7
33,1,45,D-7
33,2,47,D-7
33,3,48,D-7
33,4,51,D-7
34,1,44,D-7
34,2,32,D-7
34,3,32,D-7
34,4,32,D-7
35,1,43,D-7
35,2,32,D-7
35,3,32,D-7
35,4,32,D-7
36,1,32,D-7
36,2,32,D-7
36,3,32,D-7
36,4,32,D-7
37,1,32,D-7
37,2,32,D-7
37,3,44,D-7
37,4,43,D-7
38,1,44,D-7
38,2,44,D-7
38,3,43,D-7
38,4,41,D-7
39,1,51,D-7
39,2,50,D-7
39,3,48,D-7
39,4,47,D-7
40,1,45,D-7
40,2,43,D-7
40,3,42,D-7
40,4,40,D-7
41,1,45,D-7
41,2,45,D-7
41,3,43,D-7
41,4,41,D-7
42,1,51,D-7
42,2,50,D-7
42,3,48,D-7
42,4,47,D-7
43,1,45,D-7
43,2,44,D-7
43,3,43,D-7
43,4,41,D-7
44,1,52,D-7
44,2,50,D-7
44,3,48,D-7
44,4,47,D-7
45,1,45,D-7
45,2,47,D-7
45,3,48,D-7
45,4,37,D-7
46,1,44,D-7
46,2,43,D-7
46,3,44,D-7
46,4,44,D-7
47,1,32,D-7
47,2,32,D-7
47,3,44,D-7
47,4,44,D-7
48,1,44,D-7
48,2,45,D-7
48,3,33,D-7
48,4,45,D-7
49,1,44,Eb-7
49,2,48,Eb-7
49,3,49,Eb-7
49,4,50,Eb-7
50,1,51,Eb-7
50,2,37,Eb-7
50,3,38,Eb-7
50,4,43,Eb-7
51,1,44,Eb-7
51,2,43,Eb-7
51,3,41,Eb-7
51,4,52,Eb-7
52,1,51,Eb-7
52,2,49,Eb-7
52,3,48,Eb-7
52,4,42,Eb-7
53,1,38,Eb-7
53,2,42,Eb-7
53,3,44,Eb-7
53,4,48,Eb-7
54,1,51,Eb-7
54,2,43,Eb-7
54,3,44,Eb-7
54,4,38,Eb-7
55,1,32,Eb-7
55,2,32,Eb-7
55,3,32,Eb-7
55,4,32,Eb-7
56,1,32,Eb-7
56,2,32,Eb-7
56,3,43,Eb-7
56,4,37,Eb-7
57,1,38,D-7
57,2,32,D-7
57,3,32,D-7
57,4,44,D-7
58,1,44,D-7
58,2,44,D-7
58,3,43,D-7
58,4,37,D-7
59,1,51,D-7
59,2,50,D-7
59,3,48,D-7
59,4,47,D-7
60,1,45,D-7
60,2,43,D-7
60,3,42,D-7
60,4,41,D-7
61,1,40,D-7
61,2,42,D-7
61,3,47,D-7
61,4,40,D-7
62,1,47,D-7
62,2,50,D-7
62,3,38,D-7
62,4,40,D-7
63,1,45,D-7
63,2,43,D-7
63,3,43,D-7
63,4,42,D-7
64,1,40,D-7
64,2,42,D-7
64,3,43,D-7
64,4,43,D-7
