bar,beat,note,chord
1,1,50,G-
1,2,50,G-
1,3,37,D7
1,4,37,D7
2,1,37,G-
2,2,37,G-
2,3,37,D7
2,4,37,D7
3,1,50,G-
3,2,50,G-
3,3,37,D7
3,4,37,D7
4,1,37,G-
4,2,37,G-
4,3,50,G7
4,4,50,G7
5,1,37,C-
5,2,37,C-
5,3,37,C-
5,4,37,C-
6,1,42,C-
6,2,38,C-
6,3,42,C-
6,4,37,C-
7,1,37,Am7b5
7,2,37,Am7b5
7,3,37,Am7b5
7,4,37,Am7b5
8,1,37,D7
8,2,37,D7
8,3,37,D7
8,4,37,D7
9,1,50,G-
9,2,50,G-
9,3,37,G-
9,4,37,G-
10,1,37,G-
10,2,37,G-
10,3,37,G-
10,4,37,G-
11,1,50,G-
11,2,50,G-
11,3,45,G-
11,4,45,G-
12,1,50,C-7
12,2,50,C-7
12,3,37,F7
12,4,50,F7
13,1,37,Bbj7
13,2,37,Bbj7
13,3,37,Eb7
13,4,37,Eb7
14,1,37,Am7b5
14,2,37,Am7b5
14,3,45,D7
14,4,45,D7
15,1,50,G-
15,2,50,G-
15,3,37,G-
15,4,47,G-
16,1,50,Am7b5
16,2,37,Am7b5
16,3,50,D7
16,4,47,D7
17,1,50,G-
17,2,50,G-
17,3,37,G-
17,4,37,G-
18,1,50,G-
18,2,50,G-
18,3,37,G-
18,4,37,G-
19,1,50,G-
19,2,50,G-
19,3,37,G-
19,4,37,G-
20,1,37,G-
20,2,37,G-
20,3,37,G7
20,4,50,G7
21,1,37,C-
21,2,37,C-
21,3,37,C-
21,4,42,C-
22,1,42,C-
22,2,37,C-
22,3,37,C-
22,4,37,C-
23,1,37,Am7b5
23,2,37,Am7b5
23,3,47,Am7b5
23,4,47,Am7b5
24,1,37,D7
24,2,47,D7
24,3,37,D7
24,4,37,D7
25,1,50,G-
25,2,50,G-
25,3,37,G-
25,4,37,G-
26,1,37,G-
26,2,37,G-
26,3,37,G-
26,4,37,G-
27,1,50,G-
27,2,50,G-
27,3,45,G-
27,4,45,G-
28,1,50,G-7
28,2,50,G-7
28,3,50,G-7
28,4,37,F7
29,1,37,Bbj7
29,2,37,Bbj7
29,3,37,Eb7
29,4,50,Eb7
30,1,37,Am7b5
30,2,42,Am7b5
30,3,38,D7
30,4,47,D7
31,1,50,G-
31,2,50,G-
31,3,37,G-
31,4,47,G-
32,1,50,Am7b5
32,2,37,Am7b5
32,3,37,D7
32,4,37,D7
33,1,50,G-
33,2,50,G-
33,3,50,G-
33,4,37,G-
34,1,50,G-
34,2,37,G-
34,3,42,G-
34,4,37,G-
35,1,50,G-
35,2,50,G-
35,3,37,G-
35,4,37,G-
36,1,50,G-
36,2,50,G-
36,3,50,G7
36,4,37,G7
37,1,52,C-
37,2,37,C-
37,3,50,C-
37,4,50,C-
38,1,37,C-
38,2,38,C-
38,3,37,C-
38,4,37,C-
39,1,37,Am7b5
39,2,47,Am7b5
39,3,37,Am7b5
39,4,47,Am7b5
40,1,37,D7
40,2,37,D7
40,3,47,D7
40,4,37,D7
41,1,50,G-
41,2,50,G-
41,3,37,G-
41,4,38,G-
42,1,37,G-
42,2,37,G-
42,3,37,G-
42,4,37,G-
43,1,50,G-
43,2,50,G-
43,3,37,G-
43,4,37,G-
44,1,37,C-7
44,2,37,C-7
44,3,37,F7
44,4,50,F7
45,1,37,Bbj7
45,2,47,Bbj7
45,3,50,Eb7
45,4,37,Eb7
46,1,37,Am7b5
46,2,37,Am7b5
46,3,50,D7
46,4,37,D7
47,1,50,G-
47,2,50,G-
47,3,37,G-
47,4,37,G-
48,1,50,Am7b5
48,2,37,Am7b5
48,3,37,D7
48,4,37,D7
49,1,50,G-
49,2,38,G-
49,3,37,G-
49,4,37,G-
50,1,37,G-
50,2,37,G-
50,3,37,G-
50,4,37,G-
51,1,50,G-
51,2,50,G-
51,3,37,G-
51,4,37,G-
52,1,50,G-
52,2,38,G-
52,3,37,G-
52,4,50,G-
53,1,37,C-
53,2,37,C-
53,3,37,C-
53,4,38,C-
54,1,38,C-
54,2,37,C-
54,3,37,C-
54,4,37,C-
55,1,37,Am7b5
55,2,37,Am7b5
55,3,47,Am7b5
55,4,47,Am7b5
56,1,37,D7
56,2,37,D7
56,3,37,D7
56,4,37,D7
57,1,50,G-
57,2,50,G-
57,3,37,G-
57,4,37,G-
58,1,37,G-
58,2,37,G-
58,3,37,G-
58,4,37,G-
59,1,50,G-
59,2,50,G-
59,3,37,G-
59,4,37,G-
60,1,50,C-7
60,2,50,C-7
60,3,50,F7
60,4,50,F7
61,1,37,Bbj7
61,2,37,Bbj7
61,3,37,Eb7
61,4,37,Eb7
62,1,42,Am7b5
62,2,40,Am7b5
62,3,51,D7
62,4,38,D7
63,1,37,D7
63,2,37,D7
63,3,37,D7
63,4,38,D7
64,1,37,D7
64,2,40,D7
64,3,37,D7
64,4,51,D7
65,1,41,D7
65,2,40,D7
65,3,37,G-7
65,4,37,G-7
66,1,38,G-7
66,2,38,G-7
66,3,37,G-7
66,4,37,G-7
