bar,beat,note,chord
1,1,49,Ebj7
1,2,50,Ebj7
1,3,51,Ebj7
1,4,40,Ebj7
2,1,41,F-
2,2,42,F-
2,3,44,Bb7
2,4,45,Bb7
3,1,47,Ebj7
3,2,47,Ebj7
3,3,48,Ebj7
3,4,47,Ebj7
4,1,42,Eb-
4,2,41,Eb-
4,3,51,Ab7
4,4,43,Ab7
5,1,44,Dbj7
5,2,42,Dbj7
5,3,42,Dbj7
5,4,44,Dbj7
6,1,50,Go
6,2,42,Go
6,3,44,C7
6,4,37,C7
7,1,38,Fj7
7,2,48,Fj7
7,3,43,Fj7
7,4,38,Fj7
8,1,42,Fo
8,2,38,Fo
8,3,41,Bb7
8,4,38,Bb7
9,1,37,Ebj7
9,2,44,Ebj7
9,3,43,Ebj7
9,4,42,Ebj7
10,1,41,F-
10,2,51,F-
10,3,50,Bb7
10,4,48,Bb7
11,1,42,Ebj7
11,2,42,Ebj7
11,3,43,Ebj7
11,4,45,Ebj7
12,1,42,Eb-
12,2,40,Eb-
12,3,39,Ab7
12,4,44,Ab7
13,1,44,Dbj7
13,2,44,Dbj7
13,3,51,Dbj7
13,4,44,Dbj7
14,1,50,Go
14,2,42,Go
14,3,43,C7
14,4,47,C7
15,1,48,Fj7
15,2,38,Fj7
15,3,43,Fj7
15,4,48,Fj7
16,1,42,Bb79
16,2,51,Bb79
16,3,41,Eb7
16,4,38,Eb7
17,1,51,Abj7
17,2,37,Abj7
17,3,41,Abj7
17,4,37,Abj7
18,1,51,Abj7
18,2,42,Abj7
18,3,40,Abj7
18,4,39,Abj7
19,1,39,Ab-
19,2,44,Ab-
19,3,44,Ab-
19,4,42,Ab-
20,1,41,Db7
20,2,42,Db7
20,3,51,Db7
20,4,44,Db7
21,1,48,Gbj7
21,2,49,Gbj7
21,3,41,Gbj7
21,4,41,Gbj7
22,1,44,Gbj7
22,2,51,Gbj7
22,3,37,Gbj7
22,4,43,Gbj7
23,1,48,F-
23,2,43,F-
23,3,43,F-
23,4,48,F-
24,1,42,Bb7
24,2,51,Bb7
24,3,41,Bb7
24,4,47,Bb7
25,1,49,Ebj7
25,2,50,Ebj7
25,3,43,Ebj7
25,4,40,Ebj7
26,1,37,F-
26,2,43,F-
26,3,43,Bb7
26,4,48,Bb7
27,1,42,Ebj7
27,2,43,Ebj7
27,3,43,Ebj7
27,4,45,Ebj7
28,1,45,Eb-
28,2,40,Eb-
28,3,39,Ab7
28,4,44,Ab7
29,1,44,Dbj7
29,2,44,Dbj7
29,3,51,Dbj7
29,4,44,Dbj7
30,1,50,Go
30,2,42,Go
30,3,44,C7
30,4,44,C7
31,1,48,Fj7
31,2,40,Fj7
31,3,43,Fj7
31,4,48,Fj7
32,1,42,Bb79
32,2,38,Bb79
32,3,41,Bb79
32,4,47,Bb79
33,1,42,Eb7
33,2,41,Eb7
33,3,45,D7
33,4,45,D7
34,1,44,C7
34,2,43,C7
34,3,44,F-
34,4,47,F-
35,1,37,Bb7
35,2,40,Bb7
35,3,42,Ebj7
35,4,45,Ebj7
36,1,42,Bb7
36,2,50,Bb7
