bar,beat,note,chord
1,1,48,F7
1,2,40,F7
1,3,42,F7
1,4,47,F7
2,1,41,Bb7
2,2,48,Bb7
2,3,42,Bb7
2,4,49,Bb7
3,1,43,F7
3,2,47,F7
3,3,48,F7
3,4,50,F7
4,1,51,F7
4,2,48,F7
4,3,34,F7
4,4,42,F7
5,1,41,Bb7
5,2,48,Bb7
5,3,41,Bb7
5,4,51,Bb7
6,1,50,Bb7
6,2,51,Bb7
6,3,38,Bb7
6,4,41,Bb7
7,1,50,F7
7,2,43,F7
7,3,45,F7
7,4,47,F7
8,1,47,F7
8,2,38,F7
8,3,34,F7
8,4,51,F7
9,1,50,G-7
9,2,38,G-7
9,3,50,G-7
9,4,41,G-7
10,1,38,C7
10,2,50,C7
10,3,49,C7
10,4,43,C7
11,1,48,F7
11,2,40,F7
11,3,45,F7
11,4,42,F7
12,1,42,C7
12,2,43,C7
12,3,40,C7
12,4,37,C7
13,1,47,F7
13,2,42,F7
13,3,45,F7
13,4,42,F7
14,1,41,Bb7
14,2,41,Bb7
14,3,42,Bb7
14,4,42,Bb7
15,1,42,F7
15,2,45,F7
15,3,47,F7
15,4,48,F7
16,1,43,F7
16,2,45,F7
16,3,34,F7
16,4,42,F7
17,1,41,Bb7
17,2,48,Bb7
17,3,41,Bb7
17,4,51,Bb7
18,1,50,Bb7
18,2,50,Bb7
18,3,42,Bb7
18,4,38,Bb7
19,1,38,F7
19,2,38,F7
19,3,38,F7
19,4,44,F7
20,1,43,F7
20,2,44,F7
20,3,51,F7
20,4,45,F7
21,1,50,G-7
21,2,50,G-7
21,3,50,G-7
21,4,50,G-7
22,1,48,C7
22,2,47,C7
22,3,43,C7
22,4,41,C7
23,1,40,F7
23,2,43,F7
23,3,45,F7
23,4,47,F7
24,1,48,C7
24,2,38,C7
24,3,50,C7
24,4,43,C7
25,1,48,F7
25,2,40,F7
25,3,45,NC
