bar,beat,note,chord
1,1,40,C-7
1,2,40,C-7
1,3,45,C-7
1,4,45,C-7
2,1,45,C-7
2,2,50,C-7
2,3,45,C-7
2,4,47,C-7
3,1,42,C-7
3,2,47,C-7
3,3,47,C-7
3,4,33,C-7
4,1,45,C-7
4,2,33,C-7
4,3,47,C-7
4,4,47,C-7
5,1,47,F-7
5,2,48,F-7
5,3,50,F-7
5,4,47,F-7
6,1,50,F-7
6,2,48,F-7
6,3,34,F-7
6,4,47,F-7
7,1,45,C-7
7,2,33,C-7
7,3,45,C-7
7,4,47,C-7
8,1,42,C-7
8,2,40,C-7
8,3,47,C-7
8,4,47,C-7
9,1,43,Ab7
9,2,34,Ab7
9,3,34,Ab7
9,4,47,Ab7
10,1,51,G7
10,2,51,G7
10,3,48,G7
10,4,47,G7
11,1,45,C-7
11,2,45,C-7
11,3,44,C-7
11,4,48,C-7
12,1,45,G7
12,2,48,G7
12,3,47,G7
12,4,45,G7
13,1,42,C-7
13,2,42,C-7
13,3,50,C-7
13,4,47,C-7
14,1,48,C-7
14,2,45,C-7
14,3,34,C-7
14,4,33,C-7
15,1,40,C-7
15,2,51,C-7
15,3,47,C-7
15,4,48,C-7
16,1,45,C7
16,2,40,C7
16,3,33,C7
16,4,47,C7
17,1,47,F-7
17,2,47,F-7
17,3,42,F-7
17,4,42,F-7
18,1,42,F-7
18,2,47,F-7
18,3,47,F-7
18,4,47,F-7
19,1,47,C-7
19,2,47,C-7
19,3,42,C-7
19,4,47,C-7
20,1,42,C-7
20,2,47,C-7
20,3,47,C-7
20,4,47,C-7
21,1,47,C-7
21,2,42,C-7
21,3,41,C-7
21,4,50,C-7
22,1,47,G7
22,2,44,G7
22,3,49,G7
22,4,47,G7
23,1,34,C-7
23,2,45,C-7
23,3,47,C-7
23,4,47,C-7
24,1,34,G7
24,2,40,G7
24,3,45,G7
24,4,50,G7
25,1,50,C-7
25,2,50,C-7
25,3,51,C-7
25,4,47,C-7
26,1,49,C-7
26,2,50,C-7
26,3,47,C-7
26,4,47,C-7
27,1,34,C-7
27,2,40,C-7
27,3,45,C-7
27,4,33,C-7
28,1,40,C7
28,2,34,C7
28,3,42,C7
28,4,43,C7
29,1,47,F-
29,2,48,F-
29,3,50,F-
29,4,51,F-
30,1,50,G7
30,2,48,G7
30,3,34,G7
30,4,47,G7
31,1,45,C-7
31,2,51,C-7
31,3,50,C-7
31,4,47,C-7
32,1,47,C-7
32,2,40,C-7
32,3,45,C-7
32,4,45,C-7
33,1,47,Ab7
33,2,47,Ab7
33,3,47,Ab7
33,4,40,Ab7
34,1,47,G7
34,2,47,G7
34,3,50,G7
34,4,47,G7
35,1,42,C-7
35,2,44,C-7
35,3,47,C-7
35,4,47,C-7
36,1,49,G7
36,2,47,G7
36,3,45,G7
36,4,47,G7
37,1,45,C-7
37,2,37,C-7
37,3,50,C-7
37,4,42,C-7
38,1,50,C-7
38,2,39,C-7
38,3,50,C-7
38,4,42,C-7
39,1,50,C-7
39,2,34,C-7
39,3,50,C-7
39,4,42,C-7
40,1,47,C-7
40,2,45,C-7
40,3,45,C-7
40,4,45,C-7
41,1,50,F-7
41,2,33,F-7
41,3,33,F-7
41,4,45,F-7
42,1,45,F-7
42,2,38,F-7
42,3,42,F-7
42,4,34,F-7
43,1,45,C-7
43,2,45,C-7
43,3,47,C-7
43,4,42,C-7
44,1,42,C-7
44,2,45,C-7
44,3,47,C-7
44,4,47,C-7
45,1,42,G7
45,2,51,G7
45,3,47,G7
45,4,48,G7
46,1,45,G7
46,2,45,G7
46,3,45,G7
46,4,43,G7
47,1,44,C-7
47,2,47,C-7
47,3,47,C-7
47,4,49,C-7
48,1,42,G7
48,2,33,G7
48,3,49,G7
48,4,45,G7
49,1,47,C-7
49,2,48,C-7
49,3,34,C-7
49,4,40,C-7
50,1,34,C-7
50,2,42,C-7
50,3,47,C-7
50,4,45,C-7
51,1,47,C-7
51,2,42,C-7
51,3,34,C-7
51,4,45,C-7
52,1,47,C-7
52,2,42,C-7
52,3,37,C-7
52,4,47,C-7
53,1,47,F-7
53,2,45,F-7
53,3,34,F-7
53,4,45,F-7
54,1,42,F-7
54,2,47,F-7
54,3,52,F-7
54,4,51,F-7
55,1,50,C-7
55,2,47,C-7
55,3,34,C-7
55,4,33,C-7
56,1,45,C-7
56,2,47,C-7
56,3,51,D-7
56,4,45,D-7
57,1,45,G7
57,2,42,G7
57,3,45,G7
57,4,37,G7
58,1,45,C-7
58,2,33,C-7
58,3,37,C-7
58,4,42,C-7
59,1,42,C-7
59,2,33,C-7
59,3,33,C-7
59,4,47,C-7
60,1,45,C-7
60,2,47,C-7
60,3,47,C-7
60,4,47,C-7
61,1,47,C-7
61,2,42,C-7
61,3,47,C-7
61,4,47,C-7
62,1,47,C-7
62,2,47,C-7
62,3,42,C-7
62,4,42,C-7
63,1,49,C-7
63,2,40,C-7
63,3,47,C-7
63,4,45,C-7
64,1,48,F-7
64,2,47,F-7
64,3,47,F-7
64,4,48,F-7
65,1,47,G7
65,2,43,G7
65,3,47,C-7
65,4,47,C-7
66,1,42,C-7
66,2,48,C-7
66,3,47,C-7
66,4,47,C-7
67,1,47,Do7
67,2,45,Do7
67,3,47,Do7
67,4,52,Do7
68,1,45,G7
68,2,33,G7
68,3,47,G7
68,4,34,G7
69,1,33,C-7
69,2,51,C-7
69,3,45,C-7
69,4,45,C-7
70,1,47,G7
70,2,47,G7
70,3,40,G7
70,4,45,G7
71,1,47,C-7
71,2,47,C-7
71,3,40,C-7
71,4,45,C-7
72,1,45,C-7
72,2,45,C-7
72,3,50,C-7
72,4,47,C-7
73,1,47,C-7
73,2,34,C-7
73,3,45,C-7
73,4,50,C-7
74,1,50,C-7
74,2,40,C-7
74,3,42,C-7
74,4,42,C-7
75,1,42,F-7
75,2,41,F-7
75,3,47,F-7
75,4,50,F-7
76,1,50,F-7
76,2,51,F-7
76,3,51,F-7
76,4,47,F-7
77,1,47,C-7
77,2,47,C-7
77,3,47,C-7
77,4,45,C-7
78,1,45,C-7
78,2,50,C-7
78,3,50,C-7
78,4,44,C-7
79,1,47,G7
79,2,47,G7
79,3,47,G7
79,4,45,G7
80,1,47,G7
80,2,47,G7
80,3,47,G7
80,4,47,G7
81,1,47,C-7
81,2,45,C-7
81,3,44,C-7
81,4,45,C-7
82,1,47,G7
82,2,47,G7
82,3,45,G7
82,4,47,G7
83,1,49,C-7
83,2,51,C-7
83,3,51,C-7
83,4,51,C-7
84,1,51,C-7
84,2,51,C-7
84,3,51,C-7
84,4,51,C-7
85,1,47,C-7
85,2,47,C-7
85,3,44,C-7
85,4,47,C-7
86,1,40,C-7
86,2,33,C-7
86,3,47,C-7
86,4,49,C-7
87,1,40,F-7
87,2,45,F-7
87,3,42,F-7
87,4,45,F-7
88,1,45,F-7
88,2,47,F-7
88,3,47,F-7
88,4,50,F-7
89,1,51,C-7
89,2,45,C-7
89,3,45,C-7
89,4,47,C-7
90,1,34,C-7
90,2,45,C-7
90,3,45,C-7
90,4,34,C-7
91,1,51,G7
91,2,42,G7
91,3,45,G7
91,4,47,G7
92,1,33,C-7
92,2,33,C-7
92,3,45,C-7
92,4,47,C-7
93,1,44,C-7
93,2,49,C-7
93,3,40,C-7
93,4,33,C-7
94,1,51,G7
94,2,50,G7
94,3,47,G7
94,4,50,G7
95,1,50,C-7
95,2,50,C-7
