bar,beat,note,chord
1,1,41,Bb
1,2,37,Bb
1,3,52,F/A
1,4,38,F/A
2,1,38,G-
2,2,50,G-
2,3,48,G-/F
2,4,48,G-/F
3,1,50,Eb/G
3,2,50,Eb/G
3,3,48,Bb/F
3,4,48,Bb/F
4,1,48,F
4,2,48,F
4,3,48,F
4,4,48,F7
5,1,48,Bb
5,2,48,Bb
5,3,52,F/A
5,4,50,F/A
6,1,41,G-
6,2,50,G-
6,3,48,G-/F
6,4,48,G-/F
7,1,48,Eb/G
7,2,50,Eb/G
7,3,48,Bb/F
7,4,48,Bb/F
8,1,48,F
8,2,48,F
8,3,48,F#o
8,4,49,F#o
9,1,50,G-
9,2,50,G-
9,3,50,G-
9,4,50,G-
10,1,37,D/F#
10,2,37,D/F#
10,3,37,D/F#
10,4,37,D/F#
11,1,48,F-
11,2,48,F-
11,3,48,F-
11,4,48,F-
12,1,50,G7
12,2,50,G7
12,3,52,G7
12,4,42,G7
13,1,43,C-
13,2,42,C-
13,3,42,C-
13,4,43,C-
14,1,48,Fsus
14,2,48,Fsus
14,3,48,Fsus
14,4,48,Fsus
15,1,41,Bb
15,2,37,Bb
15,3,52,F/A
15,4,52,F/A
16,1,50,G-
16,2,50,G-
16,3,48,G-/F
16,4,48,G-/F
17,1,50,Eb/G
17,2,50,Eb/G
17,3,48,Fsus
17,4,48,F
18,1,41,Bb
18,2,51,Bb
18,3,51,Absus7
18,4,51,Ab7
19,1,44,Db
19,2,44,Db
19,3,43,Co
19,4,41,Co
20,1,41,Bb-
20,2,41,Bb-
20,3,37,Eb/G
20,4,51,Eb/G
21,1,51,Ab
21,2,51,Ab
21,3,50,Eb/G
21,4,43,C
22,1,48,F-
22,2,48,F-
22,3,51,Ab
22,4,51,Ab
23,1,44,Db
23,2,44,Db
23,3,43,Co
23,4,42,Co
24,1,41,Bb-
24,2,41,Bb-
24,3,37,Eb/G
24,4,51,Eb/G
25,1,51,Ab
25,2,51,Ab
25,3,50,Go
25,4,50,Go
26,1,48,F7
26,2,48,F7
26,3,48,F7
26,4,48,F7
27,1,41,Bb
27,2,41,Bb
27,3,52,F/A
27,4,50,F/A
28,1,50,G-
28,2,48,G-
28,3,48,G-/F
28,4,48,G-/F
29,1,50,Eb/G
29,2,50,Eb/G
29,3,48,Fsus
29,4,48,Fsus
30,1,48,F
30,2,48,F
30,3,48,F
30,4,48,F
31,1,41,Bb
31,2,41,Bb
31,3,52,F/A
31,4,50,F/A
32,1,50,G-
32,2,37,G-
32,3,48,G-/F
32,4,48,G-/F
33,1,50,Eb/G
33,2,48,Eb/G
33,3,48,Fsus
33,4,48,Fsus
34,1,48,F
34,2,48,F
34,3,48,F
34,4,37,F#o
35,1,50,G-
35,2,50,G-
35,3,50,G-
35,4,50,G-
