bar,beat,note,chord
1,1,42,Eb
1,2,42,Eb
1,3,43,Eb
1,4,42,Eb
2,1,42,Eb
2,2,42,Eb
2,3,47,Eb
2,4,43,Eb
3,1,47,Eb
3,2,47,Eb
3,3,42,Eb
3,4,42,Eb
4,1,42,Eb7
4,2,47,Eb7
4,3,47,Eb7
4,4,47,Eb7
5,1,42,Ab
5,2,47,Ab
5,3,42,Ab
5,4,42,Ab
6,1,51,Ab
6,2,47,Ab
6,3,47,Ab
6,4,47,Ab
7,1,50,G7
7,2,47,G7
7,3,45,G7
7,4,45,G7
8,1,50,G7
8,2,48,G7
8,3,48,G7
8,4,48,G7
9,1,49,Eb
9,2,48,Eb
9,3,42,Eb
9,4,48,Eb
10,1,42,Eb
10,2,48,Eb
10,3,42,Eb
10,4,47,Eb
11,1,47,Eb
11,2,47,Eb7
11,3,44,D7
11,4,44,Db7
12,1,43,C7
12,2,42,C7
12,3,50,C7
12,4,43,C7
13,1,47,F-7
13,2,48,F-7
13,3,48,F-7
13,4,47,F-7
14,1,47,Bb7
14,2,47,Bb7
14,3,42,Bb7
14,4,47,Bb7
15,1,47,Eb
15,2,37,Eb
15,3,48,Eb
15,4,47,Eb
16,1,48,Bb7
16,2,37,Bb7
16,3,48,Bb7
16,4,47,Bb7
17,1,47,Eb
17,2,48,Eb
17,3,42,Eb
