bar,beat,note,chord
1,1,38,Fm7b5
1,2,37,Fm7b5
1,3,37,Fm7b5
1,4,50,Fm7b5
2,1,37,Bb79b
2,2,40,Bb79b
2,3,41,Bb79b
2,4,50,Bb79b
3,1,45,Eb-7
3,2,48,Eb-7
3,3,49,Eb-7
3,4,50,Eb-7
4,1,50,Ab7
4,2,40,Ab7
4,3,45,Ab7
4,4,43,Ab7
5,1,42,Dbo7
5,2,47,Dbo7
5,3,37,Db6
5,4,38,Db6
6,1,39,Dbj7
6,2,43,Dbj7
6,3,45,Dbj7
6,4,50,Dbj7
7,1,51,Db-7
7,2,45,Db-7
7,3,44,Db-7
7,4,37,Db-7
8,1,49,Gb7
8,2,49,Gb7
8,3,37,Gb7
8,4,37,Gb7
9,1,37,Fm7b5
9,2,37,Fm7b5
9,3,37,Fm7b5
9,4,37,Fm7b5
10,1,50,Bb79b
10,2,50,Bb79b
10,3,50,Bb79b
10,4,50,Bb79b
11,1,47,Eb-7
11,2,48,Eb-7
11,3,49,Eb-7
11,4,50,Eb-7
12,1,51,Ab7
12,2,40,Ab7
12,3,40,Ab7
12,4,45,Ab7
13,1,44,Dbo7
13,2,48,Dbo7
13,3,48,Db6
13,4,50,Db6
14,1,51,Dbj7
14,2,42,Dbj7
14,3,37,Dbj7
14,4,50,Dbj7
15,1,51,Ab-7
15,2,37,Ab-7
15,3,37,Db7
15,4,37,Db7
16,1,37,Ab-7
16,2,37,Ab-7
16,3,37,Db7
16,4,37,Db7
17,1,42,G7alt
17,2,37,G7alt
17,3,37,G7alt
17,4,50,G7alt
18,1,37,C79b
18,2,40,C79b
18,3,45,C79b
18,4,50,C79b
19,1,49,Fj7
19,2,40,Fj7
19,3,45,Fj7
19,4,44,Fj7
20,1,43,Fj7
20,2,47,Fj7
20,3,49,Fj7
20,4,38,Fj7
21,1,38,Ab7alt
21,2,42,Ab7alt
21,3,38,Ab7alt
21,4,45,Ab7alt
22,1,50,Db79b
22,2,50,Db79b
22,3,50,Db79b
22,4,50,Db79b
23,1,37,Gb-7
23,2,37,Gb-7
23,3,37,Gb-7
23,4,50,Gb-7
24,1,51,Ab7
24,2,50,Ab7
24,3,49,Ab7
24,4,37,Ab7
25,1,48,Fm7b5
25,2,50,Fm7b5
25,3,51,Fm7b5
25,4,37,Fm7b5
26,1,40,Bb79b
26,2,40,Bb79b
26,3,41,Bb79b
26,4,45,Bb79b
27,1,45,Eb-7
27,2,47,Eb-7
27,3,49,Eb-7
27,4,50,Eb-7
28,1,50,Ab7
28,2,37,Ab7
28,3,37,Ab7
28,4,50,Ab7
29,1,50,Dbo7
29,2,43,Dbo7
29,3,44,Dbo7
29,4,37,Dbo7
30,1,50,Db6
30,2,44,Db6
30,3,44,Db6
30,4,50,Db6
31,1,50,Dbo
31,2,50,Dbo
31,3,43,Dbo
31,4,50,Dbo
32,1,50,Db6
32,2,44,Db6
32,3,37,Db6
32,4,38,Db6
33,1,48,Fm7b5
33,2,40,Fm7b5
33,3,40,Fm7b5
33,4,40,Fm7b5
34,1,41,Bb79b
34,2,43,Bb79b
34,3,44,Bb79b
34,4,45,Bb79b
35,1,49,Eb-7
35,2,48,Eb-7
35,3,49,Eb-7
35,4,50,Eb-7
36,1,51,Ab7
36,2,52,Ab7
36,3,40,Ab7
36,4,45,Ab7
37,1,44,Dbo
37,2,48,Dbo
37,3,49,Db6
37,4,37,Db6
38,1,37,Dbj7
38,2,37,Dbj7
38,3,37,Dbj7
38,4,37,Dbj7
39,1,37,Db-7
39,2,37,Db-7
39,3,37,Db-7
39,4,37,Db-7
40,1,49,Gb7
40,2,37,Gb7
40,3,38,Gb7
40,4,37,Gb7
41,1,37,Fm7b5
41,2,40,Fm7b5
41,3,37,Fm7b5
41,4,37,Fm7b5
42,1,37,Bb79b
42,2,40,Bb79b
42,3,41,Bb79b
42,4,45,Bb79b
43,1,42,Dbj7
43,2,42,Dbj7
43,3,47,Dbj7
43,4,42,Dbj7
44,1,40,Ab7
44,2,47,Ab7
44,3,45,Ab7
44,4,43,Ab7
45,1,44,Dbo
45,2,48,Dbo
45,3,48,Db6
45,4,50,Db6
46,1,51,Dbj7
46,2,50,Dbj7
46,3,37,Dbj7
46,4,37,Dbj7
47,1,49,Ab-7
47,2,51,Ab-7
47,3,37,Db7
47,4,37,Db7
48,1,37,Ab-7
48,2,37,Ab-7
48,3,37,Db7
48,4,49,Db7
49,1,37,G7alt
49,2,50,G7alt
49,3,37,G7alt
49,4,50,G7alt
50,1,43,C79b
50,2,49,C79b
50,3,47,C79b
50,4,50,C79b
51,1,48,Fj7
51,2,50,Fj7
51,3,37,Fj7
51,4,37,Fj7
52,1,37,Fj7
52,2,50,Fj7
52,3,50,Fj7
52,4,37,Fj7
53,1,50,Ab7alt
53,2,42,Ab7alt
53,3,42,Ab7alt
53,4,37,Ab7alt
54,1,37,Db79b
54,2,50,Db79b
54,3,37,Db79b
54,4,50,Db79b
55,1,37,Gb-7
55,2,50,Gb-7
55,3,49,Gb-7
55,4,50,Gb-7
56,1,50,Ab7
56,2,37,Ab7
56,3,37,Ab7
56,4,37,Ab7
57,1,49,Fm7b5
57,2,50,Fm7b5
57,3,51,Fm7b5
57,4,37,Fm7b5
58,1,37,Bb79b
58,2,40,Bb79b
58,3,41,Bb79b
58,4,45,Bb79b
59,1,45,Eb-7
59,2,48,Eb-7
59,3,37,Eb-7
59,4,37,Eb-7
60,1,37,Ab7
60,2,37,Ab7
60,3,40,Ab7
60,4,45,Ab7
61,1,50,Dbo
61,2,50,Dbo
61,3,37,Dbo
61,4,50,Dbo
62,1,50,Db6
62,2,50,Db6
62,3,37,Db6
62,4,37,Db6
63,1,50,Db-7
63,2,43,Db-7
63,3,43,Db-7
63,4,44,Db-7
64,1,50,Db6
64,2,50,Db6
64,3,50,Db6
64,4,49,Db6
65,1,37,Db6
65,2,38,Db6
65,3,38,Db6
65,4,40,Db6
66,1,41,Fm7b5
66,2,43,Fm7b5
