bar,beat,note,chord
1,1,38,Eb-7
1,2,42,Eb-7
1,3,51,Ab7
1,4,45,Ab7
2,1,44,Db-7
2,2,50,Db-7
2,3,44,Gb7
2,4,44,Gb7
3,1,43,Bj7
3,2,49,Bj7
3,3,49,Bj7
3,4,49,Bj7
4,1,37,F-7
4,2,47,F-7
4,3,42,Bb7
4,4,45,Bb7
5,1,45,Eb-7
5,2,49,Eb-7
5,3,49,Eb-7
5,4,51,Eb-7
6,1,37,B7
6,2,47,B7
6,3,37,Bb7
6,4,44,Bb7
7,1,49,Ebj7
7,2,37,Ebj7
7,3,50,Ebj7
7,4,38,Ebj7
8,1,41,Ebj7
8,2,51,Ebj7
8,3,50,Ebj7
8,4,47,Ebj7
9,1,45,Eb-7
9,2,50,Eb-7
9,3,51,Ab7
9,4,44,Ab7
10,1,44,Db-7
10,2,44,Db-7
10,3,49,Gb7
10,4,50,Gb7
11,1,43,Bj7
11,2,49,Bj7
11,3,49,Bj7
11,4,48,Bj7
12,1,37,F-7
12,2,48,F-7
12,3,40,Bb7
12,4,44,Bb7
13,1,47,Eb-7
13,2,48,Eb-7
13,3,49,Eb-7
13,4,51,Eb-7
14,1,40,B7
14,2,47,B7
14,3,47,Bb7
14,4,47,Bb7
15,1,47,Ebj7
15,2,49,Ebj7
15,3,50,Ebj7
15,4,50,Ebj7
16,1,40,Ebj7
16,2,40,Ebj7
16,3,37,Ebj7
16,4,42,Ebj7
17,1,37,Bb-7
17,2,48,Bb-7
17,3,48,Bb-7
17,4,50,Bb-7
18,1,41,Eb7
18,2,45,Eb7
18,3,34,Eb7
18,4,37,Eb7
19,1,51,Abj7
19,2,51,Abj7
19,3,48,Abj7
19,4,48,Abj7
20,1,49,Abj7
20,2,50,Abj7
20,3,51,Abj7
20,4,51,Abj7
21,1,51,Ab-7
21,2,41,Ab-7
21,3,51,Ab-7
21,4,44,Ab-7
22,1,44,Db7
22,2,51,Db7
22,3,44,Db7
22,4,37,Db7
23,1,49,Gbj7
23,2,49,Gbj7
23,3,44,Gbj7
23,4,44,Gbj7
24,1,48,F-7
24,2,49,F-7
24,3,47,Bb7
24,4,47,Bb7
25,1,49,Eb-7
25,2,37,Eb-7
25,3,51,Ab7
25,4,44,Ab7
26,1,44,Db-7
26,2,44,Db-7
26,3,49,Gb7
26,4,37,Gb7
27,1,50,Bj7
27,2,50,Bj7
27,3,38,Bj7
27,4,49,Bj7
28,1,50,F-7
28,2,47,F-7
28,3,41,Bb7
28,4,45,Bb7
29,1,37,Eb-7
29,2,48,Eb-7
29,3,49,Eb-7
29,4,51,Eb-7
30,1,37,B7
30,2,37,B7
30,3,41,Bb7
30,4,45,Bb7
31,1,50,Ebj7
31,2,50,Ebj7
31,3,47,Ebj7
31,4,38,Ebj7
32,1,50,Ebj7
32,2,51,Ebj7
32,3,45,Ebj7
32,4,33,Ebj7
33,1,38,Eb-7
33,2,37,Eb-7
33,3,51,Ab7
33,4,44,Ab7
34,1,44,Db-7
34,2,44,Db-7
34,3,37,Gb7
34,4,49,Gb7
35,1,50,Bj7
35,2,37,Bj7
35,3,49,Bj7
35,4,47,Bj7
36,1,37,F-7
36,2,49,F-7
36,3,48,Bb7
36,4,44,Bb7
37,1,49,Eb-7
37,2,49,Eb-7
37,3,48,Eb-7
37,4,51,Eb-7
38,1,37,B7
38,2,47,B7
38,3,47,Bb7
38,4,47,Bb7
39,1,45,Ebj7
39,2,48,Ebj7
39,3,50,Ebj7
39,4,51,Ebj7
40,1,37,Ebj7
40,2,48,Ebj7
40,3,37,Ebj7
40,4,37,Ebj7
41,1,37,Eb-7
41,2,49,Eb-7
41,3,38,Ab7
41,4,49,Ab7
42,1,37,Db-7
42,2,44,Db-7
42,3,37,Gb7
42,4,37,Gb7
43,1,37,Bj7
43,2,49,Bj7
43,3,49,Bj7
43,4,49,Bj7
44,1,37,F-7
44,2,49,F-7
44,3,47,Bb7
44,4,47,Bb7
45,1,34,Eb-7
45,2,49,Eb-7
45,3,49,Eb-7
45,4,49,Eb-7
46,1,49,B7
46,2,49,B7
46,3,47,Bb7
46,4,47,Bb7
47,1,47,Ebj7
47,2,50,Ebj7
47,3,47,Ebj7
47,4,51,Ebj7
48,1,50,Ebj7
48,2,48,Ebj7
48,3,47,Ebj7
48,4,44,Ebj7
49,1,45,Bb-7
49,2,47,Bb-7
49,3,49,Bb-7
49,4,51,Bb-7
50,1,37,Eb7
50,2,45,Eb7
50,3,45,Eb7
50,4,37,Eb7
51,1,51,Abj7
51,2,40,Abj7
51,3,51,Abj7
51,4,50,Abj7
52,1,51,Abj7
52,2,37,Abj7
52,3,51,Abj7
52,4,50,Abj7
53,1,51,Ab-7
53,2,37,Ab-7
53,3,51,Ab-7
53,4,44,Ab-7
54,1,44,Db7
54,2,44,Db7
54,3,51,Db7
54,4,51,Db7
55,1,37,Gbj7
55,2,44,Gbj7
55,3,44,Gbj7
55,4,50,Gbj7
56,1,48,F-7
56,2,37,F-7
56,3,37,Bb7
56,4,37,Bb7
57,1,42,Eb-7
57,2,40,Eb-7
57,3,51,Ab7
57,4,44,Ab7
58,1,44,Db-7
58,2,44,Db-7
58,3,37,Gb7
58,4,50,Gb7
59,1,49,Bj7
59,2,49,Bj7
59,3,49,Bj7
59,4,49,Bj7
60,1,37,F-7
60,2,48,F-7
60,3,37,Bb7
60,4,45,Bb7
61,1,49,Eb-7
61,2,48,Eb-7
61,3,49,Eb-7
61,4,49,Eb-7
62,1,37,B7
62,2,37,B7
62,3,47,Bb7
62,4,47,Bb7
63,1,45,Ebj7
63,2,49,Ebj7
63,3,50,Ebj7
63,4,51,Ebj7
64,1,42,Ebj7
64,2,51,Ebj7
64,3,49,Ebj7
64,4,47,Ebj7
65,1,50,Eb-7
65,2,41,Eb-7
65,3,51,Ab7
65,4,45,Ab7
66,1,44,Db-7
