bar,beat,note,chord,replaced,original_value
1,1,42,Dbj7,False,
1,2,37,Dbj7,False,
1,3,42,Dbj7,False,
1,4,42,Dbj7,False,
2,1,48,F-7,False,
2,2,48,F-7,False,
2,3,41,Bb7,False,
2,4,41,Bb7,False,
3,1,37,Eb7,False,
3,2,37,Eb7,False,
3,3,41,Eb7,False,
3,4,41,Eb7,False,
4,1,48,Eb7,False,
4,2,42,Eb7,False,
4,3,41,Eb7,False,
4,4,41,Eb7,False,
5,1,45,Eb-7,False,
5,2,37,Eb-7,False,
5,3,45,Eb-7,False,
5,4,37,Eb-7,False,
6,1,48,F7,False,
6,2,41,Bb7,False,
6,3,42,Eb7,False,
6,4,51,Ab7,False,
7,1,44,Db6,False,
7,2,48,Db6,False,
7,3,41,Bb-7,False,
7,4,41,Bb-7,False,
8,1,42,Eb-7,False,
8,2,37,Eb-7,False,
8,3,51,Ab7,False,
8,4,38,Ab7,False,
9,1,44,Dbj7,False,
9,2,37,Dbj7,False,
9,3,51,Dbj7,False,
9,4,44,Dbj7,False,
10,1,48,Bb-7,False,
10,2,42,Bb-7,False,
10,3,41,Bb-7,False,
10,4,41,Bb-7,False,
11,1,42,Eb7,False,
11,2,37,Eb7,False,
11,3,37,Eb7,False,
11,4,41,Eb7,False,
12,1,37,Eb7,False,
12,2,37,Eb7,False,
12,3,37,Eb7,False,
12,4,37,Eb7,False,
13,1,42,Eb-7,False,
13,2,37,Eb-7,False,
13,3,41,Eb-7,False,
13,4,41,Eb-7,False,
14,1,48,F7,False,
14,2,41,Bb7,False,
14,3,42,Eb7,False,
14,4,51,Ab7,False,
15,1,44,Db6,False,
15,2,44,Db6,False,
15,3,37,Db6,True,49
15,4,39,Db6,False,
16,1,44,G7911#,False,
16,2,43,G7911#,False,
16,3,44,G7911#,False,
16,4,43,G7911#,False,
17,1,37,Gbj7,False,
17,2,48,Gbj7,False,
17,3,44,Gbj7,False,
17,4,44,Gbj7,False,
18,1,37,F#j7,False,
18,2,37,F#j7,False,
18,3,44,F#j7,False,
18,4,44,F#j7,False,
19,1,42,Gb-6,False,
19,2,48,Gb-6,False,
19,3,37,Gb-6,False,
19,4,37,Gb-6,False,
20,1,42,B7,False,
20,2,42,B7,False,
20,3,42,B7,False,
20,4,40,B7,False,
21,1,44,Dbj7,False,
21,2,43,Dbj7,False,
21,3,39,B7,False,
21,4,37,B7,False,
22,1,48,F-7,False,
22,2,48,F-7,False,
22,3,41,Bb7,False,
22,4,41,Bb7,False,
23,1,48,Eb-7,False,
23,2,45,Eb-7,False,
23,3,41,Eb-7,False,
23,4,41,Eb-7,False,
24,1,52,Ab7,False,
24,2,40,Ab7,False,
24,3,51,Ab7,False,
24,4,51,Ab7,False,
25,1,44,Dbj7,False,
25,2,44,Dbj7,False,
25,3,51,Dbj7,False,
25,4,37,Dbj7,False,
26,1,48,Bb-7,False,
26,2,42,Bb-7,False,
26,3,41,Bb-7,False,
26,4,37,Bb-7,False,
27,1,37,Eb7,False,
27,2,37,Eb7,False,
27,3,41,Eb7,False,
27,4,41,Eb7,False,
28,1,42,Eb7,False,
28,2,37,Eb7,False,
28,3,41,Eb7,False,
28,4,42,Eb7,False,
29,1,37,Eb-7,False,
29,2,48,Eb-7,False,
29,3,42,Eb-7,False,
29,4,42,Eb-7,False,
30,1,48,F7,False,
30,2,41,Bb7,False,
30,3,43,Eb7,False,
30,4,51,Ab7,False,
31,1,44,Db6,False,
31,2,44,Db6,False,
31,3,37,Db6,False,
31,4,37,Db6,False,
32,1,44,Eb-7,False,
32,2,38,Eb-7,False,
32,3,50,Ab7,False,
32,4,38,Ab7,False,
33,1,37,Gbj7,False,
33,2,37,Gbj7,False,
33,3,44,Gbj7,False,
33,4,44,Gbj7,False,
34,1,49,Gbj7,False,
34,2,44,Gbj7,False,
34,3,44,Gbj7,False,
34,4,44,Gbj7,False,
35,1,42,Gb-6,False,
35,2,37,Gb-6,False,
35,3,49,Gb-6,False,
35,4,37,Gb-6,False,
36,1,42,B7,False,
36,2,37,B7,False,
36,3,45,B7,False,
36,4,45,B7,False,
37,1,44,Dbj7,False,
37,2,38,Dbj7,True,43
37,3,39,B7,False,
37,4,37,B7,False,
38,1,48,F-7,False,
38,2,48,F-7,False,
38,3,41,Bb7,False,
38,4,42,Bb7,False,
39,1,37,Eb-7,False,
39,2,37,Eb-7,False,
39,3,37,Eb-7,False,
39,4,42,Eb-7,False,
40,1,40,Ab7,False,
40,2,52,Ab7,False,
40,3,39,Ab7,False,
40,4,42,Ab7,False,
41,1,44,Dbj7,False,
41,2,44,Dbj7,False,
41,3,39,Dbj7,False,
41,4,48,Dbj7,False,
42,1,48,Bb-7,False,
42,2,43,Bb-7,False,
42,3,41,Bb-7,False,
42,4,41,Bb-7,False,
43,1,42,Eb7,False,
43,2,43,Eb7,False,
43,3,41,Eb7,False,
43,4,45,Eb7,False,
