bar,beat,note,chord,replaced,original_value
1,1,37,F7,False,
1,2,52,F7,False,
1,3,43,F7,False,
1,4,48,F7,False,
2,1,41,Bb7,False,
2,2,50,Bb7,False,
2,3,42,Bb7,False,
2,4,45,Bb7,False,
3,1,43,F7,False,
3,2,48,F7,False,
3,3,37,F7,False,
3,4,37,F7,False,
4,1,43,F7,False,
4,2,50,F7,False,
4,3,48,F7,False,
4,4,37,F7,False,
5,1,41,Bb7,False,
5,2,48,Bb7,False,
5,3,41,Bb7,False,
5,4,51,Bb7,False,
6,1,50,Bb7,False,
6,2,48,Bb7,False,
6,3,41,Bb7,False,
6,4,42,Bb7,False,
7,1,43,F7,False,
7,2,52,F7,False,
7,3,43,F7,False,
7,4,48,F7,False,
8,1,37,A-7,False,
8,2,48,A-7,False,
8,3,45,D7,False,
8,4,49,D7,False,
9,1,50,G-7,False,
9,2,41,G-7,False,
9,3,52,G-7,False,
9,4,51,G-7,False,
10,1,50,C7,False,
10,2,43,C7,False,
10,3,47,C7,False,
10,4,50,C7,False,
11,1,48,F7,False,
11,2,39,F7,True,52
11,3,45,F7,False,
11,4,42,F7,False,
12,1,43,G-7,False,
12,2,50,G-7,False,
12,3,50,C7,False,
12,4,43,C7,False,
13,1,48,F7,False,
13,2,52,F7,False,
13,3,43,F7,False,
13,4,42,F7,False,
14,1,41,Bb7,False,
14,2,51,Bb7,False,
14,3,50,Bb7,False,
14,4,47,Bb7,False,
15,1,48,F7,False,
15,2,52,F7,False,
15,3,41,F7,False,
15,4,42,F7,False,
16,1,43,F7,False,
16,2,47,F7,False,
16,3,48,F7,False,
16,4,48,F7,False,
17,1,41,Bb7,False,
17,2,45,Bb7,False,
17,3,48,Bb7,False,
17,4,37,Bb7,False,
18,1,41,Bb7,False,
18,2,48,Bb7,False,
18,3,41,Bb7,False,
18,4,42,Bb7,False,
19,1,43,F7,False,
19,2,52,F7,False,
19,3,43,F7,False,
19,4,48,F7,False,
20,1,37,A-7,False,
20,2,42,A-7,False,
20,3,33,D7,False,
20,4,49,D7,False,
21,1,50,G-7,False,
21,2,38,G-7,False,
21,3,37,G-7,False,
21,4,37,G-7,False,
22,1,43,C7,False,
22,2,44,C7,False,
22,3,37,C7,False,
