bar,beat,note,chord,replaced,original_value
1,1,49,Ebj7,False,
1,2,50,Ebj7,False,
1,3,51,Ebj7,False,
1,4,40,Ebj7,False,
2,1,41,F-,False,
2,2,42,F-,False,
2,3,44,Bb7,False,
2,4,45,Bb7,False,
3,1,47,Ebj7,False,
3,2,47,Ebj7,False,
3,3,48,Ebj7,False,
3,4,47,Ebj7,False,
4,1,42,Eb-,False,
4,2,41,Eb-,False,
4,3,51,Ab7,False,
4,4,43,Ab7,False,
5,1,44,Dbj7,False,
5,2,42,Dbj7,False,
5,3,42,Dbj7,False,
5,4,44,Dbj7,False,
6,1,50,Go,False,
6,2,42,Go,False,
6,3,45,C7,True,44
6,4,37,C7,False,
7,1,38,Fj7,False,
7,2,48,Fj7,False,
7,3,43,Fj7,False,
7,4,38,Fj7,False,
8,1,42,Fo,False,
8,2,38,Fo,False,
8,3,41,Bb7,False,
8,4,38,Bb7,False,
9,1,37,Ebj7,False,
9,2,44,Ebj7,False,
9,3,43,Ebj7,False,
9,4,42,Ebj7,False,
10,1,41,F-,False,
10,2,51,F-,False,
10,3,50,Bb7,False,
10,4,48,Bb7,False,
11,1,42,Ebj7,False,
11,2,42,Ebj7,False,
11,3,43,Ebj7,False,
11,4,45,Ebj7,False,
12,1,42,Eb-,False,
12,2,40,Eb-,False,
12,3,39,Ab7,False,
12,4,44,Ab7,False,
13,1,44,Dbj7,False,
13,2,44,Dbj7,False,
13,3,51,Dbj7,False,
13,4,44,Dbj7,False,
14,1,50,Go,False,
14,2,42,Go,False,
14,3,43,C7,False,
14,4,47,C7,False,
15,1,48,Fj7,False,
15,2,38,Fj7,False,
15,3,43,Fj7,False,
15,4,48,Fj7,False,
16,1,42,Bb79,False,
16,2,51,Bb79,False,
16,3,41,Eb7,False,
16,4,38,Eb7,False,
17,1,51,Abj7,False,
17,2,37,Abj7,False,
17,3,41,Abj7,False,
17,4,37,Abj7,False,
18,1,51,Abj7,False,
18,2,42,Abj7,False,
18,3,40,Abj7,False,
18,4,39,Abj7,False,
19,1,39,Ab-,False,
19,2,44,Ab-,False,
19,3,44,Ab-,False,
19,4,42,Ab-,False,
20,1,41,Db7,False,
20,2,42,Db7,False,
20,3,51,Db7,False,
20,4,44,Db7,False,
21,1,48,Gbj7,False,
21,2,49,Gbj7,False,
21,3,41,Gbj7,False,
21,4,41,Gbj7,False,
22,1,43,Gbj7,True,44
22,2,51,Gbj7,False,
22,3,37,Gbj7,False,
22,4,43,Gbj7,False,
23,1,48,F-,False,
23,2,43,F-,False,
23,3,43,F-,False,
23,4,48,F-,False,
24,1,42,Bb7,False,
24,2,51,Bb7,False,
24,3,41,Bb7,False,
24,4,47,Bb7,False,
25,1,49,Ebj7,False,
25,2,50,Ebj7,False,
25,3,43,Ebj7,False,
25,4,40,Ebj7,False,
26,1,37,F-,False,
26,2,43,F-,False,
26,3,43,Bb7,False,
26,4,48,Bb7,False,
27,1,42,Ebj7,False,
27,2,43,Ebj7,False,
27,3,43,Ebj7,False,
27,4,45,Ebj7,False,
28,1,45,Eb-,False,
28,2,40,Eb-,False,
28,3,39,Ab7,False,
28,4,44,Ab7,False,
29,1,44,Dbj7,False,
29,2,44,Dbj7,False,
29,3,51,Dbj7,False,
29,4,44,Dbj7,False,
30,1,50,Go,False,
30,2,42,Go,False,
30,3,44,C7,False,
30,4,44,C7,False,
31,1,48,Fj7,False,
31,2,40,Fj7,False,
31,3,43,Fj7,False,
31,4,48,Fj7,False,
32,1,42,Bb79,False,
32,2,38,Bb79,False,
32,3,41,Bb79,False,
32,4,47,Bb79,False,
33,1,42,Eb7,False,
33,2,41,Eb7,False,
33,3,45,D7,False,
33,4,45,D7,False,
34,1,44,C7,False,
34,2,43,C7,False,
34,3,44,F-,False,
34,4,47,F-,False,
35,1,37,Bb7,False,
35,2,40,Bb7,False,
35,3,42,Ebj7,False,
35,4,45,Ebj7,False,
36,1,42,Bb7,False,
36,2,50,Bb7,False,
36,3,43,Bb7,False,
36,4,42,Bb7,False,
37,1,42,Ebj7,False,
37,2,42,Ebj7,False,
37,3,43,Ebj7,False,
37,4,45,Ebj7,False,
38,1,49,F-,False,
38,2,42,F-,False,
38,3,44,Bb7,False,
38,4,44,Bb7,False,
39,1,38,Ebj7,False,
39,2,41,Ebj7,False,
39,3,37,Ebj7,False,
39,4,37,Ebj7,False,
40,1,38,Eb-,False,
40,2,41,Eb-,False,
40,3,51,Ab7,False,
40,4,44,Ab7,False,
41,1,44,Dbj7,False,
41,2,42,Dbj7,False,
41,3,42,Dbj7,False,
41,4,44,Dbj7,False,
42,1,50,Go,False,
42,2,42,Go,False,
42,3,42,C7,False,
42,4,37,C7,False,
43,1,37,Fj7,False,
43,2,48,Fj7,False,
43,3,43,Fj7,False,
43,4,42,Fj7,False,
44,1,42,Fo,False,
44,2,38,Fo,False,
44,3,41,Bb7,False,
44,4,37,Bb7,False,
45,1,44,Ebj7,False,
45,2,44,Ebj7,False,
45,3,43,Ebj7,False,
45,4,42,Ebj7,False,
46,1,41,F-,False,
46,2,39,F-,True,51
46,3,38,Bb7,False,
46,4,48,Bb7,False,
47,1,42,Ebj7,False,
47,2,42,Ebj7,False,
47,3,43,Ebj7,False,
47,4,45,Ebj7,False,
48,1,45,Eb-,False,
48,2,40,Eb-,False,
48,3,40,Ab7,False,
48,4,44,Ab7,False,
49,1,44,Dbj7,False,
49,2,48,Dbj7,False,
49,3,51,Dbj7,False,
49,4,44,Dbj7,False,
50,1,50,Go,False,
50,2,42,Go,False,
50,3,44,C7,False,
50,4,44,C7,False,
51,1,48,Fj7,False,
51,2,51,Fj7,False,
51,3,43,Fj7,False,
51,4,48,Fj7,False,
52,1,42,Bb79,False,
52,2,38,Bb79,False,
52,3,41,Eb7,False,
52,4,40,Eb7,False,
53,1,39,Abj7,False,
53,2,44,Abj7,False,
53,3,44,Abj7,False,
53,4,45,Abj7,False,
54,1,47,Abj7,False,
54,2,47,Abj7,False,
54,3,48,Abj7,False,
54,4,50,Abj7,False,
55,1,51,Ab-,False,
55,2,52,Ab-,False,
55,3,41,Ab-,False,
55,4,37,Ab-,False,
56,1,51,Db7,False,
56,2,45,Db7,False,
56,3,44,Db7,False,
56,4,48,Db7,False,
57,1,49,Gbj7,False,
57,2,41,Gbj7,False,
57,3,42,Gbj7,False,
57,4,43,Gbj7,False,
58,1,44,Gbj7,False,
58,2,44,Gbj7,False,
58,3,37,Gbj7,False,
58,4,43,Gbj7,False,
59,1,48,F-,False,
59,2,43,F-,False,
59,3,43,F-,False,
59,4,48,F-,False,
60,1,42,Bb7,False,
60,2,42,Bb7,False,
60,3,41,Bb7,False,
60,4,51,Bb7,False,
61,1,50,Ebj7,False,
61,2,41,Ebj7,False,
61,3,50,Ebj7,False,
61,4,49,Ebj7,False,
62,1,48,F-,False,
62,2,42,F-,False,
62,3,51,Bb7,False,
62,4,40,Bb7,False,
63,1,41,Ebj7,False,
63,2,42,Ebj7,False,
63,3,48,Ebj7,False,
63,4,47,Ebj7,False,
64,1,42,Eb-,False,
64,2,40,Eb-,False,
64,3,39,Ab7,False,
64,4,44,Ab7,False,
65,1,44,Dbj7,False,
65,2,44,Dbj7,False,
65,3,51,Dbj7,False,
65,4,44,Dbj7,False,
66,1,50,Go,False,
66,2,42,Go,False,
66,3,43,C7,False,
66,4,43,C7,False,
67,1,48,Fj7,False,
67,2,51,Fj7,False,
67,3,43,Fj7,False,
67,4,48,Fj7,False,
68,1,42,Bb79,False,
68,2,51,Bb79,False,
68,3,41,Bb79,False,
68,4,47,Bb79,False,
69,1,42,Eb7,False,
69,2,45,Eb7,False,
69,3,45,D7,False,
69,4,45,D7,False,
70,1,44,Db7,False,
70,2,44,Db7,False,
70,3,44,C7,False,
70,4,47,C7,False,
71,1,37,F-,False,
71,2,40,F-,False,
71,3,42,Bb7,False,
71,4,45,Bb7,False,
72,1,42,Ebj7,False,
72,2,50,Ebj7,False,
72,3,48,Bb7,False,
72,4,47,Bb7,False,
73,1,49,NC,False,
